reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,12476838,55,24/25,2025-03-01,hamilton-academical,falkirk-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476839,55,24/25,2025-02-25,hamilton-academical,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476840,55,24/25,2025-02-25,airdrieonians,raith-rovers,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476841,55,24/25,2025-03-01,raith-rovers,queens-park-fc,events_raw_normaltime,finished,finished,0.0,4.0
matched,12476842,55,24/25,2025-02-22,partick-thistle,airdrieonians,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476844,55,24/25,2025-02-22,raith-rovers,hamilton-academical,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476845,55,24/25,2025-02-08,falkirk-fc,partick-thistle,events_raw_normaltime,finished,finished,5.0,2.0
matched,12476846,55,24/25,2025-02-21,greenock-morton,falkirk-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476847,55,24/25,2025-03-01,ayr-united,airdrieonians,events_raw_normaltime,finished,finished,4.0,1.0
matched,12476848,55,24/25,2025-02-22,ayr-united,livingston,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476849,55,24/25,2025-02-22,dunfermline-athletic,queens-park-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476850,55,24/25,2025-02-15,queens-park-fc,hamilton-academical,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476851,55,24/25,2025-02-15,greenock-morton,airdrieonians,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476852,55,24/25,2025-02-15,livingston,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476853,55,24/25,2025-02-01,hamilton-academical,ayr-united,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476854,55,24/25,2025-02-01,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476855,55,24/25,2025-02-15,raith-rovers,partick-thistle,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476856,55,24/25,2025-01-31,falkirk-fc,livingston,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476857,55,24/25,2025-02-15,falkirk-fc,ayr-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476858,55,24/25,2025-02-01,dunfermline-athletic,raith-rovers,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476859,55,24/25,2025-02-01,airdrieonians,queens-park-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476860,55,24/25,2025-01-25,airdrieonians,dunfermline-athletic,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476861,55,24/25,2025-01-25,raith-rovers,falkirk-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476862,55,24/25,2025-01-25,queens-park-fc,greenock-morton,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476863,55,24/25,2025-01-25,livingston,hamilton-academical,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476864,55,24/25,2025-01-25,ayr-united,partick-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476866,55,24/25,2025-01-10,hamilton-academical,partick-thistle,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476868,55,24/25,2025-04-05,raith-rovers,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476869,55,24/25,2025-01-04,partick-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,4.0
matched,12476870,55,24/25,2025-01-11,falkirk-fc,queens-park-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476871,55,24/25,2025-01-04,ayr-united,raith-rovers,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476875,55,24/25,2025-01-04,queens-park-fc,livingston,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476876,55,24/25,2024-12-28,raith-rovers,livingston,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476877,55,24/25,2024-12-28,partick-thistle,queens-park-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476878,55,24/25,2024-12-28,hamilton-academical,airdrieonians,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476879,55,24/25,2024-12-27,dunfermline-athletic,falkirk-fc,events_raw_normaltime,finished,finished,3.0,3.0
matched,12476880,55,24/25,2024-12-20,queens-park-fc,raith-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476881,55,24/25,2024-12-28,ayr-united,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476882,55,24/25,2024-12-21,livingston,ayr-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476883,55,24/25,2024-12-21,greenock-morton,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476884,55,24/25,2024-12-21,falkirk-fc,hamilton-academical,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476885,55,24/25,2024-12-13,livingston,partick-thistle,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476886,55,24/25,2024-12-14,raith-rovers,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476887,55,24/25,2024-12-07,queens-park-fc,airdrieonians,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476888,55,24/25,2024-12-14,ayr-united,falkirk-fc,events_raw_normaltime,finished,finished,5.0,2.0
matched,12476889,55,24/25,2024-12-07,dunfermline-athletic,hamilton-academical,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476890,55,24/25,2024-12-07,greenock-morton,livingston,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476891,55,24/25,2024-12-14,hamilton-academical,queens-park-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476892,55,24/25,2024-12-21,airdrieonians,partick-thistle,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476893,55,24/25,2024-12-07,partick-thistle,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476894,55,24/25,2024-12-14,airdrieonians,greenock-morton,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476895,55,24/25,2024-11-22,queens-park-fc,falkirk-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476897,55,24/25,2024-12-07,falkirk-fc,raith-rovers,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476898,55,24/25,2024-11-23,ayr-united,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476901,55,24/25,2024-11-16,raith-rovers,greenock-morton,events_raw_normaltime,finished,finished,2.0,3.0
matched,12476902,55,24/25,2024-11-16,livingston,falkirk-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476903,55,24/25,2024-11-16,partick-thistle,hamilton-academical,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476904,55,24/25,2024-11-16,dunfermline-athletic,airdrieonians,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476905,55,24/25,2024-11-09,queens-park-fc,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476906,55,24/25,2024-11-16,ayr-united,queens-park-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476907,55,24/25,2024-11-09,partick-thistle,raith-rovers,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476908,55,24/25,2024-11-08,greenock-morton,ayr-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476909,55,24/25,2024-11-01,raith-rovers,ayr-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476910,55,24/25,2024-11-09,hamilton-academical,livingston,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476911,55,24/25,2024-11-09,falkirk-fc,airdrieonians,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476912,55,24/25,2024-11-02,dunfermline-athletic,partick-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476913,55,24/25,2024-11-02,livingston,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476914,55,24/25,2024-11-02,falkirk-fc,greenock-morton,events_raw_normaltime,finished,finished,6.0,0.0
matched,12476915,55,24/25,2024-11-02,airdrieonians,hamilton-academical,events_raw_normaltime,finished,finished,0.0,4.0
matched,12476916,55,24/25,2024-09-28,raith-rovers,falkirk-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476917,55,24/25,2024-09-28,hamilton-academical,partick-thistle,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476918,55,24/25,2024-09-28,livingston,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476919,55,24/25,2024-09-28,dunfermline-athletic,queens-park-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476920,55,24/25,2024-09-28,ayr-united,greenock-morton,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476921,55,24/25,2024-09-21,raith-rovers,hamilton-academical,events_raw_normaltime,finished,finished,3.0,3.0
matched,12476922,55,24/25,2024-09-21,queens-park-fc,ayr-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476923,55,24/25,2024-09-21,partick-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476924,55,24/25,2024-09-21,greenock-morton,airdrieonians,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476926,55,24/25,2024-09-14,queens-park-fc,greenock-morton,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476927,55,24/25,2024-09-14,livingston,hamilton-academical,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476928,55,24/25,2024-09-13,dunfermline-athletic,raith-rovers,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476929,55,24/25,2024-09-14,ayr-united,partick-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476930,55,24/25,2024-08-31,raith-rovers,livingston,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476931,55,24/25,2024-09-14,airdrieonians,falkirk-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476932,55,24/25,2024-08-31,dunfermline-athletic,ayr-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476933,55,24/25,2024-08-31,greenock-morton,falkirk-fc,events_raw_normaltime,finished,finished,2.0,3.0
matched,12476934,55,24/25,2024-08-31,partick-thistle,queens-park-fc,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476935,55,24/25,2024-08-31,hamilton-academical,airdrieonians,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476936,55,24/25,2024-08-24,livingston,greenock-morton,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476937,55,24/25,2024-08-24,falkirk-fc,partick-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476938,55,24/25,2024-08-24,hamilton-academical,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476939,55,24/25,2024-08-24,ayr-united,raith-rovers,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476940,55,24/25,2024-08-10,dunfermline-athletic,falkirk-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476941,55,24/25,2024-08-24,airdrieonians,queens-park-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476942,55,24/25,2024-08-09,queens-park-fc,livingston,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476943,55,24/25,2024-08-10,raith-rovers,partick-thistle,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476944,55,24/25,2024-08-10,greenock-morton,hamilton-academical,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476945,55,24/25,2024-08-09,ayr-united,airdrieonians,events_raw_normaltime,finished,finished,5.0,0.0
matched,12476946,54,24/25,2025-04-05,kilmarnock,motherwell,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476947,54,24/25,2025-04-06,st-johnstone,celtic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476948,54,24/25,2025-04-05,ross-county,aberdeen,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476949,54,24/25,2025-04-06,heart-of-midlothian,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476950,54,24/25,2025-04-05,rangers,hibernian,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476951,54,24/25,2025-03-30,ross-county,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476952,54,24/25,2025-03-29,st-mirren,kilmarnock,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476953,54,24/25,2025-03-29,hibernian,st-johnstone,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476954,54,24/25,2025-04-05,dundee-fc,st-mirren,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476955,54,24/25,2025-03-29,celtic,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476956,54,24/25,2025-03-29,aberdeen,motherwell,events_raw_normaltime,finished,finished,4.0,1.0
matched,12476957,54,24/25,2025-03-29,dundee-fc,rangers,events_raw_normaltime,finished,finished,3.0,4.0
matched,12476958,54,24/25,2025-03-15,motherwell,st-mirren,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476959,54,24/25,2025-03-16,dundee-united,dundee-fc,events_raw_normaltime,finished,finished,2.0,4.0
matched,12476960,54,24/25,2025-03-15,st-johnstone,aberdeen,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476961,54,24/25,2025-03-16,celtic,rangers,events_raw_normaltime,finished,finished,2.0,3.0
matched,12476962,54,24/25,2025-03-01,ross-county,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476963,54,24/25,2025-03-15,kilmarnock,hibernian,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476964,54,24/25,2025-03-15,heart-of-midlothian,ross-county,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476965,54,24/25,2025-03-01,st-mirren,celtic,events_raw_normaltime,finished,finished,2.0,5.0
matched,12476966,54,24/25,2025-03-01,dundee-fc,st-johnstone,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476967,54,24/25,2025-03-01,rangers,motherwell,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476968,54,24/25,2025-03-02,hibernian,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476969,54,24/25,2025-03-02,aberdeen,dundee-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476970,54,24/25,2025-02-26,motherwell,dundee-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476971,54,24/25,2025-02-26,st-johnstone,ross-county,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476972,54,24/25,2025-02-26,kilmarnock,rangers,events_raw_normaltime,finished,finished,2.0,4.0
matched,12476973,54,24/25,2025-02-26,heart-of-midlothian,st-mirren,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476974,54,24/25,2025-02-26,dundee-united,hibernian,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476975,54,24/25,2025-02-25,celtic,aberdeen,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476976,54,24/25,2025-02-15,motherwell,ross-county,events_raw_normaltime,finished,finished,0.0,3.0
matched,12476977,54,24/25,2025-02-16,st-mirren,hibernian,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476978,54,24/25,2025-02-15,kilmarnock,st-johnstone,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476979,54,24/25,2025-02-15,dundee-fc,aberdeen,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476980,54,24/25,2025-02-01,st-mirren,st-johnstone,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476981,54,24/25,2025-02-16,heart-of-midlothian,rangers,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476982,54,24/25,2025-02-02,motherwell,celtic,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476983,54,24/25,2025-02-02,rangers,ross-county,events_raw_normaltime,finished,finished,4.0,0.0
matched,12476984,54,24/25,2025-02-01,dundee-fc,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,6.0
matched,12476985,54,24/25,2025-02-01,hibernian,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476986,54,24/25,2025-02-01,kilmarnock,dundee-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476987,54,24/25,2025-01-25,st-johnstone,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476988,54,24/25,2025-01-25,ross-county,hibernian,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476989,54,24/25,2025-01-25,heart-of-midlothian,kilmarnock,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476990,54,24/25,2025-02-15,celtic,dundee-united,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476991,54,24/25,2025-01-26,dundee-united,rangers,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476993,54,24/25,2025-01-11,st-mirren,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476994,54,24/25,2025-01-25,aberdeen,st-mirren,events_raw_normaltime,finished,finished,0.0,3.0
matched,12476995,54,24/25,2025-01-05,st-johnstone,dundee-fc,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476996,54,24/25,2025-01-12,rangers,st-johnstone,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476997,54,24/25,2025-01-11,ross-county,celtic,events_raw_normaltime,finished,finished,1.0,4.0
matched,12476998,54,24/25,2025-01-12,aberdeen,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476999,54,24/25,2025-01-05,celtic,st-mirren,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477000,54,24/25,2025-01-11,hibernian,motherwell,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477001,54,24/25,2024-11-03,dundee-fc,kilmarnock,events_raw_normaltime,finished,finished,3.0,2.0
matched,12477002,54,24/25,2025-01-05,motherwell,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477003,54,24/25,2025-01-05,hibernian,rangers,events_raw_normaltime,finished,finished,3.0,3.0
matched,12477004,54,24/25,2025-01-05,kilmarnock,ross-county,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477005,54,24/25,2025-01-02,rangers,celtic,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477006,54,24/25,2025-01-02,dundee-fc,dundee-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477007,54,24/25,2025-01-02,st-johnstone,hibernian,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477008,54,24/25,2025-01-02,kilmarnock,st-mirren,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477009,54,24/25,2025-01-05,dundee-united,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477010,54,24/25,2025-01-02,heart-of-midlothian,motherwell,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477011,54,24/25,2024-12-29,st-mirren,dundee-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477012,54,24/25,2025-01-02,aberdeen,ross-county,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477013,54,24/25,2024-12-29,ross-county,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477014,54,24/25,2024-12-29,hibernian,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477015,54,24/25,2024-12-29,motherwell,rangers,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477016,54,24/25,2024-12-29,dundee-united,aberdeen,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477017,54,24/25,2024-12-29,celtic,st-johnstone,events_raw_normaltime,finished,finished,4.0,0.0
matched,12477018,54,24/25,2024-12-26,st-johnstone,dundee-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477019,54,24/25,2024-12-26,kilmarnock,aberdeen,events_raw_normaltime,finished,finished,4.0,0.0
matched,12477020,54,24/25,2024-12-26,dundee-fc,ross-county,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477021,54,24/25,2024-12-26,st-mirren,rangers,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477022,54,24/25,2024-12-26,celtic,motherwell,events_raw_normaltime,finished,finished,4.0,0.0
matched,12477023,54,24/25,2024-12-21,ross-county,st-mirren,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477024,54,24/25,2024-12-26,heart-of-midlothian,hibernian,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477025,54,24/25,2024-12-21,rangers,dundee-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477026,54,24/25,2024-12-20,motherwell,kilmarnock,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477027,54,24/25,2024-12-22,heart-of-midlothian,st-johnstone,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477028,54,24/25,2024-12-22,dundee-united,celtic,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477029,54,24/25,2024-12-21,aberdeen,hibernian,events_raw_normaltime,finished,finished,1.0,3.0
matched,12477030,54,24/25,2024-12-14,st-johnstone,st-mirren,events_raw_normaltime,finished,finished,2.0,3.0
matched,12477031,54,24/25,2024-12-14,motherwell,dundee-united,events_raw_normaltime,finished,finished,4.0,3.0
matched,12477032,54,24/25,2025-01-15,rangers,aberdeen,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477033,54,24/25,2024-12-14,hibernian,ross-county,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477034,54,24/25,2024-12-15,kilmarnock,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477036,54,24/25,2024-12-07,dundee-united,kilmarnock,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477037,54,24/25,2024-12-08,ross-county,rangers,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477038,54,24/25,2024-12-07,st-mirren,motherwell,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477039,54,24/25,2024-12-07,heart-of-midlothian,dundee-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477040,54,24/25,2024-12-07,aberdeen,st-johnstone,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477041,54,24/25,2024-12-07,celtic,hibernian,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477042,54,24/25,2024-09-21,st-mirren,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477043,54,24/25,2024-09-21,ross-county,st-johnstone,events_raw_normaltime,finished,finished,3.0,3.0
matched,12477044,54,24/25,2024-12-04,rangers,kilmarnock,events_raw_normaltime,finished,finished,6.0,0.0
matched,12477045,54,24/25,2024-12-01,st-johnstone,rangers,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477046,54,24/25,2024-12-04,dundee-fc,motherwell,events_raw_normaltime,finished,finished,4.0,1.0
matched,12477047,54,24/25,2024-12-01,heart-of-midlothian,aberdeen,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477048,54,24/25,2024-11-30,kilmarnock,dundee-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477049,54,24/25,2024-12-04,aberdeen,celtic,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477050,54,24/25,2024-11-03,hibernian,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477051,54,24/25,2024-11-30,motherwell,hibernian,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477052,54,24/25,2024-11-30,celtic,ross-county,events_raw_normaltime,finished,finished,5.0,0.0
matched,12477053,54,24/25,2024-11-30,dundee-united,st-mirren,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477054,54,24/25,2024-11-23,st-mirren,aberdeen,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477055,54,24/25,2024-11-23,rangers,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477056,54,24/25,2024-11-10,kilmarnock,celtic,events_raw_normaltime,finished,finished,0.0,2.0
matched,12477057,54,24/25,2024-11-23,st-johnstone,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477058,54,24/25,2024-11-23,dundee-fc,hibernian,events_raw_normaltime,finished,finished,4.0,1.0
matched,12477059,54,24/25,2024-11-23,heart-of-midlothian,celtic,events_raw_normaltime,finished,finished,1.0,4.0
matched,12477060,54,24/25,2024-11-10,rangers,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477061,54,24/25,2024-11-09,motherwell,st-johnstone,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477062,54,24/25,2024-11-23,ross-county,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477063,54,24/25,2024-11-09,hibernian,st-mirren,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477064,54,24/25,2024-11-09,dundee-united,ross-county,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477065,54,24/25,2024-11-09,aberdeen,dundee-fc,events_raw_normaltime,finished,finished,4.0,1.0
matched,12477066,54,24/25,2024-11-02,st-mirren,ross-county,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477069,54,24/25,2024-11-02,st-johnstone,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477071,54,24/25,2024-10-30,st-mirren,st-johnstone,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477073,54,24/25,2024-10-30,ross-county,hibernian,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477074,54,24/25,2024-10-30,heart-of-midlothian,kilmarnock,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477075,54,24/25,2024-10-30,aberdeen,rangers,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477076,54,24/25,2024-10-30,celtic,dundee-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477077,54,24/25,2024-10-30,dundee-united,motherwell,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477078,54,24/25,2024-10-26,ross-county,kilmarnock,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477079,54,24/25,2024-10-27,rangers,st-mirren,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477080,54,24/25,2024-10-27,motherwell,celtic,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477081,54,24/25,2024-10-27,hibernian,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477082,54,24/25,2024-10-26,dundee-fc,st-johnstone,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477083,54,24/25,2024-10-26,aberdeen,dundee-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477084,54,24/25,2024-10-06,ross-county,celtic,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477085,54,24/25,2024-10-19,st-johnstone,ross-county,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477086,54,24/25,2024-10-19,dundee-united,hibernian,events_raw_normaltime,finished,finished,3.0,2.0
matched,12477087,54,24/25,2024-10-19,motherwell,dundee-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477088,54,24/25,2024-10-20,kilmarnock,rangers,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477089,54,24/25,2024-10-05,hibernian,motherwell,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477090,54,24/25,2024-10-19,celtic,aberdeen,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477091,54,24/25,2024-10-05,dundee-fc,kilmarnock,events_raw_normaltime,finished,finished,2.0,3.0
matched,12477092,54,24/25,2024-10-06,rangers,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477093,54,24/25,2024-10-19,heart-of-midlothian,st-mirren,events_raw_normaltime,finished,finished,4.0,0.0
matched,12477094,54,24/25,2024-10-05,st-mirren,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477095,54,24/25,2024-10-06,aberdeen,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,2.0
matched,12477096,54,24/25,2024-09-29,rangers,hibernian,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477097,54,24/25,2024-09-28,st-johnstone,celtic,events_raw_normaltime,finished,finished,0.0,6.0
