club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
stirling-albion,9431746,2021-04-20,20/21,57,57,5,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574023,2021-08-07,21/22,57,57,6,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574202,2021-08-28,21/22,57,57,7,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574170,2021-09-11,21/22,57,57,8,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574217,2021-09-25,21/22,57,57,9,6-10,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574167,2021-10-16,21/22,57,57,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574162,2021-11-06,21/22,57,57,11,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574101,2021-11-20,21/22,57,57,12,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574275,2021-12-18,21/22,57,57,13,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574501,2021-12-21,21/22,57,57,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574223,2022-01-08,21/22,57,57,15,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,10121599,2022-02-15,21/22,57,57,16,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574408,2022-03-05,21/22,57,57,17,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,10160956,2022-03-08,21/22,57,57,18,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,9574432,2022-03-19,21/22,57,57,19,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,10160959,2022-03-22,21/22,57,57,20,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395662,2023-08-05,23/24,56,57,1,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395647,2023-08-26,23/24,56,56,2,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395643,2023-09-02,23/24,56,56,3,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395628,2023-09-30,23/24,56,56,4,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395618,2023-10-21,23/24,56,56,5,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395608,2023-11-04,23/24,56,56,6,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395583,2023-12-16,23/24,56,56,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395577,2023-12-23,23/24,56,56,8,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395558,2024-01-27,23/24,56,56,9,6-10,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395552,2024-02-03,23/24,56,56,10,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11999558,2024-02-06,23/24,56,56,11,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395538,2024-02-24,23/24,56,56,12,11-20,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12009065,2024-02-27,23/24,56,56,13,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395528,2024-03-09,23/24,56,56,14,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395517,2024-03-23,23/24,56,56,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395508,2024-04-06,23/24,56,56,16,11-20,1.0,5.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395497,2024-04-20,23/24,56,56,17,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,11395488,2024-05-04,23/24,56,56,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476633,2024-08-10,24/25,57,56,1,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476622,2024-08-24,24/25,57,57,2,1-5,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476618,2024-08-31,24/25,57,57,3,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476606,2024-09-21,24/25,57,57,4,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476598,2024-10-05,24/25,57,57,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476594,2024-10-19,24/25,57,57,6,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476586,2024-11-09,24/25,57,57,7,6-10,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476562,2024-12-07,24/25,57,57,8,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476550,2024-12-21,24/25,57,57,9,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476522,2025-01-25,24/25,57,57,10,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,13348881,2025-02-04,24/25,57,57,11,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476511,2025-02-08,24/25,57,57,12,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476508,2025-02-15,24/25,57,57,13,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476496,2025-03-01,24/25,57,57,14,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476482,2025-03-22,24/25,57,57,15,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476477,2025-03-29,24/25,57,57,16,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476464,2025-04-12,24/25,57,57,17,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,12476455,2025-04-26,24/25,57,57,18,11-20,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,14035669,2025-08-09,25/26,57,57,19,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
stirling-albion,14035681,2025-08-23,25/26,57,57,20,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9400336,2021-03-20,20/21,57,,1,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9398946,2021-03-27,20/21,57,57,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9424887,2021-04-06,20/21,57,57,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9431731,2021-04-17,20/21,57,57,4,1-5,2.0,5.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574031,2021-07-31,21/22,57,57,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574077,2021-08-14,21/22,57,57,6,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574110,2021-08-21,21/22,57,57,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574128,2021-09-18,21/22,57,57,8,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574169,2021-10-02,21/22,57,57,9,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574258,2021-11-13,21/22,57,57,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9925018,2021-11-23,21/22,57,57,11,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574378,2021-12-18,21/22,57,57,12,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574331,2022-01-02,21/22,57,57,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574371,2022-01-15,21/22,57,57,14,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,10015057,2022-01-25,21/22,57,57,15,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574382,2022-02-12,21/22,57,57,16,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,10087879,2022-02-15,21/22,57,57,17,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574500,2022-02-26,21/22,57,57,18,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574521,2022-03-19,21/22,57,57,19,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
elgin-city,9574444,2022-03-26,21/22,57,57,20,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9400352,2021-03-20,20/21,56,,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9422574,2021-03-30,20/21,56,56,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9431712,2021-04-13,20/21,56,56,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9431718,2021-04-15,20/21,56,56,4,1-5,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573824,2021-07-31,21/22,55,56,1,1-5,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573839,2021-08-28,21/22,55,55,2,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574147,2021-09-18,21/22,55,55,3,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573849,2021-10-02,21/22,55,55,4,1-5,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574174,2021-10-23,21/22,55,55,5,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573846,2021-10-30,21/22,55,55,6,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573870,2021-11-20,21/22,55,55,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574411,2021-12-11,21/22,55,55,8,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574407,2021-12-18,21/22,55,55,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573916,2022-01-14,21/22,55,55,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,10091969,2022-02-01,21/22,55,55,11,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,10116334,2022-02-22,21/22,55,55,12,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574473,2022-03-04,21/22,55,55,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,10160953,2022-03-08,21/22,55,55,14,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9574428,2022-03-19,21/22,55,55,15,11-20,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573991,2022-04-02,21/22,55,55,16,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573951,2022-04-16,21/22,55,55,17,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,9573808,2022-04-23,21/22,55,55,18,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,10387748,2022-08-06,22/23,55,55,19,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
partick-thistle,10387757,2022-08-19,22/23,55,55,20,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9398877,2021-03-23,20/21,57,,1,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9398900,2021-03-27,20/21,57,57,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9422571,2021-03-30,20/21,57,57,3,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9431736,2021-04-13,20/21,57,57,4,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9431748,2021-04-20,20/21,57,57,5,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574312,2021-07-31,21/22,57,57,6,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574032,2021-08-07,21/22,57,57,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574118,2021-08-21,21/22,57,57,8,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574181,2021-09-11,21/22,57,57,9,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574200,2021-09-18,21/22,57,57,10,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574145,2021-10-16,21/22,57,57,11,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574216,2021-11-13,21/22,57,57,12,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574390,2021-12-04,21/22,57,57,13,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574313,2021-12-26,21/22,57,57,14,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574370,2022-01-08,21/22,57,57,15,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574542,2022-01-29,21/22,57,57,16,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,10115645,2022-03-02,21/22,57,57,17,11-20,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574341,2022-03-05,21/22,57,57,18,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,10121600,2022-03-16,21/22,57,57,19,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
albion-rovers,9574406,2022-03-19,21/22,57,57,20,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9398850,2021-03-27,20/21,56,,1,1-5,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9424880,2021-04-06,20/21,56,56,2,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9431720,2021-04-13,20/21,56,56,3,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9431722,2021-04-20,20/21,56,56,4,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574030,2021-07-31,21/22,56,56,5,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574154,2021-08-14,21/22,56,56,6,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9780717,2021-09-14,21/22,56,56,7,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574149,2021-09-18,21/22,56,56,8,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574139,2021-10-02,21/22,56,56,9,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574045,2021-10-23,21/22,56,56,10,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574090,2021-11-06,21/22,56,56,11,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574059,2021-11-20,21/22,56,56,12,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574251,2021-12-26,21/22,56,56,13,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,10040295,2021-12-29,21/22,56,56,14,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574450,2022-01-08,21/22,56,56,15,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574273,2022-01-15,21/22,56,56,16,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574529,2022-02-12,21/22,56,56,17,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574388,2022-02-26,21/22,56,56,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574337,2022-03-19,21/22,56,56,19,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,9574288,2022-03-26,21/22,56,56,20,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395854,2023-08-12,23/24,55,56,1,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395849,2023-08-26,23/24,55,55,2,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395829,2023-09-23,23/24,55,55,3,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395820,2023-10-07,23/24,55,55,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395814,2023-10-20,23/24,55,55,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395805,2023-10-31,23/24,55,55,6,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395795,2023-11-11,23/24,55,55,7,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395782,2023-12-09,23/24,55,55,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395771,2023-12-23,23/24,55,55,9,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395757,2024-01-02,23/24,55,55,10,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395756,2024-01-06,23/24,55,55,11,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395745,2024-01-27,23/24,55,55,12,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395736,2024-02-17,23/24,55,55,13,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395720,2024-03-02,23/24,55,55,14,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395710,2024-03-16,23/24,55,55,15,11-20,5.0,2.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395691,2024-04-06,23/24,55,55,16,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395687,2024-04-13,23/24,55,55,17,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,11395677,2024-04-26,23/24,55,55,18,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,12477142,2024-08-03,24/25,55,55,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,12476941,2024-08-24,24/25,55,55,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,16362413,2026-08-08,26/27,56,55,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,16362416,2026-08-22,26/27,56,56,2,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,16362425,2026-08-29,26/27,56,56,3,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
airdrieonians,16362437,2026-09-12,26/27,56,56,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9398853,2021-03-27,20/21,56,,1,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9424883,2021-04-06,20/21,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9431710,2021-04-10,20/21,56,56,3,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9431724,2021-04-20,20/21,56,56,4,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574164,2021-08-07,21/22,57,56,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574184,2021-08-14,21/22,57,57,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574152,2021-08-28,21/22,57,57,3,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574057,2021-09-25,21/22,57,57,4,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574109,2021-10-16,21/22,57,57,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574106,2021-11-06,21/22,57,57,6,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574204,2021-11-20,21/22,57,57,7,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574547,2021-12-11,21/22,57,57,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574232,2021-12-26,21/22,57,57,9,6-10,3.0,4.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574363,2022-01-08,21/22,57,57,10,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,10104723,2022-01-31,21/22,57,57,11,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574435,2022-02-05,21/22,57,57,12,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574466,2022-02-19,21/22,57,57,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574506,2022-03-05,21/22,57,57,14,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574377,2022-03-12,21/22,57,57,15,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9574544,2022-03-26,21/22,57,57,16,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9573999,2022-04-16,21/22,57,57,17,11-20,5.0,1.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,9573992,2022-04-30,21/22,57,57,18,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,10387984,2022-08-06,22/23,57,57,19,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
forfar-athletic,10388068,2022-08-13,22/23,57,57,20,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
brechin-city,9398901,2021-03-27,20/21,57,,1,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
brechin-city,9422572,2021-03-30,20/21,57,57,2,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
brechin-city,9424896,2021-04-06,20/21,57,57,3,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
brechin-city,9431751,2021-04-10,20/21,57,57,4,1-5,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
brechin-city,9431734,2021-04-20,20/21,57,57,5,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9398908,2021-03-27,20/21,57,,1,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
