match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
14035767,home,0.3496796241909539,0.20988188343445272,0.0,1X2,0.43029015166072027,0.23557283005733634,m02_joint_gamma_poisson
14035767,btts_no,0.40175051453155985,0.39761904761904754,0.0,BTTS,0.5137474122551355,0.5068652225498936,m02_joint_gamma_poisson
14035767,btts_yes,0.5982492450359067,0.6023809523809525,1.0,BTTS,0.5137478141486391,0.5068652225498936,m02_joint_gamma_poisson
14035768,away,0.41513446055168157,0.39494690127542875,0.0,1X2,0.5363733052660644,0.5024390583156537,m02_joint_gamma_poisson
14035768,draw,0.2428917179506783,0.2584544552524096,1.0,1X2,1.4151395400943048,1.3530357891353704,m02_joint_gamma_poisson
14035768,home,0.34197360234068513,0.34659864347216146,0.0,1X2,0.4185102304382514,0.42556370371104985,m02_joint_gamma_poisson
14035768,over_25,0.5683783275379476,0.5601891345801175,1.0,OU2.5,0.564968012377834,0.5794808119527275,m02_joint_gamma_poisson
14035768,under_25,0.4316214533050976,0.43981086541988246,0.0,OU2.5,0.5649676267950242,0.5794808119527275,m02_joint_gamma_poisson
14035769,away,0.3135728321001125,0.20203341184112242,1.0,1X2,1.1597236265925066,1.5993221901047852,m02_joint_gamma_poisson
14035769,draw,0.24510077267842753,0.21927184363668092,0.0,1X2,0.2811710123877872,0.24752826097105243,m02_joint_gamma_poisson
14035769,home,0.44132616757211446,0.5786947445221966,0.0,1X2,0.5821894601489166,0.8643976356439165,m02_joint_gamma_poisson
14035770,away,0.29442816863317794,0.2945661765665481,1.0,1X2,1.2227202152060321,1.2222515929280067,m02_joint_gamma_poisson
14035770,draw,0.2389060176163958,0.2593429344258113,0.0,1X2,0.2729984302127787,0.3002175603058113,m02_joint_gamma_poisson
14035770,home,0.46666545210071775,0.44609088900764066,0.0,1X2,0.628606382113813,0.5907546652746772,m02_joint_gamma_poisson
14035770,over_25,0.5679498274087413,0.5705406527235383,0.0,OU2.5,0.8392135572242411,0.8452281933146972,m02_joint_gamma_poisson
14035770,under_25,0.43204981094155015,0.4294593472764617,1.0,OU2.5,0.8392143942794787,0.8452281933146973,m02_joint_gamma_poisson
14035771,away,0.35578272206777817,0.5323977216223353,0.0,1X2,0.43971922168683564,0.7601371769032271,m02_joint_gamma_poisson
14035771,draw,0.24006437262455232,0.2184246730055531,1.0,1X2,1.426848172335535,1.521314069855054,m02_joint_gamma_poisson
14035771,home,0.40415264570782883,0.24917760537211156,0.0,1X2,0.5177707616797812,0.2865861470269688,m02_joint_gamma_poisson
14035771,btts_no,0.3929429776477838,0.3879518072289157,0.0,BTTS,0.49913255106265886,0.4909442532121617,m02_joint_gamma_poisson
14035771,btts_yes,0.6070567627523757,0.6120481927710842,1.0,BTTS,0.4991329786994153,0.4909442532121619,m02_joint_gamma_poisson
14035771,over_25,0.5848040497398721,0.6474803337116645,1.0,OU2.5,0.5364784455707647,0.4346668585157804,m02_joint_gamma_poisson
14035771,under_25,0.4151956906602874,0.35251966628833564,0.0,OU2.5,0.5364780016617613,0.43466685851578063,m02_joint_gamma_poisson
14035772,away,0.39658661621137126,0.3354423267961558,0.0,1X2,0.5051527718789852,0.40863361271566007,m02_joint_gamma_poisson
14035772,draw,0.2507012775028125,0.25970039844857096,1.0,1X2,1.3834931780877033,1.3482266260498021,m02_joint_gamma_poisson
14035772,home,0.35271198103109236,0.40485727475527306,0.0,1X2,0.434963922842033,0.5189540278408762,m02_joint_gamma_poisson
14035772,btts_no,0.4324504746253666,0.39717842882786275,0.0,BTTS,0.5664272640517164,0.5061340279129675,m02_joint_gamma_poisson
14035772,btts_yes,0.5675494001199095,0.6028215711721373,1.0,BTTS,0.5664274847456509,0.5061340279129672,m02_joint_gamma_poisson
14035772,over_25,0.5343034441440578,0.5837320574162679,0.0,OU2.5,0.7642210246493643,0.8764261333102271,m02_joint_gamma_poisson
14035772,under_25,0.4656964306012182,0.41626794258373206,1.0,OU2.5,0.7642212936115012,0.8764261333102272,m02_joint_gamma_poisson
14035774,away,0.374248734021138,0.20853233990339431,1.0,1X2,0.9828346383971708,1.5676611423208653,m02_joint_gamma_poisson
14035774,draw,0.23207838993584645,0.229377486079371,0.0,1X2,0.264067621272952,0.26055663112468797,m02_joint_gamma_poisson
14035774,home,0.39367237812846184,0.5620901740172347,0.0,1X2,0.5003348088495991,0.825742266552896,m02_joint_gamma_poisson
14035774,btts_no,0.3618858040997591,0.4111810502088557,0.0,BTTS,0.4492380212149756,0.5296365283368097,m02_joint_gamma_poisson
14035774,btts_yes,0.6381136979856873,0.5888189497911442,1.0,BTTS,0.44923880150595025,0.5296365283368097,m02_joint_gamma_poisson
14035775,away,0.33233185169704316,0.23391089108910892,0.0,1X2,0.4039640128611441,0.26645678583649923,m02_joint_gamma_poisson
14035775,draw,0.2509841864269075,0.23391089108910892,0.0,1X2,0.28899518277311587,0.26645678583649923,m02_joint_gamma_poisson
14035775,home,0.4166838228551544,0.5321782178217822,1.0,1X2,0.8754275633491904,0.6307768498334873,m02_joint_gamma_poisson
14035775,btts_no,0.4391577472601632,0.41962119186757346,0.0,BTTS,0.5783156024126517,0.544074271160366,m02_joint_gamma_poisson
14035775,btts_yes,0.5608421137189417,0.5803788081324265,1.0,BTTS,0.5783158502914655,0.5440742711603661,m02_joint_gamma_poisson
14035776,away,0.39111599181904905,0.4275614030365657,0.0,1X2,0.4961274921696335,0.5578498035182285,m02_joint_gamma_poisson
14035776,draw,0.23950708258458728,0.2576587001862681,1.0,1X2,1.4291722901901862,1.356119437317239,m02_joint_gamma_poisson
14035776,home,0.36937665363649275,0.31477989677716633,0.0,1X2,0.46104651009612424,0.3780151737581892,m02_joint_gamma_poisson
14035776,btts_no,0.3898058162067424,0.4103218647112656,0.0,BTTS,0.4939780383850177,0.5281784243487871,m02_joint_gamma_poisson
14035776,btts_yes,0.6101939118333868,0.5896781352887344,1.0,BTTS,0.4939784840790913,0.5281784243487871,m02_joint_gamma_poisson
14035776,over_25,0.5884592216106114,0.5536585365853658,0.0,OU2.5,0.8878471668382437,0.8066710068569324,m02_joint_gamma_poisson
14035776,under_25,0.41154050642951767,0.44634146341463415,1.0,OU2.5,0.8878478276718114,0.8066710068569325,m02_joint_gamma_poisson
14035777,away,0.2919368900347406,0.34029909456290064,0.0,1X2,0.3452220508919951,0.4159687202559979,m02_joint_gamma_poisson
14035777,draw,0.23666039388577034,0.26775563878153985,0.0,1X2,0.27005225351883105,0.3116409939274195,m02_joint_gamma_poisson
14035777,home,0.47140225056941715,0.3919452666555594,1.0,1X2,0.7520435142670286,0.93663307481895,m02_joint_gamma_poisson
14035777,btts_no,0.4091242017411351,0.41752529721744636,1.0,BTTS,0.8937364972995487,0.8734101443892602,m02_joint_gamma_poisson
14035777,btts_yes,0.590875332748793,0.5824747027825536,0.0,BTTS,0.8937353594792852,0.8734101443892602,m02_joint_gamma_poisson
14035777,over_25,0.575860793724082,0.5313781564936161,0.0,OU2.5,0.8576935609458238,0.7579591395979663,m02_joint_gamma_poisson
14035777,under_25,0.42413874076584607,0.46862184350638386,1.0,OU2.5,0.8576946584871981,0.7579591395979665,m02_joint_gamma_poisson
14035778,away,0.3704308116467725,0.3700098525459609,1.0,1X2,0.9930885948782733,0.9942256451958021,m02_joint_gamma_poisson
14035778,draw,0.24089080204560276,0.25220456748011105,0.0,1X2,0.2756096411122636,0.2906258243477355,m02_joint_gamma_poisson
14035778,home,0.3886781076672715,0.377785579973928,0.0,1X2,0.4921316298409212,0.4744705189175457,m02_joint_gamma_poisson
14035778,over_25,0.5807491425778164,0.6028708133971292,1.0,OU2.5,0.5434363837376737,0.506052345013333,m02_joint_gamma_poisson
14035778,under_25,0.4192505787818305,0.3971291866028708,0.0,OU2.5,0.5434359039431017,0.506052345013333,m02_joint_gamma_poisson
14035781,away,0.33197036362029914,0.31384976360283723,0.0,1X2,0.4034227405917504,0.37665867173961,m02_joint_gamma_poisson
14035781,draw,0.24199993859112554,0.2788598015658118,1.0,1X2,1.4188178065811625,1.2770461268062354,m02_joint_gamma_poisson
14035781,home,0.4260294350822666,0.4072904348313509,0.0,1X2,0.5551771646085937,0.5230507720215364,m02_joint_gamma_poisson
14035781,over_25,0.5694432205069161,0.5060070184527714,0.0,OU2.5,0.8426760718413353,0.7052339692894146,m02_joint_gamma_poisson
14035781,under_25,0.430556516786775,0.4939929815472286,1.0,OU2.5,0.8426766819963755,0.7052339692894146,m02_joint_gamma_poisson
14035782,away,0.3940729627190045,0.5129384353938768,1.0,1X2,0.9312192022627471,0.6675994499918187,m02_joint_gamma_poisson
14035782,draw,0.24064471836850934,0.2261292013774113,0.0,1X2,0.2752855193661759,0.25635034617044694,m02_joint_gamma_poisson
14035782,home,0.3652820363532912,0.2609323632287119,0.0,1X2,0.45457453049151053,0.3023658374977262,m02_joint_gamma_poisson
14035782,btts_no,0.395357480924425,0.3401665393071488,1.0,BTTS,0.9279649083616274,1.0783199598037037,m02_joint_gamma_poisson
14035782,btts_yes,0.6046422365163799,0.6598334606928511,0.0,BTTS,0.9279641936689563,1.0783199598037032,m02_joint_gamma_poisson
14035782,over_25,0.5819202523255924,0.676976651258093,0.0,OU2.5,0.8720830807442504,1.130030671245422,m02_joint_gamma_poisson
14035782,under_25,0.4180794651152126,0.3230233487419069,1.0,OU2.5,0.8720837565944729,1.1300306712454222,m02_joint_gamma_poisson
14035786,away,0.3008762951571972,0.1949661112921346,0.0,1X2,0.3579275783823438,0.21687090467591424,m02_joint_gamma_poisson
14035786,draw,0.23014740140852324,0.20192544653549643,0.0,1X2,0.26155621286022485,0.22555326050209396,m02_joint_gamma_poisson
14035786,home,0.4689755557839624,0.6031084421723689,1.0,1X2,0.7572046317577646,0.5056582606587015,m02_joint_gamma_poisson
14035788,away,0.28676062055264584,0.1596190934813197,0.0,1X2,0.3379381793641233,0.1739000297854711,m02_joint_gamma_poisson
14035788,draw,0.2418728894685883,0.2162581266521106,0.0,1X2,0.27690421540454935,0.24367555602287683,m02_joint_gamma_poisson
14035788,home,0.47136617583918666,0.6241227798665697,1.0,1X2,0.7521200436229926,0.47140816736124996,m02_joint_gamma_poisson
14035788,btts_no,0.43004214851531386,0.44360902255639095,1.0,BTTS,0.8438720552951005,0.8128116843160343,m02_joint_gamma_poisson
14035788,btts_yes,0.5699575373451069,0.5563909774436091,0.0,BTTS,0.8438713248098083,0.8128116843160345,m02_joint_gamma_poisson
14035789,away,0.29632914263961807,0.2449998573826765,0.0,1X2,0.35144456430988,0.28103734083601295,m02_joint_gamma_poisson
14035789,draw,0.23527691527802624,0.23849328842563267,0.0,1X2,0.2682414914420393,0.2724562930621656,m02_joint_gamma_poisson
14035789,home,0.46839345291698187,0.5165068541916908,1.0,1X2,0.7584466249032688,0.6606667200522365,m02_joint_gamma_poisson
14035789,btts_no,0.4007214323457191,0.39203860072376356,1.0,BTTS,0.9144887755088408,0.9363949728055575,m02_joint_gamma_poisson
14035789,btts_yes,0.5992780784889069,0.6079613992762364,0.0,BTTS,0.9144875547978033,0.9363949728055574,m02_joint_gamma_poisson
14035789,over_25,0.5853170299332345,0.6124433342515904,0.0,OU2.5,0.880240978242743,0.947893206690468,m02_joint_gamma_poisson
14035789,under_25,0.4146824809013917,0.3875566657484095,1.0,OU2.5,0.8802421578563216,0.9478932066904683,m02_joint_gamma_poisson
14035790,away,0.3255347456521116,0.3567182125589802,0.0,1X2,0.39383511785926667,0.4411724121100203,m02_joint_gamma_poisson
14035790,draw,0.2478482440941523,0.2697471563860239,0.0,1X2,0.2848171723255101,0.31436444369382854,m02_joint_gamma_poisson
14035790,home,0.42661683845831666,0.37353463105499596,1.0,1X2,0.8518690024197874,0.9847445583460971,m02_joint_gamma_poisson
14035790,over_25,0.5416146469431087,0.5289672544080605,1.0,OU2.5,0.6132005139109229,0.6368287499697217,m02_joint_gamma_poisson
14035790,under_25,0.4583851812614719,0.47103274559193953,0.0,OU2.5,0.6132001967197369,0.6368287499697217,m02_joint_gamma_poisson
14035791,away,0.3246769032834608,0.3614773951195045,1.0,1X2,1.1249247348842437,1.0175557701282014,m02_joint_gamma_poisson
14035791,draw,0.24408646662334157,0.26210887697031354,0.0,1X2,0.2798282831841894,0.30395899503532403,m02_joint_gamma_poisson
14035791,home,0.4312363578450049,0.376413727910182,0.0,1X2,0.5642903227980566,0.47226815600840516,m02_joint_gamma_poisson
14035791,over_25,0.5571529527270372,0.6111426718252166,1.0,OU2.5,0.5849154758045852,0.49242484162644123,m02_joint_gamma_poisson
