match_id,tournament_id,season,match_date,round,home_team,away_team,home_score,away_score,score_source
9573901,54,21/22,2021-08-01,1,aberdeen,dundee-united,2.0,0.0,events_raw_normaltime
9573825,55,21/22,2021-08-02,1,kilmarnock,ayr-united,2.0,0.0,events_raw_normaltime
9573815,55,21/22,2021-08-07,2,dunfermline-athletic,partick-thistle,0.0,3.0,events_raw_normaltime
9573817,55,21/22,2021-08-07,2,queen-of-the-south,kilmarnock,0.0,1.0,events_raw_normaltime
9573818,54,21/22,2021-08-07,2,dundee-united,rangers,1.0,0.0,events_raw_normaltime
9573826,55,21/22,2021-08-07,2,hamilton-academical,greenock-morton,0.0,1.0,events_raw_normaltime
9573828,55,21/22,2021-08-07,2,inverness-caledonian-thistle,raith-rovers,1.0,0.0,events_raw_normaltime
9574012,54,21/22,2021-08-07,2,st-mirren,heart-of-midlothian,1.0,2.0,events_raw_normaltime
9574021,56,21/22,2021-08-07,2,queens-park-fc,cove-rangers,2.0,0.0,events_raw_normaltime
9574023,57,21/22,2021-08-07,2,stirling-albion,kelty-hearts-fc,1.0,3.0,events_raw_normaltime
9574028,56,21/22,2021-08-07,2,falkirk-fc,peterhead,2.0,1.0,events_raw_normaltime
9574032,57,21/22,2021-08-07,2,albion-rovers,stenhousemuir,2.0,2.0,events_raw_normaltime
9574036,57,21/22,2021-08-07,2,cowdenbeath,elgin-city,3.0,1.0,events_raw_normaltime
9574126,56,21/22,2021-08-07,2,dumbarton,airdrieonians,2.0,2.0,events_raw_normaltime
9574141,55,21/22,2021-08-07,2,ayr-united,arbroath,2.0,2.0,events_raw_normaltime
9574164,57,21/22,2021-08-07,2,forfar-athletic,edinburgh-city-fc,2.0,0.0,events_raw_normaltime
9574176,56,21/22,2021-08-07,2,montrose,clyde-fc,2.0,2.0,events_raw_normaltime
9574212,57,21/22,2021-08-07,2,stranraer,annan-athletic,0.0,3.0,events_raw_normaltime
9574554,56,21/22,2021-08-07,2,alloa-athletic,east-fife,3.0,1.0,events_raw_normaltime
9573813,54,21/22,2021-08-08,2,hibernian,ross-county,3.0,0.0,events_raw_normaltime
9573822,54,21/22,2021-08-08,2,livingston,aberdeen,1.0,2.0,events_raw_normaltime
9573823,54,21/22,2021-08-08,2,celtic,dundee-fc,6.0,0.0,events_raw_normaltime
9573829,54,21/22,2021-08-08,2,st-johnstone,motherwell,1.0,1.0,events_raw_normaltime
9574335,57,21/22,2021-08-13,3,edinburgh-city-fc,stenhousemuir,1.0,0.0,events_raw_normaltime
9574029,56,21/22,2021-08-14,3,montrose,peterhead,1.0,0.0,events_raw_normaltime
9574034,56,21/22,2021-08-14,3,queens-park-fc,dumbarton,3.0,0.0,events_raw_normaltime
9574039,56,21/22,2021-08-14,3,cove-rangers,east-fife,5.0,2.0,events_raw_normaltime
9574077,57,21/22,2021-08-14,3,elgin-city,albion-rovers,3.0,0.0,events_raw_normaltime
9574080,57,21/22,2021-08-14,3,annan-athletic,stirling-albion,3.0,1.0,events_raw_normaltime
9574154,56,21/22,2021-08-14,3,airdrieonians,falkirk-fc,1.0,2.0,events_raw_normaltime
9574184,57,21/22,2021-08-14,3,forfar-athletic,kelty-hearts-fc,2.0,2.0,events_raw_normaltime
9574366,56,21/22,2021-08-14,3,clyde-fc,alloa-athletic,2.0,1.0,events_raw_normaltime
9573832,55,21/22,2021-08-21,3,hamilton-academical,kilmarnock,0.0,2.0,events_raw_normaltime
9573833,55,21/22,2021-08-21,3,arbroath,partick-thistle,3.0,1.0,events_raw_normaltime
9573834,55,21/22,2021-08-21,3,inverness-caledonian-thistle,ayr-united,1.0,0.0,events_raw_normaltime
9573877,54,21/22,2021-08-21,3,livingston,motherwell,1.0,2.0,events_raw_normaltime
9573889,55,21/22,2021-08-21,3,greenock-morton,queen-of-the-south,2.0,3.0,events_raw_normaltime
9574070,56,21/22,2021-08-21,4,dumbarton,cove-rangers,1.0,3.0,events_raw_normaltime
9574076,57,21/22,2021-08-21,4,stranraer,stirling-albion,0.0,3.0,events_raw_normaltime
9574107,56,21/22,2021-08-21,4,falkirk-fc,clyde-fc,3.0,0.0,events_raw_normaltime
9574110,57,21/22,2021-08-21,4,elgin-city,forfar-athletic,1.0,1.0,events_raw_normaltime
9574118,57,21/22,2021-08-21,4,albion-rovers,annan-athletic,0.0,1.0,events_raw_normaltime
9574136,54,21/22,2021-08-21,3,celtic,st-mirren,6.0,0.0,events_raw_normaltime
9574144,56,21/22,2021-08-21,4,alloa-athletic,queens-park-fc,1.0,1.0,events_raw_normaltime
9574208,56,21/22,2021-08-21,4,east-fife,montrose,0.0,2.0,events_raw_normaltime
9574220,57,21/22,2021-08-21,4,kelty-hearts-fc,edinburgh-city-fc,1.0,0.0,events_raw_normaltime
9574238,56,21/22,2021-08-21,4,peterhead,airdrieonians,2.0,3.0,events_raw_normaltime
9574333,57,21/22,2021-08-21,4,stenhousemuir,cowdenbeath,1.0,1.0,events_raw_normaltime
9573855,54,21/22,2021-08-22,3,st-johnstone,dundee-united,0.0,1.0,events_raw_normaltime
9573903,54,21/22,2021-08-22,3,dundee-fc,hibernian,2.0,2.0,events_raw_normaltime
9574123,54,21/22,2021-08-22,3,heart-of-midlothian,aberdeen,1.0,1.0,events_raw_normaltime
9574201,54,21/22,2021-08-22,3,ross-county,rangers,2.0,4.0,events_raw_normaltime
9574346,57,21/22,2021-08-27,5,edinburgh-city-fc,elgin-city,2.0,0.0,events_raw_normaltime
9573831,55,21/22,2021-08-28,4,dunfermline-athletic,arbroath,0.0,3.0,events_raw_normaltime
9573836,55,21/22,2021-08-28,4,queen-of-the-south,hamilton-academical,1.0,2.0,events_raw_normaltime
9573839,55,21/22,2021-08-28,4,partick-thistle,greenock-morton,3.0,0.0,events_raw_normaltime
9573860,54,21/22,2021-08-28,4,motherwell,dundee-fc,1.0,0.0,events_raw_normaltime
9573862,54,21/22,2021-08-28,4,dundee-united,heart-of-midlothian,0.0,2.0,events_raw_normaltime
9573879,54,21/22,2021-08-28,4,hibernian,livingston,2.0,0.0,events_raw_normaltime
9573899,55,21/22,2021-08-28,4,kilmarnock,inverness-caledonian-thistle,0.0,1.0,events_raw_normaltime
9574046,56,21/22,2021-08-28,5,clyde-fc,cove-rangers,2.0,1.0,events_raw_normaltime
9574064,57,21/22,2021-08-28,5,cowdenbeath,annan-athletic,1.0,3.0,events_raw_normaltime
9574142,56,21/22,2021-08-28,5,montrose,dumbarton,1.0,2.0,events_raw_normaltime
9574148,56,21/22,2021-08-28,5,falkirk-fc,queens-park-fc,0.0,1.0,events_raw_normaltime
9574152,57,21/22,2021-08-28,5,forfar-athletic,stranraer,1.0,1.0,events_raw_normaltime
9574189,57,21/22,2021-08-28,5,stenhousemuir,kelty-hearts-fc,1.0,4.0,events_raw_normaltime
9574202,57,21/22,2021-08-28,5,stirling-albion,albion-rovers,2.0,1.0,events_raw_normaltime
9574305,56,21/22,2021-08-28,5,east-fife,peterhead,3.0,0.0,events_raw_normaltime
9573853,54,21/22,2021-08-29,4,st-mirren,st-johnstone,0.0,0.0,events_raw_normaltime
9573873,54,21/22,2021-08-29,4,aberdeen,ross-county,1.0,1.0,events_raw_normaltime
9574150,54,21/22,2021-08-29,4,rangers,celtic,1.0,0.0,events_raw_normaltime
9749919,57,21/22,2021-08-31,3,cowdenbeath,stranraer,1.0,2.0,events_raw_normaltime
9762457,55,21/22,2021-09-07,4,ayr-united,raith-rovers,0.0,2.0,events_raw_normaltime
9573835,55,21/22,2021-09-11,5,arbroath,hamilton-academical,4.0,0.0,events_raw_normaltime
9573838,55,21/22,2021-09-11,5,ayr-united,dunfermline-athletic,3.0,1.0,events_raw_normaltime
9573843,55,21/22,2021-09-11,5,raith-rovers,queen-of-the-south,0.0,1.0,events_raw_normaltime
9573847,55,21/22,2021-09-11,5,kilmarnock,greenock-morton,1.0,0.0,events_raw_normaltime
9573861,54,21/22,2021-09-11,5,st-mirren,dundee-united,0.0,0.0,events_raw_normaltime
9573866,54,21/22,2021-09-11,5,st-johnstone,rangers,1.0,2.0,events_raw_normaltime
9573884,54,21/22,2021-09-11,5,motherwell,aberdeen,2.0,0.0,events_raw_normaltime
9573893,55,21/22,2021-09-11,5,inverness-caledonian-thistle,partick-thistle,3.0,1.0,events_raw_normaltime
9573898,54,21/22,2021-09-11,5,dundee-fc,livingston,0.0,0.0,events_raw_normaltime
9574047,56,21/22,2021-09-11,6,alloa-athletic,falkirk-fc,2.0,0.0,events_raw_normaltime
9574049,56,21/22,2021-09-11,6,queens-park-fc,airdrieonians,0.0,0.0,events_raw_normaltime
9574050,56,21/22,2021-09-11,6,cove-rangers,montrose,1.0,1.0,events_raw_normaltime
9574053,56,21/22,2021-09-11,6,peterhead,clyde-fc,3.0,2.0,events_raw_normaltime
9574062,57,21/22,2021-09-11,6,stranraer,edinburgh-city-fc,0.0,1.0,events_raw_normaltime
9574102,57,21/22,2021-09-11,6,annan-athletic,stenhousemuir,1.0,2.0,events_raw_normaltime
9574115,56,21/22,2021-09-11,6,dumbarton,east-fife,5.0,0.0,events_raw_normaltime
9574170,57,21/22,2021-09-11,6,stirling-albion,forfar-athletic,1.0,0.0,events_raw_normaltime
9574181,57,21/22,2021-09-11,6,albion-rovers,cowdenbeath,2.0,1.0,events_raw_normaltime
9574211,54,21/22,2021-09-11,5,celtic,ross-county,3.0,0.0,events_raw_normaltime
9574361,57,21/22,2021-09-11,6,kelty-hearts-fc,elgin-city,1.0,1.0,events_raw_normaltime
9574206,54,21/22,2021-09-12,5,heart-of-midlothian,hibernian,0.0,0.0,events_raw_normaltime
9780717,56,21/22,2021-09-14,5,airdrieonians,alloa-athletic,2.0,1.0,events_raw_normaltime
9574105,57,21/22,2021-09-17,7,edinburgh-city-fc,stirling-albion,2.0,2.0,events_raw_normaltime
9573894,54,21/22,2021-09-18,6,aberdeen,st-johnstone,0.0,1.0,events_raw_normaltime
9573897,55,21/22,2021-09-18,6,queen-of-the-south,arbroath,0.0,2.0,events_raw_normaltime
9574052,56,21/22,2021-09-18,7,clyde-fc,queens-park-fc,2.0,2.0,events_raw_normaltime
9574128,57,21/22,2021-09-18,7,elgin-city,annan-athletic,0.0,2.0,events_raw_normaltime
9574147,55,21/22,2021-09-18,6,partick-thistle,kilmarnock,0.0,2.0,events_raw_normaltime
9574149,56,21/22,2021-09-18,7,airdrieonians,east-fife,3.0,0.0,events_raw_normaltime
9574173,56,21/22,2021-09-18,7,peterhead,cove-rangers,0.0,1.0,events_raw_normaltime
9574180,55,21/22,2021-09-18,6,dunfermline-athletic,inverness-caledonian-thistle,0.0,0.0,events_raw_normaltime
9574193,54,21/22,2021-09-18,6,hibernian,st-mirren,2.0,2.0,events_raw_normaltime
9574196,57,21/22,2021-09-18,7,cowdenbeath,forfar-athletic,1.0,1.0,events_raw_normaltime
9574200,57,21/22,2021-09-18,7,albion-rovers,kelty-hearts-fc,0.0,3.0,events_raw_normaltime
9574203,56,21/22,2021-09-18,7,falkirk-fc,dumbarton,1.0,2.0,events_raw_normaltime
9574259,54,21/22,2021-09-18,6,ross-county,heart-of-midlothian,2.0,2.0,events_raw_normaltime
9574269,57,21/22,2021-09-18,7,stranraer,stenhousemuir,2.0,0.0,events_raw_normaltime
9574282,55,21/22,2021-09-18,6,hamilton-academical,ayr-united,0.0,2.0,events_raw_normaltime
9574292,56,21/22,2021-09-18,7,montrose,alloa-athletic,0.0,2.0,events_raw_normaltime
9574358,55,21/22,2021-09-18,6,greenock-morton,raith-rovers,0.0,1.0,events_raw_normaltime
9573864,54,21/22,2021-09-19,6,dundee-united,dundee-fc,1.0,0.0,events_raw_normaltime
9574127,54,21/22,2021-09-19,6,livingston,celtic,1.0,0.0,events_raw_normaltime
9574241,54,21/22,2021-09-19,6,rangers,motherwell,1.0,1.0,events_raw_normaltime
9573844,55,21/22,2021-09-24,7,arbroath,kilmarnock,0.0,0.0,events_raw_normaltime
9573851,54,21/22,2021-09-25,7,motherwell,ross-county,2.0,1.0,events_raw_normaltime
9573854,54,21/22,2021-09-25,7,dundee-fc,rangers,0.0,1.0,events_raw_normaltime
9573869,54,21/22,2021-09-25,7,heart-of-midlothian,livingston,3.0,0.0,events_raw_normaltime
9574040,56,21/22,2021-09-25,8,east-fife,clyde-fc,0.0,2.0,events_raw_normaltime
9574041,56,21/22,2021-09-25,8,dumbarton,alloa-athletic,1.0,1.0,events_raw_normaltime
9574042,56,21/22,2021-09-25,8,cove-rangers,airdrieonians,1.0,0.0,events_raw_normaltime
9574057,57,21/22,2021-09-25,8,forfar-athletic,albion-rovers,3.0,1.0,events_raw_normaltime
9574135,56,21/22,2021-09-25,8,queens-park-fc,peterhead,3.0,2.0,events_raw_normaltime
9574156,55,21/22,2021-09-25,7,inverness-caledonian-thistle,queen-of-the-south,2.0,1.0,events_raw_normaltime
9574163,57,21/22,2021-09-25,8,stenhousemuir,elgin-city,1.0,2.0,events_raw_normaltime
9574177,57,21/22,2021-09-25,8,annan-athletic,edinburgh-city-fc,1.0,3.0,events_raw_normaltime
9574194,57,21/22,2021-09-25,8,kelty-hearts-fc,stranraer,1.0,0.0,events_raw_normaltime
9574217,57,21/22,2021-09-25,8,stirling-albion,cowdenbeath,4.0,0.0,events_raw_normaltime
9574219,55,21/22,2021-09-25,7,dunfermline-athletic,hamilton-academical,0.0,0.0,events_raw_normaltime
9574272,55,21/22,2021-09-25,7,ayr-united,greenock-morton,0.0,0.0,events_raw_normaltime
9574323,56,21/22,2021-09-25,8,montrose,falkirk-fc,2.0,2.0,events_raw_normaltime
9573845,54,21/22,2021-09-26,7,hibernian,st-johnstone,1.0,0.0,events_raw_normaltime
9573885,54,21/22,2021-09-26,7,celtic,dundee-united,1.0,1.0,events_raw_normaltime
9573890,54,21/22,2021-09-26,7,st-mirren,aberdeen,3.0,2.0,events_raw_normaltime
9574171,55,21/22,2021-09-26,7,raith-rovers,partick-thistle,1.0,0.0,events_raw_normaltime
9813140,55,21/22,2021-09-29,3,raith-rovers,dunfermline-athletic,1.0,1.0,events_raw_normaltime
9574094,57,21/22,2021-10-01,9,edinburgh-city-fc,cowdenbeath,1.0,1.0,events_raw_normaltime
9573848,55,21/22,2021-10-02,8,greenock-morton,arbroath,2.0,2.0,events_raw_normaltime
9573849,55,21/22,2021-10-02,8,partick-thistle,ayr-united,4.0,0.0,events_raw_normaltime
9573852,54,21/22,2021-10-02,8,st-johnstone,dundee-fc,3.0,1.0,events_raw_normaltime
9573874,54,21/22,2021-10-02,8,heart-of-midlothian,motherwell,2.0,0.0,events_raw_normaltime
9573876,55,21/22,2021-10-02,8,kilmarnock,raith-rovers,1.0,3.0,events_raw_normaltime
9573880,55,21/22,2021-10-02,8,hamilton-academical,inverness-caledonian-thistle,2.0,1.0,events_raw_normaltime
9573886,54,21/22,2021-10-02,8,dundee-united,ross-county,1.0,0.0,events_raw_normaltime
9574043,56,21/22,2021-10-02,9,falkirk-fc,east-fife,2.0,1.0,events_raw_normaltime
9574044,56,21/22,2021-10-02,9,peterhead,dumbarton,5.0,0.0,events_raw_normaltime
9574083,55,21/22,2021-10-02,8,queen-of-the-south,dunfermline-athletic,1.0,0.0,events_raw_normaltime
9574100,57,21/22,2021-10-02,9,kelty-hearts-fc,annan-athletic,2.0,1.0,events_raw_normaltime
9574133,56,21/22,2021-10-02,9,alloa-athletic,cove-rangers,1.0,3.0,events_raw_normaltime
9574139,56,21/22,2021-10-02,9,airdrieonians,clyde-fc,2.0,1.0,events_raw_normaltime
9574169,57,21/22,2021-10-02,9,elgin-city,stirling-albion,0.0,2.0,events_raw_normaltime
9574183,57,21/22,2021-10-02,9,stenhousemuir,forfar-athletic,1.0,1.0,events_raw_normaltime
9574197,57,21/22,2021-10-02,9,stranraer,albion-rovers,1.0,0.0,events_raw_normaltime
9574210,54,21/22,2021-10-02,8,livingston,st-mirren,0.0,1.0,events_raw_normaltime
9573872,54,21/22,2021-10-03,8,rangers,hibernian,2.0,1.0,events_raw_normaltime
9573892,54,21/22,2021-10-03,8,aberdeen,celtic,1.0,2.0,events_raw_normaltime
9574138,56,21/22,2021-10-03,9,queens-park-fc,montrose,1.0,1.0,events_raw_normaltime
9574245,57,21/22,2021-10-15,10,edinburgh-city-fc,kelty-hearts-fc,2.0,3.0,events_raw_normaltime
9574271,55,21/22,2021-10-15,9,hamilton-academical,partick-thistle,1.0,6.0,events_raw_normaltime
9573868,55,21/22,2021-10-16,9,raith-rovers,arbroath,2.0,1.0,events_raw_normaltime
9574048,56,21/22,2021-10-16,10,dumbarton,queens-park-fc,0.0,3.0,events_raw_normaltime
9574051,56,21/22,2021-10-16,10,falkirk-fc,airdrieonians,0.0,3.0,events_raw_normaltime
9574079,54,21/22,2021-10-16,9,st-johnstone,livingston,0.0,3.0,events_raw_normaltime
9574097,55,21/22,2021-10-16,9,inverness-caledonian-thistle,greenock-morton,2.0,0.0,events_raw_normaltime
9574103,54,21/22,2021-10-16,9,hibernian,dundee-united,0.0,3.0,events_raw_normaltime
9574108,54,21/22,2021-10-16,9,ross-county,st-mirren,2.0,3.0,events_raw_normaltime
9574109,57,21/22,2021-10-16,10,forfar-athletic,annan-athletic,2.0,0.0,events_raw_normaltime
9574112,54,21/22,2021-10-16,9,motherwell,celtic,0.0,2.0,events_raw_normaltime
9574125,55,21/22,2021-10-16,9,ayr-united,queen-of-the-south,2.0,1.0,events_raw_normaltime
9574145,57,21/22,2021-10-16,10,albion-rovers,elgin-city,2.0,0.0,events_raw_normaltime
9574157,57,21/22,2021-10-16,10,cowdenbeath,stenhousemuir,0.0,2.0,events_raw_normaltime
9574167,57,21/22,2021-10-16,10,stirling-albion,stranraer,1.0,1.0,events_raw_normaltime
9574168,54,21/22,2021-10-16,9,dundee-fc,aberdeen,2.0,1.0,events_raw_normaltime
9574192,55,21/22,2021-10-16,9,dunfermline-athletic,kilmarnock,2.0,2.0,events_raw_normaltime
9574229,54,21/22,2021-10-16,9,rangers,heart-of-midlothian,1.0,1.0,events_raw_normaltime
9574262,56,21/22,2021-10-16,10,clyde-fc,montrose,0.0,5.0,events_raw_normaltime
9574311,56,21/22,2021-10-16,10,alloa-athletic,peterhead,2.0,4.0,events_raw_normaltime
9574322,56,21/22,2021-10-16,10,east-fife,cove-rangers,4.0,2.0,events_raw_normaltime
9573837,54,21/22,2021-10-23,10,dundee-united,motherwell,2.0,1.0,events_raw_normaltime
9574045,56,21/22,2021-10-23,11,airdrieonians,dumbarton,3.0,2.0,events_raw_normaltime
9574061,56,21/22,2021-10-23,11,peterhead,falkirk-fc,0.0,0.0,events_raw_normaltime
9574069,54,21/22,2021-10-23,10,heart-of-midlothian,dundee-fc,1.0,1.0,events_raw_normaltime
9574075,56,21/22,2021-10-23,11,cove-rangers,clyde-fc,3.0,0.0,events_raw_normaltime
9574081,55,21/22,2021-10-23,10,kilmarnock,hamilton-academical,2.0,1.0,events_raw_normaltime
9574113,54,21/22,2021-10-23,10,ross-county,livingston,2.0,3.0,events_raw_normaltime
9574124,55,21/22,2021-10-23,10,queen-of-the-south,greenock-morton,0.0,0.0,events_raw_normaltime
9574134,55,21/22,2021-10-23,10,raith-rovers,inverness-caledonian-thistle,1.0,1.0,events_raw_normaltime
9574174,55,21/22,2021-10-23,10,partick-thistle,dunfermline-athletic,0.0,0.0,events_raw_normaltime
9574186,56,21/22,2021-10-23,11,montrose,east-fife,4.0,1.0,events_raw_normaltime
9574209,54,21/22,2021-10-23,10,celtic,st-johnstone,2.0,0.0,events_raw_normaltime
9574227,54,21/22,2021-10-23,10,aberdeen,hibernian,1.0,0.0,events_raw_normaltime
9574228,55,21/22,2021-10-23,10,arbroath,ayr-united,1.0,1.0,events_raw_normaltime
9574159,56,21/22,2021-10-24,11,queens-park-fc,alloa-athletic,3.0,4.0,events_raw_normaltime
9574213,54,21/22,2021-10-24,10,st-mirren,rangers,1.0,2.0,events_raw_normaltime
9573858,55,21/22,2021-10-26,11,greenock-morton,partick-thistle,0.0,0.0,events_raw_normaltime
9574166,55,21/22,2021-10-26,11,ayr-united,kilmarnock,0.0,1.0,events_raw_normaltime
9574191,55,21/22,2021-10-26,11,inverness-caledonian-thistle,arbroath,0.0,1.0,events_raw_normaltime
9574315,55,21/22,2021-10-26,11,dunfermline-athletic,raith-rovers,1.0,1.0,events_raw_normaltime
9574318,55,21/22,2021-10-26,11,hamilton-academical,queen-of-the-south,1.0,0.0,events_raw_normaltime
9573842,54,21/22,2021-10-27,11,st-johnstone,heart-of-midlothian,1.0,1.0,events_raw_normaltime
9574114,54,21/22,2021-10-27,11,livingston,dundee-united,1.0,1.0,events_raw_normaltime
9574185,54,21/22,2021-10-27,11,rangers,aberdeen,2.0,2.0,events_raw_normaltime
9574199,54,21/22,2021-10-27,11,motherwell,st-mirren,2.0,2.0,events_raw_normaltime
9574281,54,21/22,2021-10-27,11,dundee-fc,ross-county,0.0,5.0,events_raw_normaltime
9574291,54,21/22,2021-10-27,11,hibernian,celtic,1.0,3.0,events_raw_normaltime
9573846,55,21/22,2021-10-30,12,partick-thistle,inverness-caledonian-thistle,0.0,0.0,events_raw_normaltime
9573856,55,21/22,2021-10-30,12,kilmarnock,queen-of-the-south,4.0,0.0,events_raw_normaltime
9573882,55,21/22,2021-10-30,12,raith-rovers,ayr-united,2.0,1.0,events_raw_normaltime
9573888,55,21/22,2021-10-30,12,arbroath,dunfermline-athletic,4.0,2.0,events_raw_normaltime
9573891,55,21/22,2021-10-30,12,greenock-morton,hamilton-academical,1.0,1.0,events_raw_normaltime
9574058,57,21/22,2021-10-30,11,annan-athletic,cowdenbeath,1.0,0.0,events_raw_normaltime
9574067,57,21/22,2021-10-30,11,kelty-hearts-fc,stirling-albion,1.0,1.0,events_raw_normaltime
9574072,54,21/22,2021-10-30,12,celtic,livingston,0.0,0.0,events_raw_normaltime
9574087,56,21/22,2021-10-30,12,peterhead,montrose,0.0,0.0,events_raw_normaltime
9574098,56,21/22,2021-10-30,12,clyde-fc,falkirk-fc,1.0,3.0,events_raw_normaltime
9574120,54,21/22,2021-10-30,12,st-mirren,dundee-fc,0.0,1.0,events_raw_normaltime
9574131,56,21/22,2021-10-30,12,east-fife,dumbarton,2.0,1.0,events_raw_normaltime
9574132,57,21/22,2021-10-30,11,stranraer,forfar-athletic,2.0,3.0,events_raw_normaltime
9574158,56,21/22,2021-10-30,12,alloa-athletic,airdrieonians,2.0,1.0,events_raw_normaltime
9574165,56,21/22,2021-10-30,12,cove-rangers,queens-park-fc,3.0,3.0,events_raw_normaltime
9574198,54,21/22,2021-10-30,12,dundee-united,st-johnstone,0.0,1.0,events_raw_normaltime
9574327,54,21/22,2021-10-30,12,aberdeen,heart-of-midlothian,2.0,1.0,events_raw_normaltime
9574249,54,21/22,2021-10-31,12,motherwell,rangers,1.0,6.0,events_raw_normaltime
9574038,57,21/22,2021-11-05,12,edinburgh-city-fc,albion-rovers,0.0,4.0,events_raw_normaltime
9573857,55,21/22,2021-11-06,13,dunfermline-athletic,greenock-morton,1.0,3.0,events_raw_normaltime
9573859,54,21/22,2021-11-06,13,st-johnstone,st-mirren,0.0,0.0,events_raw_normaltime
9573865,55,21/22,2021-11-06,13,ayr-united,inverness-caledonian-thistle,2.0,2.0,events_raw_normaltime
9573883,55,21/22,2021-11-06,13,queen-of-the-south,raith-rovers,1.0,1.0,events_raw_normaltime
9574056,56,21/22,2021-11-06,13,queens-park-fc,east-fife,1.0,1.0,events_raw_normaltime
9574063,57,21/22,2021-11-06,12,cowdenbeath,kelty-hearts-fc,0.0,1.0,events_raw_normaltime
9574071,56,21/22,2021-11-06,13,dumbarton,clyde-fc,1.0,1.0,events_raw_normaltime
9574074,57,21/22,2021-11-06,12,annan-athletic,stranraer,2.0,2.0,events_raw_normaltime
