match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
9398848,56,2021-03-20,True,9,766000,EUR
9398848,56,2021-03-20,False,15,1125000,EUR
9398850,56,2021-03-27,True,16,1440000,EUR
9398850,56,2021-03-27,False,17,4785000,EUR
9398851,56,2021-03-27,True,18,1297000,EUR
9398851,56,2021-03-27,False,11,960000,EUR
9398852,56,2021-03-20,True,16,2325000,EUR
9398852,56,2021-03-20,False,15,868000,EUR
9398853,56,2021-03-27,True,11,403000,EUR
9398853,56,2021-03-27,False,17,2530000,EUR
9398854,56,2021-03-27,True,15,868000,EUR
9398854,56,2021-03-27,False,15,1204000,EUR
9398855,56,2021-03-27,True,12,817000,EUR
9398855,56,2021-03-27,False,16,2265000,EUR
9398868,57,2021-03-20,True,9,393000,EUR
9398868,57,2021-03-20,False,8,242000,EUR
9398869,57,2021-03-20,True,17,2753000,EUR
9398869,57,2021-03-20,False,14,874000,EUR
9398874,57,2021-03-20,True,8,292000,EUR
9398874,57,2021-03-20,False,12,265000,EUR
9398877,57,2021-03-23,True,10,265000,EUR
9398877,57,2021-03-23,False,15,730000,EUR
9398878,57,2021-03-23,True,13,874000,EUR
9398878,57,2021-03-23,False,12,3294000,EUR
9398879,57,2021-03-20,True,12,424000,EUR
9398879,57,2021-03-20,False,11,3159000,EUR
9398900,57,2021-03-27,True,10,265000,EUR
9398900,57,2021-03-27,False,9,804000,EUR
9398901,57,2021-03-27,True,9,3199000,EUR
9398901,57,2021-03-27,False,15,1644000,EUR
9398908,57,2021-03-27,True,10,309000,EUR
9398908,57,2021-03-27,False,13,614000,EUR
9398946,57,2021-03-27,True,11,247000,EUR
9398946,57,2021-03-27,False,15,635000,EUR
9400336,57,2021-03-20,True,11,247000,EUR
9400336,57,2021-03-20,False,17,2210000,EUR
9400352,56,2021-03-20,True,15,4413000,EUR
9400352,56,2021-03-20,False,14,1955000,EUR
9412789,57,2021-03-27,True,15,730000,EUR
9412789,57,2021-03-27,False,8,292000,EUR
9422569,57,2021-03-30,True,9,309000,EUR
9422569,57,2021-03-30,False,16,2119000,EUR
9422570,56,2021-03-30,True,13,687000,EUR
9422570,56,2021-03-30,False,12,817000,EUR
9422571,57,2021-03-30,True,11,485000,EUR
9422571,57,2021-03-30,False,17,2467000,EUR
9422572,57,2021-03-30,True,9,3199000,EUR
9422572,57,2021-03-30,False,11,247000,EUR
9422573,56,2021-03-30,True,17,2623000,EUR
9422573,56,2021-03-30,False,19,1394000,EUR
9422574,56,2021-03-30,True,17,4785000,EUR
9422574,56,2021-03-30,False,10,356000,EUR
9422575,56,2021-03-30,True,16,2265000,EUR
9422575,56,2021-03-30,False,16,1440000,EUR
9422584,57,2021-03-30,True,15,635000,EUR
9422584,57,2021-03-30,False,8,292000,EUR
9422585,56,2021-03-30,True,11,3963000,EUR
9422585,56,2021-03-30,False,15,825000,EUR
9424877,56,2021-04-01,True,18,1297000,EUR
9424877,56,2021-04-01,False,16,1330000,EUR
9424878,56,2021-04-01,True,11,358000,EUR
9424878,56,2021-04-01,False,15,825000,EUR
9424879,56,2021-04-06,True,16,1142000,EUR
9424879,56,2021-04-06,False,13,543000,EUR
9424880,56,2021-04-06,True,17,1475000,EUR
9424880,56,2021-04-06,False,16,2374000,EUR
9424881,56,2021-04-06,True,16,1344000,EUR
9424881,56,2021-04-06,False,13,1834000,EUR
9424882,56,2021-04-06,True,12,684000,EUR
9424882,56,2021-04-06,False,17,4515000,EUR
9424883,56,2021-04-06,True,11,480000,EUR
9424883,56,2021-04-06,False,10,863000,EUR
9424884,57,2021-04-03,True,10,899000,EUR
9424884,57,2021-04-03,False,11,247000,EUR
9424885,57,2021-04-03,True,9,309000,EUR
9424885,57,2021-04-03,False,11,485000,EUR
9424886,57,2021-04-03,True,17,2467000,EUR
9424886,57,2021-04-03,False,14,635000,EUR
9424887,57,2021-04-06,True,11,247000,EUR
9424887,57,2021-04-06,False,13,874000,EUR
9424888,57,2021-04-06,True,14,2100000,EUR
9424888,57,2021-04-06,False,11,899000,EUR
9424896,57,2021-04-06,True,8,3164000,EUR
9424896,57,2021-04-06,False,7,240000,EUR
9424898,57,2021-04-06,True,18,2799000,EUR
9424898,57,2021-04-06,False,10,309000,EUR
9424907,57,2021-04-06,True,14,635000,EUR
9424907,57,2021-04-06,False,8,265000,EUR
9431707,56,2021-04-10,True,9,753000,EUR
9431707,56,2021-04-10,False,17,4490000,EUR
9431708,56,2021-04-10,True,15,2135000,EUR
9431708,56,2021-04-10,False,16,1004000,EUR
9431709,56,2021-04-10,True,13,543000,EUR
9431709,56,2021-04-10,False,17,1475000,EUR
9431710,56,2021-04-10,True,12,426000,EUR
9431710,56,2021-04-10,False,12,656000,EUR
9431711,56,2021-04-10,True,16,2453000,EUR
9431711,56,2021-04-10,False,16,1204000,EUR
9431712,56,2021-04-13,True,16,1790000,EUR
