match_id,julia_proxy_xg_home,julia_proxy_xg_away,julia_proxy_xg_available_home,julia_proxy_xg_available_away
10387569,,,0,0
10387899,,,0,0
10388004,,,0,0
10388168,,,0,0
10387387,,,0,0
10387495,,,0,0
10387497,,,0,0
10387499,,,0,0
10387510,,,0,0
10387564,,,0,0
10387921,,,0,0
10387967,,,0,0
10388016,,,0,0
10388026,,,0,0
10387381,,,0,0
10387382,,,0,0
10387383,,,0,0
10387385,,,0,0
10387386,,,0,0
10387389,,,0,0
10387688,,,0,0
10387694,,,0,0
10387699,,,0,0
10387703,,,0,0
10387912,,,0,0
10387916,,,0,0
10387929,,,0,0
10387697,,,0,0
10387380,,,0,0
10387388,,,0,0
10387393,,,0,0
10387394,,,0,0
10387691,,,0,0
10387693,,,0,0
10387745,,,0,0
10387791,,,0,0
10387907,,,0,0
10387911,,,0,0
10387915,,,0,0
10387917,,,0,0
10387918,,,0,0
10388024,,,0,0
10388030,,,0,0
10388033,,,0,0
10388077,,,0,0
10387391,,,0,0
10387397,,,0,0
10703649,,,0,0
10387392,,,0,0
10387407,,,0,0
10387409,,,0,0
10387701,,,0,0
10387702,,,0,0
10387714,,,0,0
10387792,,,0,0
10387804,,,0,0
10387808,,,0,0
10387810,,,0,0
10387811,,,0,0
10387982,,,0,0
10388027,,,0,0
10388038,,,0,0
10388043,,,0,0
10388064,,,0,0
10387384,,,0,0
10387390,,,0,0
10387404,,,0,0
10947858,,,0,0
10947859,,,0,0
10947861,,,0,0
10387752,,,0,0
10387398,,,0,0
10387400,,,0,0
10387401,,,0,0
10387415,,,0,0
10387711,,,0,0
10387713,,,0,0
10387760,,,0,0
10387768,,,0,0
10387805,,,0,0
10387806,,,0,0
10387813,,,0,0
10387814,,,0,0
10387823,,,0,0
10387959,,,0,0
10388022,,,0,0
10388029,,,0,0
10388031,,,0,0
10388095,,,0,0
10387395,,,0,0
10387412,,,0,0
10387414,,,0,0
10387411,,,0,0
10387413,,,0,0
10387416,,,0,0
10387420,,,0,0
10387426,,,0,0
10387723,,,0,0
10387417,,,0,0
10387425,,,0,0
10387433,,,0,0
10387437,,,0,0
10387524,,,0,0
10387704,,,0,0
10387707,,,0,0
10387715,,,0,0
10387801,,,0,0
10387812,,,0,0
10387815,,,0,0
10387818,,,0,0
10387824,,,0,0
10387980,,,0,0
10388034,,,0,0
10388035,,,0,0
10388036,,,0,0
10388037,,,0,0
10388059,,,0,0
10387436,,,0,0
10955123,,,0,0
10388039,,,0,0
10388046,,,0,0
10388142,,,0,0
10388147,,,0,0
11010439,,,0,0
11038437,,,0,0
11038127,,,0,0
11027765,,,0,0
10962799,,,0,0
10387712,,,0,0
10387767,,,0,0
10387428,,,0,0
10387432,,,0,0
10387435,,,0,0
10387442,,,0,0
10387453,,,0,0
10387698,,,0,0
10387766,,,0,0
10387793,,,0,0
10387809,,,0,0
10387819,,,0,0
10387826,,,0,0
10387828,,,0,0
10387834,,,0,0
10388040,,,0,0
10388045,,,0,0
10388050,,,0,0
10388052,,,0,0
10387456,,,0,0
11027126,,,0,0
11029510,,,0,0
10387732,,,0,0
10387441,,,0,0
10387449,,,0,0
10387467,,,0,0
10387538,,,0,0
10387733,,,0,0
10387750,,,0,0
10387764,,,0,0
10387782,,,0,0
10387817,,,0,0
10387820,,,0,0
10387821,,,0,0
10387822,,,0,0
10387825,,,0,0
10387975,,,0,0
10388055,,,0,0
10388056,,,0,0
10388057,,,0,0
10388150,,,0,0
11027687,,,0,0
11038126,,,0,0
11075238,,,0,0
10387751,,,0,0
10387451,,,0,0
10387457,,,0,0
10387462,,,0,0
10387469,,,0,0
10387536,,,0,0
10387755,,,0,0
10387759,,,0,0
10387794,,,0,0
10387797,,,0,0
10387833,,,0,0
10387839,,,0,0
10387844,,,0,0
10387850,,,0,0
10387976,,,0,0
10388042,,,0,0
10388047,,,0,0
10388049,,,0,0
10388061,,,0,0
10388065,,,0,0
10387454,,,0,0
11061443,,,0,0
11072680,,,0,0
10387447,,,0,0
10387531,,,0,0
11010438,,,0,0
10387777,,,0,0
10387710,,,0,0
10387829,,,0,0
10387832,,,0,0
10387843,,,0,0
10388062,,,0,0
10388066,,,0,0
10388114,,,0,0
10387708,,,0,0
10387463,,,0,0
10387464,,,0,0
10387473,,,0,0
10387478,,,0,0
10387491,,,0,0
10387552,,,0,0
10387716,,,0,0
10387721,,,0,0
10387730,,,0,0
10387773,,,0,0
10387838,,,0,0
10387846,,,0,0
10387848,,,0,0
10387859,,,0,0
10387861,,,0,0
10388072,,,0,0
10388102,,,0,0
10388111,,,0,0
10388141,,,0,0
11027763,,,0,0
11110131,,,0,0
11132215,,,0,0
10387718,,,0,0
10387719,,,0,0
10387736,,,0,0
10387868,,,0,0
10387963,,,0,0
10387985,,,0,0
10388101,,,0,0
10387867,,,0,0
10387869,,,0,0
10388080,,,0,0
10388089,,,0,0
10388105,,,0,0
10388109,,,0,0
11142364,,,0,0
10387738,,,0,0
10387471,,,0,0
10387479,,,0,0
10387492,,,0,0
10387518,,,0,0
10387553,,,0,0
10387717,,,0,0
10387731,,,0,0
10387734,,,0,0
10387742,,,0,0
10387856,,,0,0
10387857,,,0,0
10387862,,,0,0
10387870,,,0,0
10387879,,,0,0
10387988,,,0,0
10388084,,,0,0
10388085,,,0,0
10388091,,,0,0
10388155,,,0,0
10387519,,,0,0
10387706,,,0,0
11073886,,,0,0
10387770,,,0,0
10387480,,,0,0
10387484,,,0,0
10387488,,,0,0
10387498,,,0,0
10387571,,,0,0
10387729,,,0,0
10387753,,,0,0
10387783,,,0,0
10387799,,,0,0
10387875,,,0,0
10387880,,,0,0
10387883,,,0,0
10387981,,,0,0
10388086,,,0,0
10388097,,,0,0
10388130,,,0,0
10388145,,,0,0
10388151,,,0,0
10388162,,,0,0
10387476,,,0,0
10387696,,,0,0
10387781,,,0,0
11095656,,,0,0
11175196,,,0,0
11180408,,,0,0
11180409,,,0,0
10387523,,,0,0
10387627,,,0,0
10387522,,,0,0
10387548,,,0,0
10387551,,,0,0
10387557,,,0,0
10387625,,,0,0
10387630,,,0,0
10387637,,,0,0
10387779,,,0,0
10387878,,,0,0
10387881,,,0,0
10387893,,,0,0
10387901,,,0,0
10387914,,,0,0
10388041,,,0,0
10388092,,,0,0
10388099,,,0,0
10388133,,,0,0
10388152,,,0,0
10387545,,,0,0
10387772,,,0,0
10387960,,,0,0
11207837,,,0,0
10387629,,,0,0
10387505,,,0,0
10387508,,,0,0
10387517,,,0,0
10387528,,,0,0
10387555,,,0,0
10387623,,,0,0
10387641,,,0,0
10387643,,,0,0
10387647,,,0,0
10387884,,,0,0
10387885,,,0,0
10387887,,,0,0
10387890,,,0,0
10387939,,,0,0
10388094,,,0,0
10388108,,,0,0
10388137,,,0,0
10388138,,,0,0
10388148,,,0,0
10387485,,,0,0
10387632,,,0,0
10387642,,,0,0
10387645,,,0,0
10387646,,,0,0
10387924,,,0,0
10387944,,,0,0
10387966,,,0,0
10387978,,,0,0
10388078,,,0,0
10388106,,,0,0
10388113,,,0,0
10388118,,,0,0
10388126,,,0,0
10387650,,,0,0
10387653,,,0,0
10387659,,,0,0
10387771,,,0,0
10387775,,,0,0
10387895,,,0,0
10387906,,,0,0
10387922,,,0,0
10387970,,,0,0
10388023,,,0,0
10388112,,,0,0
10388117,,,0,0
10388124,,,0,0
10388135,,,0,0
10388164,,,0,0
11395859,0.3816915640228725,1.6440721274619414,1,1
11393250,3.441308839255084,1.375084795521717,1,1
11393251,1.359460861966155,1.2840556907312304,1,1
11393252,1.2048942987387434,1.217520621678463,1,1
11393253,1.5606738794269546,2.331755927881573,1,1
11393254,0.9273930522994421,2.2515240583444793,1,1
11395483,0.4087958039634919,0.5721322772440269,1,1
11395484,0.5276237324245245,1.1271665289666752,1,1
11395485,0.7574737845548143,0.8459201783431572,1,1
11395486,0.6244176563301452,0.585804241287188,1,1
11395487,0.9873876059445112,1.023566419866659,1,1
11395662,1.235252218475152,0.36062997987310524,1,1
11395664,2.3109912226155327,1.0631781941756957,1,1
11395665,1.146721097660068,1.1882304513123725,1,1
11395666,0.7199489889354014,0.4111586175166556,1,1
11395667,2.299051259710227,0.3573375920836145,1,1
11395855,1.7623664545422815,1.1218888548734474,1,1
11395856,2.623320184872421,0.6179411203312848,1,1
11395857,1.7090960835045999,0.8410344795661715,1,1
11395858,1.1053999627100073,1.1085196624207925,1,1
11393255,1.6991365231661555,1.9165605088828526,1,1
11393259,2.9266396222937403,0.5082121979713976,1,1
11393260,2.549065005228293,1.031752248427747,1,1
11393261,1.7170969983597002,1.5587092136830145,1,1
11395477,0.9463051022554498,1.3851515262777803,1,1
11395479,0.7611317060065512,0.9101879004895207,1,1
11395480,1.1016194496468161,0.32531228704551873,1,1
11395481,0.7287044289367155,0.37932107600455345,1,1
11395482,0.6264813899771567,0.9323967636148168,1,1
11395658,0.3487887910819587,2.7759906395685583,1,1
11395659,1.3576014772614233,1.2764972840230757,1,1
11395660,0.7165895431239948,2.156952893734015,1,1
11395661,1.568100711846988,0.489088643816717,1,1
11395663,0.3016911949242402,1.0474974201831864,1,1
11395850,2.106426676645622,0.8136861127554755,1,1
11395851,1.7584884950634236,0.8541478984784123,1,1
11395852,0.9000736411911814,1.2640072411721517,1,1
11395853,0.8956595808179119,0.5228130207247685,1,1
11395854,1.1887733571733745,0.8550655075853393,1,1
11393256,1.3805281706650188,2.6625518371506027,1,1
11393257,0.7630465656193045,1.2883001418729456,1,1
11393258,1.0369922155199558,0.9553163013672695,1,1
11395473,1.3411671271006875,1.1758522808725247,1,1
11395474,0.9818209253509769,0.922893155944096,1,1
11395475,1.831740260417372,0.5471635182126263,1,1
11395476,0.27601379300798057,1.2845898806126497,1,1
11395478,1.0037126033058348,0.6986015514924426,1,1
11395653,1.8004716606230762,0.5141703786500375,1,1
11395654,0.7698817698239466,1.9995908114233583,1,1
11395655,1.5751377174257393,0.7699542900222617,1,1
11395657,0.7561979382012809,2.4681854993657826,1,1
11395804,1.30221305457858,0.31293753332607516,1,1
11527786,2.122798788797278,0.2766324732939601,1,1
11393262,2.8332965110688697,0.6966279969076161,1,1
11393264,1.2648448945229391,1.0107212004428552,1,1
11393265,2.1649789217443436,1.4184979843845866,1,1
11393266,0.6695071853053601,2.1630716015738645,1,1
11395467,1.8001514263181457,0.9847963286567756,1,1
11395468,1.9994169340285564,1.4570255826897072,1,1
11395469,0.49167657920348107,1.1419182622087967,1,1
11395470,0.8492161982065616,1.8245436983213184,1,1
11395471,0.972250458059561,1.8181121312812516,1,1
11395647,0.8041832660866514,0.7382032797546771,1,1
11395649,0.8746700084674877,0.4125441777403319,1,1
11395650,0.6053942027067918,2.336328592086781,1,1
11395651,1.5916983039918668,0.66152828100369,1,1
11395652,1.6453742143612673,2.0934151036697926,1,1
11395844,1.0429303403700219,1.3445426622472867,1,1
11395845,1.6139970068513056,2.0801140015482176,1,1
11395846,0.24428446875513818,0.32063764467107747,1,1
11395848,0.1204960404828237,1.5482085591712875,1,1
11395849,0.6557120973772438,2.1086276883610022,1,1
11393263,1.3258709899665289,1.315676959400739,1,1
11393267,2.40304998033728,1.1471028053071506,1,1
11393270,2.4594951168116976,0.8793579668666175,1,1
11393271,1.96262877826514,0.9822938039934368,1,1
11393272,1.3653416284003344,1.9973356079205737,1,1
11395462,0.3563837615741641,1.2470935968863253,1,1
11395463,1.9523797966925593,1.1616332974148564,1,1
11395464,0.9205694390958393,0.7236299917916686,1,1
11395465,3.4012921565150274,2.0505459610038494,1,1
11395466,0.839880220041939,0.545756824702473,1,1
11395643,0.9937164806297637,2.358808640629809,1,1
11395644,1.3606859130408897,0.8634759262445,1,1
11395645,0.5808399327585776,2.524723471254134,1,1
11395646,1.0945399688702573,1.3054358258107346,1,1
11395648,1.7054443000749693,1.1277369270899735,1,1
11395836,1.243564817176999,0.45125054324041375,1,1
11395839,0.3282819753342834,0.8657981893498803,1,1
11395840,0.8420438808475265,1.0074163645309029,1,1
11395841,1.246096295565811,1.3645539034723164,1,1
11395842,1.7009256044937662,1.1298646577051532,1,1
11393268,1.3652366139167769,2.0139126328878127,1,1
11393269,1.6090648355801953,0.7259634363824005,1,1
11393273,2.0469884987041884,0.7263056010212803,1,1
11395834,1.0700640680024247,1.3406317773725864,1,1
11393274,2.252269418721124,1.076904900376603,1,1
11393275,1.4214507422815847,0.927941325136411,1,1
11393276,1.2844800986026932,1.1970644344970025,1,1
11393277,1.4730237966168427,1.266197848910696,1,1
11393278,1.4817754788015172,0.5278356511273438,1,1
11393279,0.2766324732939601,2.4206847526762356,1,1
11395457,2.075488486618117,0.15214253762695426,1,1
11395458,1.477608950174146,1.4455615946114022,1,1
11395459,1.2577011890777217,1.6211909052595854,1,1
11395460,1.447029575481181,0.9535665845688568,1,1
11395461,0.5646867153672863,1.4390161134687123,1,1
11395638,2.3028426375604623,2.0628837219876512,1,1
11395639,1.3973380922437082,0.7704096825665717,1,1
11395640,1.1560690374426161,0.12378842827231448,1,1
11395641,1.2732182540235746,0.7570226787959926,1,1
11395642,1.8793209971212808,1.3813966479912143,1,1
11395831,0.6253375736186546,0.6694135454285323,1,1
11395832,0.8757677468680495,1.4837789562807795,1,1
11395833,0.5941379534551319,1.1722427212105144,1,1
11395835,1.5709953386548159,0.20627064748946872,1,1
11395830,1.182112586758859,1.7109353615719514,1,1
11393281,2.0696629782140494,2.9114239902997388,1,1
11393282,2.108824441032353,1.5127135774349445,1,1
11393283,1.491656178733749,2.656058209382563,1,1
11393285,2.095153406322414,1.3321701127281007,1,1
11395448,1.1152653167937951,1.927155214669115,1,1
11395451,0.8112710470294361,0.9803510975262837,1,1
11395452,1.4360057956056356,1.922461440617354,1,1
11395453,0.7124725969285511,0.8406228713598204,1,1
11395454,0.9497613564741758,1.007736161719163,1,1
11395633,0.19895460846584653,1.5852539870428926,1,1
11395634,0.7518719504018667,0.2000778838691623,1,1
11395635,0.08399750657914519,3.8967964251868956,1,1
11395636,0.8597831746067046,1.705573353400254,1,1
11395637,1.2753585694305913,0.7329072366647472,1,1
11395826,1.3305547786829697,1.5597542502240738,1,1
11395827,1.8791685282416086,0.8424424640645621,1,1
11395828,0.5536867145965446,1.1436654115114344,1,1
11395829,0.6432085351918959,0.669672775152679,1,1
11393280,2.8573688775797743,0.8698715043790677,1,1
11393284,1.3078856255384508,0.7241346427575339,1,1
11395629,1.8060884006970466,0.1953086742183262,1,1
11393286,3.5183687484359685,0.9592727978835689,1,1
11393287,1.105554758713811,0.8329613319631071,1,1
11393288,1.071921669565094,2.180000889191796,1,1
11393289,2.6983592954849795,2.325271029860683,1,1
11393290,0.7862990457863173,1.5810841070092247,1,1
11393292,1.0711319480046884,1.2477974531387173,1,1
11395445,1.0348070514172505,0.9253757879631402,1,1
11395446,1.2562569906638177,1.4267970529224985,1,1
11395447,0.20651008849792635,0.8148822381365934,1,1
11395449,1.8063156278251666,1.2645164236031845,1,1
11395450,2.42858445920361,0.314436595468122,1,1
11395628,2.115303275581793,1.501301881184253,1,1
11395630,1.47445885783755,1.8397876474359234,1,1
11395631,2.9872270844677833,1.4895609494559292,1,1
11395632,1.3198034664078075,0.51439374566518,1,1
11395821,2.5953700689097263,1.7893093152503603,1,1
11395822,1.3581144018237106,0.5637934493346445,1,1
11395823,1.724250964007115,1.1365867618812862,1,1
11395824,1.1053251201744847,0.8587489230417068,1,1
11395825,0.9654926082609951,1.328387484380233,1,1
11393294,2.9639355470585422,1.0368551040855958,1,1
11393297,2.8961898745648913,2.143761868956428,1,1
11393298,2.4031172853302634,0.16504889748600574,1,1
11395440,1.8462756217726306,0.7557811399016645,1,1
11395441,1.2490405039315347,2.1253323673669415,1,1
11395443,1.139867673486786,2.6723771156803786,1,1
11395622,0.948105858582938,1.204829087469767,1,1
11395623,0.6923998247118572,0.959372672500374,1,1
11395624,0.9822284936854517,0.6091755383292919,1,1
11395626,0.9714821917016694,2.427091902406598,1,1
11395627,1.5096369783012578,0.8631779826036654,1,1
11395816,0.43996630185210184,0.8716141192513196,1,1
11395817,0.30171658636643955,0.31642339498712946,1,1
11395818,0.8583145148630231,0.4093592095419844,1,1
11395820,1.011891183318726,1.405398804983826,1,1
11393293,1.1534413181979641,0.9835224803650456,1,1
11393299,0.07958184338633861,2.045638427412199,1,1
11395814,0.9130408481161167,1.0943360335645194,1,1
11393302,0.8683160048030591,1.5799899228841767,1,1
11393303,2.6020622975039855,0.7679277156894164,1,1
11395434,1.0720968975276566,0.724173361967762,1,1
11395438,1.77395841354478,1.8720728780806575,1,1
11395439,1.366176547751822,,1,0
11395618,0.2370720294489694,1.8605374332005833,1,1
11395619,1.832311351811987,0.7303213259789558,1,1
11395620,1.6576655103257314,0.8686319995854914,1,1
11395621,1.5942214700290076,0.7885549528887565,1,1
11395811,0.3812614326873308,2.4841831345933945,1,1
11395813,0.9666861596234841,1.4277335205484112,1,1
11393301,0.9446791319416393,2.3311612969865987,1,1
11742862,1.240223223698149,0.5256812930771021,1,1
11751980,0.6334990358310619,0.7133780101594748,1,1
11395809,2.6921316664511648,0.5656032810136226,1,1
11395810,2.44445747298614,1.1851409569704408,1,1
11393306,0.5651014194271331,1.8288898589707447,1,1
11393308,0.39642478902920697,2.565044389330436,1,1
11393309,2.979174758485925,2.10926031306463,1,1
11393311,1.5895596791064563,1.1603672135443954,1,1
11395613,0.6879539930250057,1.5978161566055893,1,1
11395614,2.586195743265871,0.1215805966759112,1,1
11395615,0.9576762602751352,0.8573825296201532,1,1
11395616,0.5387234846033166,0.7106346725146546,1,1
11395617,1.08682033189368,2.472989909397554,1,1
11395806,0.677289877169619,1.207615510615174,1,1
11395807,0.6677385896148806,1.4811829557086298,1,1
11395808,0.8548112616459617,0.7673729341969544,1,1
11393307,2.488884164550712,0.3480694236537554,1,1
11393310,4.155807950541946,0.4074723819123152,1,1
11393315,0.61374533701281,0.9056297594720791,1,1
11395801,1.64828166615649,1.3764658593529975,1,1
11395802,1.7171725198373535,0.9459400006616481,1,1
11395805,1.052685506742795,0.9684635102742212,1,1
11393312,2.479214110649656,0.6798201657163658,1,1
11393313,0.7485886210837809,5.244883513522946,1,1
11393314,3.0307150406406524,0.28057213723124597,1,1
11393316,1.5645672352609254,2.003925511078336,1,1
11393317,1.8435207206231847,2.363097281256542,1,1
11395797,2.085214056971027,0.8849070932612427,1,1
11393320,2.1888367309729952,0.9476900542456551,1,1
11393322,0.1544661634923851,4.661115911959132,1,1
11395429,1.031118489763905,2.6211074393375164,1,1
11395430,2.441851390704898,1.8487828129112005,1,1
11395431,1.3143721035544091,0.30540835065722427,1,1
11395436,1.3461474372677562,0.5387852212367301,1,1
11395437,0.9221244354923741,1.061690540861763,1,1
11395608,1.0631809005552335,1.8601959318776415,1,1
11395609,1.5225858368570846,1.5688412034448558,1,1
11395610,0.5364693426686624,2.9289473084420465,1,1
11395611,0.8886825395706724,0.7919110941409656,1,1
11395612,1.3361616742379299,1.4442896586940415,1,1
11395796,1.0256593800069096,1.5599181597019947,1,1
11395798,1.4103627232734284,0.4736831032015816,1,1
11395799,0.8879719349184401,0.5464570411089269,1,1
11395800,0.7769326608866196,2.032995624305526,1,1
11393344,1.017575887352386,1.7941128305550946,1,1
11773106,1.7220982352786578,2.53117966511171,1,1
11757890,1.91076932562735,1.0423359739760145,1,1
11395794,0.6546148512277254,1.7919547714526312,1,1
11393325,2.286505111997572,0.3531328314718616,1,1
11393326,0.5442272560062398,1.208848530624887,1,1
11393328,1.5429362268195508,2.8724611785542935,1,1
11393329,0.8109122920444125,0.7493467179200151,1,1
11395423,1.0569981647439652,0.6674498593560275,1,1
11395425,2.1799833272235203,1.2437146683345899,1,1
11395426,1.4822583586350848,0.9368318779223892,1,1
11395428,0.49997977290929296,0.7531339671694263,1,1
11395432,1.0850404323556353,0.8233565231397815,1,1
11395602,1.0539969717410054,1.9473611192645746,1,1
11395604,1.0063530867333954,1.1485930211135191,1,1
11395605,3.2376948711977,0.07958184338633861,1,1
11395606,2.1840854603233457,0.7561766524109177,1,1
11395607,0.8255643547361846,0.4138200240938653,1,1
11395791,1.3201319716529603,1.1693526026057597,1,1
11395792,2.463629989764473,1.5474789036157175,1,1
11395793,1.140540873398543,0.9625679283611711,1,1
11395795,0.5924591789230275,0.6588893430273955,1,1
11393324,3.928833134402766,0.30477487323316776,1,1
11393327,0.336411143615701,3.6158520501502474,1,1
11777615,2.109402491111772,0.671330025574329,1,1
11777618,0.6936118894942236,0.6381639752542382,1,1
11395419,1.332152974461576,1.0404806907322952,1,1
11395420,0.9625679283611711,0.48659422848444506,1,1
11395422,0.7729911235075225,1.319748301751493,1,1
11395424,0.34496879450221507,0.8149791497235189,1,1
11395427,0.7010958356817167,1.5269594946047913,1,1
11395597,1.1615106540990048,0.8841564070232404,1,1
11395599,1.0927850516800943,0.48861094455432297,1,1
11395600,0.9174414677497597,1.207611119891796,1,1
11691827,0.5072527228470405,0.709071325774246,1,1
11779160,1.1295175730141067,1.0117540799212694,1,1
11813348,2.816183887303926,0.5851772462117788,1,1
11393331,3.0549159808719764,0.8392601510411563,1,1
11393332,1.9790652034928446,1.4055863227173453,1,1
11393333,1.7606114627902574,1.3275719375590544,1,1
11393334,1.4671423954317293,1.1898046846782044,1,1
11393335,2.192274867850008,0.8571082100885751,1,1
11393330,0.3394922576118887,2.675077544318047,1,1
11777072,0.31704388741107437,0.6546208148990669,1,1
11777616,0.7876166126721744,0.6418473565815607,1,1
11788194,1.1445990269778499,1.7175825433673535,1,1
11813347,2.5406071740925626,0.43221994369664624,1,1
11393337,1.7339222669323247,1.2755868796831737,1,1
11393339,1.280487830112773,1.8554894665943027,1,1
11395414,1.1093039787365533,0.44265013270402576,1,1
11395418,1.849013562042754,0.4945632871106618,1,1
11395595,2.870913473285984,0.391422398672327,1,1
11395787,0.9965841174043031,0.9721775527893957,1,1
11393336,2.0097205908595805,4.3069166238399195,1,1
11393340,2.095354590131897,0.2207312964452871,1,1
11393341,1.3462651045321352,3.0620425734830596,1,1
11393346,1.6133509706418303,1.5634695074316134,1,1
11393342,1.8264294703375705,0.8686765630471915,1,1
11393343,5.069575797252211,1.5381201517946028,1,1
11393345,1.5248116835616399,3.2123499283710433,1,1
11393347,1.6802149955262686,1.3523251621172445,1,1
11395777,2.194658281205772,1.9069939650621524,1,1
11393348,1.5412276555843387,1.0536888861866904,1,1
11393349,2.778263671371555,1.549555301257635,1,1
11393350,1.6498736902988163,0.8578366406985583,1,1
11393351,1.778284362046626,0.7081766232867297,1,1
11393353,1.5475136004297247,0.4483920141866383,1,1
11395410,1.422791066572919,0.16451133520835376,1,1
11395411,0.6114324045530148,1.0312186643665244,1,1
11395412,0.7532118438869464,0.9120635552701942,1,1
11395413,0.3704004706801379,1.0832347238520443,1,1
11395415,0.9135121452059582,1.5336367857173578,1,1
11395587,0.5736048270016813,0.7082509096540733,1,1
11395589,2.5295844754480323,0.8228905913841442,1,1
11395590,0.5736534112890519,3.5164017038854114,1,1
11395591,0.8571805848332686,2.2621280466458478,1,1
11395592,0.7180067596444526,0.3939886969375106,1,1
11395778,0.3657124944808319,2.5559738388320152,1,1
11395782,1.641267141488517,0.7586362476458627,1,1
11395783,2.2733416975298884,0.484874394132769,1,1
11395785,0.8229156157984486,1.0402416669012655,1,1
11393352,2.1956207703816513,1.9039020827006479,1,1
11779159,1.5156046420697669,0.6423449677747921,1,1
11393355,2.43662187286677,0.571862730133939,1,1
11393357,0.7602200475889922,1.5210884238481612,1,1
11393358,0.8104617996633154,1.886957700236468,1,1
11393360,1.715747622749565,1.0841373638026341,1,1
11393378,1.3530931496444198,0.2012011592724781,1,1
11395405,1.5010312253987572,0.9653702797424657,1,1
11395406,0.7581150970312678,0.7152641658376709,1,1
11395407,1.6103874213114409,1.5219872108779517,1,1
11395408,0.9457859507666302,1.6967355482830995,1,1
11395409,0.9701269240413709,0.4043801407706854,1,1
11395583,0.8093428310629666,0.8018920656920414,1,1
11395584,1.3006896671207526,0.3188617044317113,1,1
11395585,0.40658797236708866,0.4916500218711498,1,1
11395586,0.6911193488027454,1.3605262449016335,1,1
11395588,0.3806369325565524,0.9533833948613689,1,1
11395772,0.6056551437106676,1.1059540096670832,1,1
11395773,1.9112769032316892,0.8688366414692997,1,1
11395774,0.8949211107890738,1.6035763816763127,1,1
11395775,1.2154662898254145,0.4217504671965126,1,1
11395776,0.756013995989002,0.9784811633692023,1,1
11813346,1.4259030229277052,1.195571139303955,1,1
11813349,3.7633382577344463,0.2370686348702906,1,1
11395401,0.44168137077996583,1.5073090592229819,1,1
11395767,1.8696362821824426,0.7412114269265974,1,1
11395768,0.4389028136793834,1.709676078174042,1,1
11393361,3.4014560177149145,,1,0
11393363,1.547019184238608,1.3642048494207437,1,1
11393364,1.8049294199340589,1.2702470616410484,1,1
11395399,1.0701328522686224,0.2883628181730835,1,1
11395402,1.8148551748680257,0.32367502198103104,1,1
11395403,1.4393785839295852,2.213529427930822,1,1
11395404,1.265301334135544,0.9018538103330325,1,1
11395577,0.9513196995247967,1.4354946389440009,1,1
11395578,1.4015635661753092,1.1544237308459775,1,1
11395580,2.804535000889271,1.2733205328753932,1,1
11395581,0.11235161593378495,2.134015322244593,1,1
11395582,2.0636759053388203,0.8189965184006345,1,1
11395769,0.7080479458367824,0.5330402182231556,1,1
11395770,1.3087958992153739,1.304806347498632,1,1
11395771,0.3735275270532259,0.6594991909531996,1,1
11393365,0.8619871402784356,1.7512702041046375,1,1
11393368,0.3480812912332601,4.196922088845982,1,1
11393369,1.4370995438922716,0.5833772002663367,1,1
11393371,0.892336063413304,0.8795012782225932,1,1
11393372,2.4883867124503043,0.9362793542009717,1,1
11395763,3.2245837662042733,0.47190306407500837,1,1
11393373,1.083026687101982,1.624557244008785,1,1
11393374,2.1412879282674115,2.5674435050322586,1,1
11393375,2.2254344319473924,1.7763074690824787,1,1
11393376,1.1454355985547156,0.9443594313882755,1,1
11393377,1.0245001443553632,0.8836559600561069,1,1
11395395,0.8748553349565921,0.4391272670663564,1,1
11395396,1.0256069987048686,1.635685030847264,1,1
11395397,0.5460023461098151,0.9603079989580382,1,1
11395571,0.6583691886759069,0.865409857899843,1,1
11395575,1.5051856039381037,2.007336106789828,1,1
11395576,1.3836878832702113,0.24521645399800815,1,1
11395579,0.4937252957855071,3.022823019576286,1,1
11395762,1.44233517839483,1.4705377586566335,1,1
11395764,0.9076853024222762,0.9625679283611711,1,1
11395765,0.41751679252495866,0.28673920803206,1,1
11395766,1.275433007727077,1.2094740330263056,1,1
11393380,1.113309621298161,1.3863456350562602,1,1
11393381,1.54315818050328,2.0003914822392717,1,1
11393382,2.263465461185601,1.1936077762999546,1,1
11393383,0.3498824104568262,1.981338923639637,1,1
11393384,0.19305673472343934,2.892202779986594,1,1
11395757,0.9292583932784291,0.07256069424061565,1,1
11395758,1.8870354554302677,0.9174156130979522,1,1
11395759,1.5335151963989158,0.07958184338633861,1,1
11395760,0.4228433381790297,1.3316237288604003,1,1
11395761,0.20430225690152307,1.4923531051202035,1,1
11395752,1.1410944836906725,0.19193345932012357,1,1
11395389,1.1063677129281235,0.5669570342651169,1,1
11395391,0.4736831032015816,0.5675960543583809,1,1
11395392,2.373671600822315,1.7898236932239926,1,1
11395393,1.2211960333834515,0.8407081607046344,1,1
11395394,0.926937923405512,1.0646986732373054,1,1
11395567,1.4064460019418437,0.1734496431840636,1,1
11395570,0.6183652934857191,0.28609193188426496,1,1
11395572,0.9886054794635755,1.060164199026798,1,1
11395573,1.3318611241130192,1.5622169864474196,1,1
11395753,1.084335879468651,0.7419796283574032,1,1
11395754,0.7590004239418877,0.41098245901134334,1,1
11395755,1.0694263342439514,0.7870080557346077,1,1
11395756,0.7531198970751513,0.8383307314707511,1,1
11883581,2.4753171244559757,0.698516606078756,1,1
