match_id,tournament_id,match_date,snapshot_unix_ms,minutes_to_kickoff,odds_home,odds_draw,odds_away,fair_p_home,fair_p_draw,fair_p_away,overround
14035499,56,2025-08-30,1756570562685,-13.95525,1.85,4.0,4.5,0.5337286879169755,0.24684951816160122,0.21942179392142327,0.01276276276276267
14035508,56,2025-09-13,1757771957608,-0.7065333333333333,2.44,3.9,3.0,0.4100084104289319,0.2565180824222036,0.3334735071488646,-0.00042034468263973945
14035507,56,2025-09-13,1757779264436,-28.926066666666667,5.4,4.0,1.79,0.18633217092593554,0.251548430750013,0.5621193983240513,-0.006155596937719832
12476731,56,2024-11-23,1732381184981,-0.2503166666666667,2.12,3.9,3.3,0.4574536148432501,0.24866709319684369,0.29387929195990614,0.031138672648106658
14035515,56,2025-09-20,1758375114485,-28.091916666666666,6.0,4.7,1.61,0.1665749444163163,0.21264886521231866,0.620776190371365,0.0005506365358354248
14035512,56,2025-09-20,1758373309777,-58.170383333333334,2.2,3.45,3.9,0.4541772151898734,0.289620253164557,0.25620253164556966,0.0008107834194790442
14035517,56,2025-09-27,1758951072143,-508.79761666666667,1.61,4.7,5.8,0.6172308388995811,0.21143439375070758,0.17133476734971131,0.0062977629726170825
14035516,56,2025-09-20,1758279708832,-1618.1861333333334,2.38,4.0,3.15,0.42543134010872136,0.2531316473646892,0.3214370125265894,-0.01237161531279174
14035518,56,2025-09-27,1758980782640,-13.622666666666667,2.04,3.75,4.1,0.4898212749689382,0.2664627735831024,0.24371595144795952,0.0007651841224294298
14035519,56,2025-09-27,1758973028571,-142.85715,1.49,4.7,7.4,0.6585998598723704,0.20879016834251737,0.13260997178511238,0.01904203217925904
14035524,56,2025-10-04,1759585838355,-9.36075,2.1,3.65,3.55,0.4614905173181373,0.2655150921556406,0.2729943905262221,0.03185321977527256
14035521,56,2025-09-27,1758981323927,-4.601216666666667,2.46,3.8,3.0,0.40529010238907853,0.2623720136518772,0.3323378839590444,0.002995293110825692
14035520,56,2025-09-27,1758977652718,-65.78803333333333,2.44,3.95,2.88,0.40568877223513977,0.2506026846212002,0.34370854314366006,0.010222844758017935
14035522,56,2025-10-04,1759585886749,-8.554183333333333,3.8,3.75,2.08,0.2603992788943046,0.263871269279562,0.4757294518261334,0.01059379217273948
14035526,56,2025-10-04,1759585870283,-8.828616666666667,4.4,4.2,1.88,0.22789194181482336,0.23874393904410068,0.533364119141076,-0.0027171410150134134
14035529,56,2025-10-18,1760794487466,-25.2089,1.17,10.5,22.0,0.8586562587120157,0.09567884025648173,0.04566490103150265,-0.00460650460650458
14035525,56,2025-10-04,1759586379525,-0.34125,2.18,3.7,3.7,0.45905707196029777,0.2704714640198511,0.2704714640198511,-0.0007438631291842857
14035523,56,2025-10-04,1759560542674,-580.9554333333333,2.48,3.55,3.15,0.4022699066496394,0.28102235732143827,0.31670773602892244,0.002376264757000701
14035528,56,2025-10-18,1760795987743,-0.20428333333333334,2.66,3.7,2.84,0.3765714367626611,0.27072433021315634,0.35270423302418263,-0.001677204049331582
14501655,56,2025-10-07,1759862319094,-6.348433333333333,4.4,3.9,1.94,0.22746677890686065,0.25662918645902233,0.515904034634117,-0.0008530987912430676
14035531,56,2025-10-18,1760804834857,-2.7523833333333334,2.38,3.8,3.3,0.4259800258169713,0.2667980161695767,0.30722195801345203,-0.013643735005964164
14035527,56,2025-10-18,1760781043402,-249.27663333333334,2.76,3.6,2.96,0.37049399198931915,0.284045393858478,0.3454606141522029,-0.02206554380467418
14035530,56,2025-10-18,1760795948005,-0.8665833333333334,3.45,3.85,2.28,0.29331863064508046,0.2628439677209162,0.4438374016340033,-0.011808176567901896
14035532,56,2025-10-24,1761331072836,-7.1194,1.61,4.5,6.4,0.6213726293986925,0.22231331851819888,0.1563140520831086,-0.0004097653554175906
14035534,56,2025-10-25,1761400721552,-1.3074666666666668,2.1,3.45,4.3,0.4768563162970106,0.29026036644165865,0.23288331726133077,-0.001396311810871964
14035533,56,2025-10-25,1761394707278,-101.54536666666667,4.7,3.7,1.91,0.21137165759406595,0.26849913261948916,0.520129209786445,0.006596437141162426
14035535,56,2025-10-25,1761324835330,-1266.0778333333333,5.1,4.1,1.78,0.19573030091723437,0.2434693987019257,0.56080030038084,0.0017786232059280316
14297746,56,2025-10-25,1761399023265,-29.61225,2.54,3.6,3.0,0.3918154114061819,0.2764475402699173,0.3317370483239007,0.00481189851268593
14035538,56,2025-11-01,1761962260526,-782.3245666666667,2.66,3.85,2.74,0.3756980454726765,0.25957319505384924,0.3647287594734743,0.0006436130139548801
14035539,56,2025-11-01,1762007856628,-22.389533333333333,2.82,4.0,2.56,0.35630776082841553,0.25119697138403296,0.39249526778755145,-0.004765070921985748
14035536,56,2025-11-01,1762008811945,-6.467583333333334,1.77,4.4,4.8,0.5646454924606994,0.22714148219441768,0.2082130253448829,0.0005778120184900537
14035540,56,2025-11-01,1762004192015,-83.46641666666666,1.4,5.7,9.0,0.7136894824707846,0.17529215358931552,0.11101836393989982,0.0008354218880535225
14035542,56,2025-11-01,1761982389448,-446.84253333333334,2.66,3.65,2.86,0.3761042816584761,0.27409243540042366,0.3498032829411002,-0.00043719798586416836
14035546,56,2025-11-08,1762607430611,-109.48981666666667,1.35,6.2,9.8,0.7377367654201069,0.16063623118018455,0.1016270033997086,0.004071879647916443
14035541,56,2025-11-08,1762613179879,-13.668683333333334,1.75,4.2,5.3,0.5724572457245725,0.23852385238523852,0.18901890189018905,-0.0017969451931716396
14035545,56,2025-11-08,1762598324157,-261.26405,2.46,4.0,2.9,0.405963463288304,0.24966752992230698,0.344369006789389,0.0013316512475469722
14035543,56,2025-11-08,1762612457571,-25.70715,3.05,3.65,2.5,0.327266206401865,0.27346902178785976,0.39926477181027525,0.0018414551987424588
14035555,56,2025-11-15,1763218792758,-0.1207,5.4,3.85,1.77,0.18337033299697275,0.2571947527749748,0.5594349142280526,0.009897196337874226
14035549,56,2025-11-15,1763217471972,-22.1338,1.89,4.0,4.5,0.5284015852047557,0.24966974900924702,0.22192866578599732,0.001322751322751392
14035551,56,2025-11-22,1763821069275,-42.17875,1.36,6.0,10.0,0.7338551859099803,0.16634050880626222,0.09980430528375735,0.0019607843137254832
14035554,56,2025-11-15,1763225409524,-9.841266666666666,2.3,3.6,3.5,0.4355340477013481,0.2782578638091946,0.2862080884894573,-0.001725327812284294
14035559,56,2025-11-22,1763823560235,-0.66275,3.2,3.75,2.46,0.3170429941231055,0.27054335498505,0.41241365089184456,-0.014329268292682995
14035550,56,2025-11-22,1763811418980,-203.017,3.1,3.45,2.58,0.32257012393998696,0.28984561861274194,0.38758425744727115,3.261684986455293e-05
