match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476737,1.5504432930866294,1.2893790998207018,0.00023724373014367105,9,true,true,
12476738,1.390500880673352,1.152003238432945,0.002953097033537819,13,true,true,
12476739,1.6092123867728632,0.9390733939607334,0.0004267494154276404,5,true,true,
12476740,1.3048830369948872,1.4402569665840375,0.0009308514866757398,7,true,true,
12476741,1.4090383740072228,0.937409113971193,0.000802665047992998,5,true,true,
12476742,1.3648939009966534,1.1746113933673723,0.0022043239278339835,7,true,true,
12476743,1.1778172483828735,1.461297389579188,0.00043648545653220957,9,true,true,
12476744,1.6145463342762336,1.0548466090272572,0.0005743126814922517,7,true,true,
12476745,1.481825327756755,1.1386668625351695,0.0006895537388685932,5,true,true,
12476746,1.0702868393854383,1.3826531266171007,0.0030124513738859133,7,true,true,
12476747,1.4447849361289695,1.438808020162613,0.0003184529591749512,7,true,true,
12476748,1.6161048704382301,1.0077268322526651,0.002343029207556379,7,true,true,
12476749,1.519899919301183,1.4590963487233082,0.0006081334512286684,9,true,true,
12476750,1.2986105098278857,1.1904861295418534,0.002674823826893993,9,true,true,
12476751,1.188439093806975,1.0304724975813588,6.0364605507555755e-9,3,true,true,
12476752,1.1695259700888954,1.4499832121574903,0.001376929215416486,9,true,true,
12476753,1.8205329362248948,1.083527746512207,3.7691230602427414e-5,6,true,true,
12476754,1.5640018337046684,1.1517983589940546,0.00028956877165474117,7,true,true,
12476755,1.4905796643609708,1.2980848969008865,0.0017548591350272165,5,true,true,
12476756,1.4225749825121787,1.3092720404586198,0.002967143482751047,13,true,true,
12476757,1.6400438259171153,1.1522999976807704,0.002090222043013264,7,true,true,
12476758,1.7832568180612873,0.8989832748248785,0.0012455490365335343,7,true,true,
12476759,1.7592446476934105,1.1279708551544159,0.0010241971001993895,9,true,true,
12476760,1.4755517832208034,1.3329101907879912,0.0010739797185128968,11,true,true,
12476761,1.2297636224440907,1.2197897132079485,0.002145694252571687,11,true,true,
12476762,1.3997023042759704,1.2498880462175863,0.0009120102589492292,9,true,true,
12476763,1.7595667267956636,1.2351366157511439,0.00417654400558155,9,true,true,
12476764,1.5855468764251341,1.1675886806670333,0.0008294792813059765,7,true,true,
12476765,1.785831743017263,1.1713451883167925,0.0014619212887498425,11,true,true,
12476766,1.2820949443268328,1.2820134613773346,0.0016918211532094038,9,true,true,
12476767,1.4751798236191747,1.3368654318364883,0.002350739135824525,9,true,true,
12476768,1.419267427054375,1.4015184457022682,0.0011481074529640588,13,true,true,
12476769,1.6835961913021618,1.2174939124003594,0.0026437049391095525,11,true,true,
12476770,1.857781544431116,0.9132583518863524,0.0013265653067890547,7,true,true,
12476771,1.5850888067755273,1.013211703298234,8.7457974215525e-10,3,true,true,
12476772,1.7894407030644655,1.0205759260531406,0.001849626620292263,11,true,true,
12476773,1.6938300561488702,1.2973091120371503,0.0012269789350501188,5,true,true,
12476774,1.4333472726589758,1.2497699702217153,0.001010447553821489,5,true,true,
12476775,1.6709701688629688,1.1464565455568683,0.0012566541975340083,5,true,true,
12476776,1.5000244557849063,1.304084317998554,0.0030661540878371626,9,true,true,
12476777,1.4054289889888112,1.2368474953838158,0.0004933918689047443,11,true,true,
12476778,1.6024484124977167,1.327592591658842,0.0005244635394742123,7,true,true,
12476779,1.278982314594188,1.1358472700991609,8.730765650586904e-9,3,true,true,
12476780,1.2196276923646232,1.1303154467161949,0.0028648939410213575,11,true,true,
