environment,variant,pair,bet_set,owner,n_bets,n_wins,win_rate_pct,cap_weighted_win_rate_pct,roi_pct,stake_sum,pnl_sum,stake_mean,odds_mean,edge_mean_pp,edge_win_pp,edge_loss_pp,capture_ratio
t25,t25_inv,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_baseline_grw_negbin,70,25,35.714285714285715,35.16068060560498,-5.027452925811906,0.09047292606617025,-0.004548483768581318,0.0012924703723738607,2.86004311103039,0.25661878006130606,0.3365445633309797,0.21221556713370954,1.5858618096519508
t25,t25_inv,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_poisson,34,18,52.94117647058824,66.60948030426113,-2.409935825559296,0.07974025235547669,-0.0019216889089060233,0.002345301539866961,2.3586229311360634,0.4082900000943997,0.8079549962620882,-0.04133312059424986,NaN
t25,t25_inv,m05_wealth_grw_negbin vs m05_poisson,shared,m05_wealth_grw_negbin,929,325,34.983853606027985,39.74313740540648,16.61639927552523,8.304201648703028,1.3798593025932442,0.008938860762866553,3.583300303300377,2.622916999878716,2.725823745068194,2.5675449929472913,1.061645950725566
t25,t25_inv,m05_wealth_grw_negbin vs m05_poisson,shared,m05_poisson,929,325,34.983853606027985,40.96362497537012,17.27141607122797,7.769050573558549,1.34182504934342,0.008362810089944618,3.583300303300377,2.461232688158044,2.6224915745237314,2.3744625920175677,1.1044568919889426
t25,t25_inv,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_wealth_grw_negbin,69,30,43.47826086956522,48.45611511100502,25.350018356899636,0.07904859843061444,0.02003883421303264,0.0011456318613132527,2.9688079260874307,0.29092423385819494,0.24254497030204983,0.3281390519783066,0.73915301711204
t25,t25_inv,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_poisson,40,27,67.5,81.9886989862533,29.644887999525036,0.0744947854866954,0.02208389572301728,0.001862369637167385,2.258381516221844,0.02867726831645726,0.49573897127182043,-0.941373960898528,NaN
t25,t25_inv,m10_lineup_grw_negbin vs m10_poisson,shared,m10_lineup_grw_negbin,1009,354,35.08424182358771,35.84198556141914,15.637366227592425,10.152841933178399,1.5876370755996807,0.01006228140057324,3.6360343013551524,3.0559588436572276,2.95740122495347,3.1092250986513195,0.9511698674490613
t25,t25_inv,m10_lineup_grw_negbin vs m10_poisson,shared,m10_poisson,1009,354,35.08424182358771,36.55547083595981,16.565106717712997,9.615871934917216,1.5928794478576502,0.009530101025686041,3.6360343013551524,2.9056642685238363,2.8446429669608873,2.9386437200555693,0.9680121981262485
t25,t25_inv,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_lineup_grw_negbin,62,27,43.54838709677419,45.97795754674265,13.006562221018207,0.06476687086270537,0.008423943357364285,0.0010446269493984738,2.7222306229932007,0.10056432047944802,0.0008297957614010424,0.17750238240479857,0.004674842952297241
t25,t25_inv,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_poisson,37,20,54.054054054054056,64.81103499177237,-5.823934278169762,0.06625657514767667,-0.0038587393915668496,0.0017907182472345047,2.0622374108316675,0.5705732248558879,0.6674621136843761,0.4565862968223724,1.4618531443663576
t25,t25_inv,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_joint_hybrid_synergy_negbin,943,336,35.63096500530223,38.67852352953044,17.824541131532822,8.617472333825026,1.5360249006411029,0.009138358784544035,3.6082392403596493,2.7367949902346056,2.748198611613405,2.7304826067366212,1.0064882320924056
t25,t25_inv,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_poisson,943,336,35.63096500530223,39.86263117052039,18.84055681365539,8.081431747683354,1.522586739779066,0.008569917017691785,3.6082392403596493,2.581266100936901,2.653680169359622,2.5411818719582624,1.0442700692314741
t25,t25_inv,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_joint_hybrid_synergy_negbin,68,31,45.588235294117645,47.2317719933934,8.859136905313347,0.0891341553709472,0.007896516853706922,0.0013107964025139294,2.697454652473335,-0.0020089081963839406,0.019855330875001038,-0.02032759498592271,NaN
t25,t25_inv,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_poisson,41,25,60.97560975609756,74.93828738403064,15.004312015190102,0.06767696028613591,0.010154462283728126,0.0016506575679545346,2.3852126686947677,0.19385709900757706,0.4556880686419792,-0.21525379104617628,NaN
