replicate,pearson_x2,dispersion
344,3964.0252606155896,1.0125224165046205
345,3791.1476281974,0.9683646559891188
346,3792.200645494666,0.9686336259245635
347,3911.6052648381647,0.9991328901246909
348,3978.524307955096,1.0162258768723107
349,3882.1151319516566,0.9916002891319685
350,3946.622040395826,1.0080771495263923
351,3856.132600052007,0.9849636270886353
352,3833.2323679353403,0.9791142702261406
353,4022.4284296920864,1.027440211926459
354,3759.104128442352,0.9601798540082636
355,4018.150149971887,1.0263474201716187
356,4065.9730751011393,1.0385627267180433
357,3841.3819568433873,0.9811959021311334
358,3865.047040546486,0.9872406233835214
359,3917.189829382558,1.0005593433927351
360,3775.224160608473,0.9642973590315385
361,3888.833594505725,0.9933163715212581
362,4004.159088446233,1.022773713523942
363,3959.205434088667,1.0112912986177949
364,3984.749076075423,1.0178158559579624
365,3940.5569565669675,1.0065279582546534
366,3949.3410340453015,1.0087716562056965
367,3740.7840585398235,0.9555003980944632
368,3956.0648505907343,1.0104891061534442
369,3839.4905880237256,0.980712793875792
370,3880.6664241286376,0.9912302488195753
371,3940.023561432691,1.0063917142867667
372,3938.94007018478,1.0061149604558826
373,3961.511945822922,1.0118804459317807
374,3974.4718279714953,1.0151907606568316
375,4011.113992523864,1.0245501896612679
376,3860.2921730136227,0.986026097832343
377,3879.426960857371,0.9909136553914102
378,3885.456485353855,0.9924537638196309
379,4012.3438660385827,1.0248643335986163
380,3973.284577489259,1.014887503828674
381,3957.433697037224,1.0108387476468006
382,3816.4505117809267,0.974827716929994
383,3891.8406596497443,0.9940844596806498
384,3986.6950658826786,1.018312915934273
385,4009.7120604263887,1.0241920971714913
386,3818.363790164135,0.9753164214978634
387,3865.1177766962173,0.9872586913655728
388,3853.667969507528,0.984334091828232
389,3814.8072122970634,0.9744079724896714
390,3895.789342817866,0.9950930632995826
391,3956.628916330467,1.0106331842478842
392,3997.5576503433012,1.0210875224376248
393,3889.9045356218007,0.9935899196990551
394,3994.987078372076,1.020430926787248
395,3903.609966539873,0.9970906683371322
396,3858.607329698906,0.9855957419409722
397,3872.7978497210497,0.9892203958419029
398,3853.2396171629402,0.9842246787133947
399,3877.3540241390456,0.990384169639603
400,4081.272878464791,1.0424707224686567
401,3859.3117816811227,0.9857756785903251
402,3893.7755169359298,0.9945786761011315
403,4055.2126186978594,1.0358142065639488
404,3934.6102134853422,1.0050089945045575
405,3823.962671070418,0.9767465315633251
406,4022.238636396858,1.027391733434702
407,3841.629876769317,0.9812592277827119
408,3770.777365425205,0.9631615237356845
409,3779.8615984197017,0.9654818897623759
410,3914.5679920509097,0.9998896531419948
411,3779.499065228416,0.9653892886918048
412,3970.190223649651,1.014097119706169
413,3825.1621420266397,0.9770529098407764
414,3782.673291596131,0.9662000744817704
415,3959.547676671096,1.0113787169019401
416,3955.3997149363986,1.010319211988863
417,3843.3844253583193,0.981707388341844
418,3950.705203700473,1.0091201031163404
419,4008.6951194635753,1.02393234213629
420,3841.297100476208,0.9811742274524159
421,3785.919362933017,0.9670292114771436
422,3989.4879224099077,1.0190262892490185
423,3994.3306479982425,1.0202632561936762
