y,pressure,home,season,division,history_matches,pressure_z
0,1.3666666666666667,1,21/22,56,30,0.5083653617053442
0,1.2258064516129032,0,21/22,56,31,-0.015963873488596795
0,1.3666666666666667,1,21/22,56,30,0.5083653617053442
0,1.2580645161290323,0,21/22,56,31,0.10411152388406132
0,1.2413793103448276,1,21/22,57,29,0.04200355972578999
0,1.793103448275862,0,21/22,57,29,2.0957069078926343
0,1.103448275862069,1,21/22,57,29,-0.47142227731592123
0,1.1071428571428572,0,21/22,57,28,-0.45766979953801795
0,1.3,1,21/22,57,30,0.2602095404685172
0,1.1785714285714286,0,21/22,57,28,-0.19178856249856058
0,1.75,1,21/22,57,12,1.9352613338170994
0,1.1379310344827587,0,21/22,57,29,-0.34306581805549324
0,1.6428571428571428,1,21/22,56,14,1.5364394782579127
0,0.84375,0,21/22,56,32,-1.4381068611210177
0,1.032258064516129,1,21/22,56,31,-0.7364162577245463
0,1.096774193548387,0,21/22,56,31,-0.49626546297923013
0,0.967741935483871,1,21/22,56,31,-0.9765670524698626
0,1.7419354838709677,0,21/22,56,31,1.9052424844739348
0,0.8148148148148148,1,21/22,57,27,-1.5458133807550574
0,0.5483870967741935,0,21/22,57,31,-2.53754721831442
0,1.1379310344827587,1,21/22,57,29,-0.34306581805549324
0,1.7666666666666666,0,21/22,57,30,1.9973002891263059
0,1.7419354838709677,1,21/22,57,31,1.9052424844739348
0,1.1,0,21/22,57,30,-0.48425792324196365
0,1.28125,1,21/22,56,32,0.19041571574565946
0,0.8787878787878788,0,21/22,56,33,-1.307684057345981
0,1.1,1,21/22,57,30,-0.48425792324196365
0,1.2903225806451613,0,21/22,57,31,0.22418692125671943
0,1.103448275862069,1,21/22,57,29,-0.47142227731592123
0,0.8928571428571429,0,21/22,57,28,-1.2553135106563906
0,0.53125,1,21/22,57,32,-2.601337273168644
0,1.2333333333333334,0,21/22,57,30,0.012053719231690263
0,1.71875,1,21/22,56,32,1.8189382926123367
0,1.3225806451612903,0,21/22,56,31,0.34426231862937756
0,1.09375,1,21/22,56,32,-0.5075225314829165
0,1.6,0,21/22,56,15,1.376910736034239
0,1.09375,1,21/22,56,32,-0.5075225314829165
0,0.96875,0,21/22,56,32,-0.9728146963019672
0,1.21875,1,21/22,56,32,-0.04223036666386586
0,1.3225806451612903,0,21/22,56,31,0.34426231862937756
0,1.0,1,21/22,56,33,-0.8564916550972045
0,1.0909090909090908,0,21/22,56,33,-0.5180973534106225
1,1.096774193548387,1,21/22,57,31,-0.49626546297923013
0,1.6875,0,21/22,57,32,1.702615251407574
0,1.096774193548387,1,21/22,57,31,-0.49626546297923013
0,1.1333333333333333,0,21/22,57,30,-0.3601800126235506
0,1.34375,1,21/22,57,32,0.42306179815518474
0,0.5454545454545454,0,21/22,57,33,-2.548463163530116
0,1.5625,1,21/22,56,16,1.2373230865885234
0,1.0909090909090908,0,21/22,56,33,-0.5180973534106225
0,0.8529411764705882,1,21/22,56,34,-1.4038942019431464
0,1.2424242424242424,0,21/22,56,33,0.0458931494003483
0,1.28125,1,21/22,56,32,0.19041571574565946
0,1.303030303030303,0,21/22,56,33,0.2714893505247363
0,1.7692307692307692,1,21/22,57,13,2.0068447437892605
0,1.1333333333333333,0,21/22,57,30,-0.3601800126235506
0,0.9655172413793104,1,21/22,57,29,-0.9848481143576321
0,1.1935483870967742,0,21/22,57,31,-0.13603927086125492
0,1.696969696969697,1,21/22,57,33,1.7378646578332597
0,1.0,0,21/22,57,30,-0.8564916550972045
0,1.3636363636363635,1,21/22,57,33,0.49708555164912427
1,2.0714285714285716,0,21/22,57,14,3.131726900494659
0,1.15625,1,21/22,57,32,-0.2748764490733912
0,1.1875,0,21/22,57,32,-0.1585534078686285
0,0.8571428571428571,1,21/22,56,35,-1.3882541291761197
0,1.0,0,21/22,56,34,-0.8564916550972045
0,1.3529411764705883,1,21/22,56,34,0.45727445733305644
0,1.4705882352941178,0,21/22,56,17,0.89519649480981
0,0.5294117647058824,1,21/22,57,34,-2.6081798050042186
0,1.1290322580645162,0,21/22,57,31,-0.37619006560657114
0,1.1290322580645162,1,21/22,57,31,-0.37619006560657114
0,1.09375,0,21/22,57,32,-0.5075225314829165
0,1.2647058823529411,1,21/22,56,34,0.12883292922549078
0,1.8484848484848484,0,21/22,56,33,2.3018551606442297
0,1.1818181818181819,1,21/22,57,33,-0.1797030517240397
0,1.125,0,21/22,57,32,-0.3911994902781538
0,1.2285714285714286,1,21/22,56,35,-0.005671696570940174
0,1.0571428571428572,0,21/22,56,35,-0.6437866654656383
0,0.5142857142857142,1,21/22,57,35,-2.6644840669655157
0,1.6470588235294117,0,21/22,57,34,1.5520795510249397
0,1.2424242424242424,1,21/22,57,33,0.0458931494003483
0,2.1333333333333333,0,21/22,57,15,3.3621573059288545
0,1.096774193548387,1,21/22,57,31,-0.49626546297923013
0,1.121212121212121,0,21/22,57,33,-0.4052992528484285
0,1.3125,1,21/22,56,32,0.30673875695042213
0,1.3888888888888888,0,21/22,56,18,0.5910839687842862
0,1.09375,1,21/22,57,32,-0.5075225314829165
0,1.3235294117647058,0,21/22,57,34,0.3477939479638676
0,1.3714285714285714,1,21/22,56,35,0.5260907775079746
0,1.088235294117647,0,21/22,56,34,-0.5280501269896396
0,1.2424242424242424,1,21/22,56,33,0.0458931494003483
0,1.088235294117647,0,21/22,56,34,-0.5280501269896396
0,1.3636363636363635,1,21/22,56,33,0.49708555164912427
0,1.8235294117647058,0,21/22,56,34,2.2089626072400703
0,0.8888888888888888,1,21/22,56,36,-1.2700846904919163
0,1.3529411764705883,0,21/22,56,34,0.45727445733305644
0,1.1142857142857143,1,21/22,56,35,-0.4310816758340723
0,1.25,0,21/22,56,36,0.0740926745408968
0,1.121212121212121,1,21/22,57,33,-0.4052992528484285
0,1.15625,0,21/22,57,32,-0.2748764490733912
0,1.3428571428571427,1,21/22,57,35,0.41973828269219116
0,1.3235294117647058,0,21/22,57,34,0.3477939479638676
0,1.1764705882352942,1,21/22,57,34,-0.19960859888207402
1,1.1470588235294117,0,21/22,57,34,-0.30908910825126285
0,1.0277777777777777,1,21/22,56,36,-0.7530933962485269
0,1.4444444444444444,0,21/22,56,36,0.7978804864816421
0,1.6571428571428573,1,21/22,57,35,1.589615725665805
0,1.1176470588235294,0,21/22,57,34,-0.41856961762045086
0,1.1428571428571428,1,21/22,57,35,-0.3247291810182897
0,2.0625,0,21/22,57,16,3.098491745864726
0,1.121212121212121,1,21/22,57,33,-0.4052992528484285
0,1.3333333333333333,0,21/22,57,36,0.3842874510869303
0,1.1515151515151516,1,21/22,57,33,-0.2925011522862337
0,1.1714285714285715,0,21/22,57,35,-0.21837668620250625
0,1.2702702702702702,1,21/22,56,37,0.1495454580250668
0,1.368421052631579,0,21/22,56,19,0.5148957780536817
0,1.0857142857142856,1,21/22,56,35,-0.5374341706498558
0,1.4324324324324325,0,21/22,56,37,0.7531677258984303
0,1.2058823529411764,1,21/22,56,34,-0.09012808951288602
0,0.8648648648648649,0,21/22,56,37,-1.3595102116583402
0,1.3428571428571427,1,21/22,56,35,0.41973828269219116
0,1.0833333333333333,0,21/22,56,36,-0.546296878551171
0,0.5277777777777778,1,21/22,57,36,-2.614262055524729
0,1.3142857142857143,0,21/22,57,35,0.31338578787640853
0,1.3513513513513513,1,21/22,57,37,0.45135659196174854
0,1.1111111111111112,0,21/22,57,36,-0.4428986197024926
0,1.1944444444444444,1,21/22,57,36,-0.13270384315645914
0,0.5405405405405406,0,21/22,57,37,-2.5667547474050663
0,1.3888888888888888,1,21/22,56,36,0.5910839687842862
0,1.3428571428571427,0,21/22,56,35,0.41973828269219116
0,0.868421052631579,1,21/22,56,38,-1.3462728812225209
0,1.054054054054054,0,21/22,56,37,-0.6552842324727506
0,1.1428571428571428,1,21/22,57,35,-0.3247291810182897
0,1.1470588235294117,0,21/22,57,34,-0.30908910825126285
0,1.0,1,21/22,56,37,-0.8564916550972045
0,1.0555555555555556,0,21/22,56,36,-0.6496951373998485
0,1.3055555555555556,1,21/22,57,36,0.2808891922382527
0,1.1176470588235294,0,21/22,57,34,-0.41856961762045086
0,1.4210526315789473,1,21/22,56,38,0.7108082685038081
0,1.263157894736842,0,21/22,56,38,0.12307079715342818
0,1.35,1,21/22,56,20,0.44632640639613763
0,1.7714285714285714,0,21/22,56,35,2.015025704928936
0,2.1176470588235294,1,21/22,57,17,3.3037677009319544
0,1.6666666666666667,0,21/22,57,36,1.6250665572710659
0,0.5789473684210527,1,21/22,57,38,-2.423791578698217
0,1.368421052631579,0,21/22,57,38,0.5148957780536817
0,1.0263157894736843,1,21/22,56,38,-0.7585354098721409
0,1.3611111111111112,0,21/22,56,36,0.48768570993560867
0,1.054054054054054,1,21/22,56,37,-0.6552842324727506
0,1.75,0,21/22,56,36,1.9352613338170994
0,1.1111111111111112,1,21/22,57,36,-0.4428986197024926
0,2.111111111111111,0,21/22,57,18,3.2794386988499125
0,1.0526315789473684,1,21/22,56,38,-0.6605791646470781
0,1.4324324324324325,0,21/22,56,37,0.7531677258984303
0,0.8974358974358975,1,21/22,56,39,-1.2382698416153997
0,1.4102564102564104,0,21/22,56,39,0.6706210909755774
0,2.0,1,21/22,57,19,2.8658456634552008
0,1.3333333333333333,0,21/22,57,39,0.3842874510869303
0,1.2307692307692308,1,21/22,56,39,0.0025092645687354127
1,1.3783783783783783,0,21/22,56,37,0.5519603032739755
0,1.0,1,21/22,56,39,-0.8564916550972045
0,1.0,0,21/22,56,38,-0.8564916550972045
0,1.162162162162162,1,21/22,57,37,-0.2528693872238419
0,1.135135135135135,0,21/22,57,37,-0.35347309853606884
0,1.0769230769230769,1,21/22,56,39,-0.5701580152085581
0,1.3333333333333333,0,21/22,56,21,0.3842874510869303
0,1.7297297297297298,1,21/22,56,37,1.8598085503329294
0,1.4473684210526316,0,21/22,56,38,0.8087645137288717
0,1.1428571428571428,1,21/22,57,35,-0.3247291810182897
0,0.5641025641025641,0,21/22,57,39,-2.479048947799535
0,1.3243243243243243,1,21/22,57,37,0.35075288064952154
0,1.162162162162162,0,21/22,57,37,-0.2528693872238419
0,1.1428571428571428,1,21/22,57,35,-0.3247291810182897
0,1.6756756756756757,0,21/22,57,37,1.6586011277084745
0,1.2894736842105263,1,21/22,57,38,0.22102704237849177
0,1.1842105263157894,0,21/22,57,38,-0.17079793852176178
0,1.4,1,21/22,56,40,0.6324432723237572
0,1.435897435897436,0,21/22,56,39,0.7660656376051259
0,2.05,1,21/22,57,20,3.0519625293828203
0,1.131578947368421,0,21/22,57,38,-0.36671042897188816
0,1.25,1,21/22,56,40,0.0740926745408968
0,0.875,0,21/22,56,40,-1.321783819916255
0,1.3421052631578947,1,21/22,56,38,0.4169395328286181
0,1.7105263157894737,0,21/22,56,38,1.7883269659795042
0,1.1666666666666667,1,21/22,57,36,-0.23610210200513668
0,1.1111111111111112,0,21/22,57,36,-0.4428986197024926
0,1.35,1,21/22,57,40,0.44632640639613763
0,1.7105263157894737,0,21/22,57,38,1.7883269659795042
0,0.9743589743589743,1,21/22,56,39,-0.9519362017267534
0,1.3181818181818181,0,21/22,56,22,0.32788840080583326
0,0.975,1,21/22,56,40,-0.9495500880610147
0,1.1,0,21/22,56,40,-0.48425792324196365
0,1.6923076923076923,1,21/22,56,39,1.7205111039006142
0,0.8780487804878049,0,21/22,56,41,-1.3104352305304245
0,1.3043478260869565,1,21/22,56,23,0.27639361576657107
0,1.3333333333333333,0,21/22,56,39,0.3842874510869303
0,1.7179487179487178,1,21/22,57,39,1.8159556505301628
0,1.131578947368421,0,21/22,57,38,-0.36671042897188816
0,1.3902439024390243,1,21/22,56,41,0.5961277862890996
0,1.7,0,21/22,56,40,1.749144467889479
0,1.1025641025641026,1,21/22,57,39,-0.47471346857900876
0,1.3170731707317074,0,21/22,57,41,0.3237616410291681
0,1.0731707317073171,1,21/22,56,41,-0.5841255098372722
0,0.8809523809523809,0,21/22,56,42,-1.299627050162967
0,1.25,1,21/22,56,24,0.0740926745408968
0,0.9512195121951219,0,21/22,56,41,-1.0380690852704926
0,1.425,1,21/22,56,40,0.7255017052875679
0,1.2439024390243902,0,21/22,56,41,0.051395495769235765
0,1.1,1,21/22,57,40,-0.48425792324196365
0,1.2564102564102564,0,21/22,57,39,0.09795381119828392
0,1.7,1,21/22,57,40,1.749144467889479
1,1.0810810810810811,0,21/22,57,37,-0.5546805211605228
0,1.1025641025641026,1,21/22,57,39,-0.47471346857900876
0,1.1891891891891893,0,21/22,57,37,-0.15226567591161408
0,0.55,1,21/22,57,40,-2.5315434484457864
0,1.0731707317073171,0,21/22,57,41,-0.5841255098372722
0,1.275,1,21/22,57,40,0.1671511075047066
0,1.6829268292682926,0,21/22,57,41,1.685592367328828
0,0.9302325581395349,1,21/22,56,43,-1.1161896075543492
0,1.24,0,21/22,56,25,0.03686930135537271
0,1.2142857142857142,1,21/22,56,42,-0.058847943978832314
0,1.0714285714285714,0,21/22,56,42,-0.590610418057747
0,1.3095238095238095,1,21/22,57,42,0.2956603720737781
0,1.205128205128205,0,21/22,57,39,-0.09293528206081392
0,1.1842105263157894,1,21/22,57,38,-0.17079793852176178
0,2.0952380952380953,0,21/22,57,21,3.220353979507811
0,1.3571428571428572,1,21/22,56,42,0.4729145301000833
0,1.375,0,21/22,56,40,0.5393848393599474
1,0.9761904761904762,1,21/22,56,42,-0.9451187341103571
0,1.6585365853658536,0,21/22,56,41,1.594803652242184
0,0.95,1,21/22,56,40,-1.0426085210248248
0,1.4878048780487805,0,21/22,56,41,0.959282646635676
0,1.3414634146341464,1,21/22,56,41,0.4145503561158122
0,0.926829268292683,0,21/22,56,41,-1.1288578003571363
0,2.0,1,21/22,57,22,2.8658456634552008
0,0.5609756097560976,0,21/22,57,41,-2.490688526656797
0,1.6666666666666667,1,21/22,57,42,1.6250665572710659
0,0.5476190476190477,0,21/22,57,42,-2.540406156347102
0,1.2,1,21/22,57,40,-0.11202419138672362
0,1.1794871794871795,0,21/22,57,39,-0.18837982869036243
0,1.302325581395349,1,21/22,57,43,0.26886613888375555
0,1.0789473684210527,0,21/22,57,38,-0.5626229194220145
0,1.6428571428571428,1,21/22,56,42,1.5364394782579127
0,1.2093023255813953,0,21/22,56,43,-0.07739779772577113
1,1.9130434782608696,1,21/22,57,23,2.5421641574941223
0,1.2926829268292683,0,21/22,57,41,0.23297292594252397
0,1.4761904761904763,1,21/22,56,42,0.9160499251658458
0,1.069767441860465,0,21/22,56,43,-0.5967937026400603
0,1.3333333333333333,1,21/22,56,42,0.3842874510869303
0,0.9534883720930233,0,21/22,56,43,-1.0296236234019673
0,1.2692307692307692,1,21/22,56,26,0.14567608451305816
0,1.372093023255814,0,21/22,56,43,0.5285640913408998
0,1.0476190476190477,1,21/22,57,42,-0.6792374970708993
0,1.1,0,21/22,57,40,-0.48425792324196365
0,0.9285714285714286,1,21/22,56,42,-1.1223728921366618
0,0.9318181818181818,0,21/22,56,44,-1.1102873813621414
0,1.6046511627906976,1,21/22,56,43,1.3942239328647148
0,1.0,0,21/22,56,43,-0.8564916550972045
0,1.0512820512820513,1,21/22,57,39,-0.6656025618381066
0,1.2857142857142858,0,21/22,57,42,0.2070332930606259
0,1.6511627906976745,1,21/22,57,43,1.567355901169478
0,1.2195121951219512,0,21/22,57,41,-0.039393219317408336
0,0.5348837209302325,1,21/22,57,43,-2.587811338144835
0,1.9166666666666667,0,21/22,57,24,2.555650886909167
0,1.0681818181818181,1,21/22,56,44,-0.602695928832268
0,1.3488372093023255,0,21/22,56,43,0.44199810718851806
0,1.025,1,21/22,57,40,-0.7634332221333947
0,1.6363636363636365,0,21/22,57,44,1.5122684567088718
0,1.3255813953488371,1,21/22,57,43,0.35543212303613636
0,1.2727272727272727,0,21/22,57,44,0.15869124996254227
0,1.0975609756097562,1,21/22,57,41,-0.493336794750628
0,1.2142857142857142,0,21/22,57,42,-0.058847943978832314
0,1.2962962962962963,1,21/22,56,27,0.24642310595535993
0,1.4651162790697674,0,21/22,56,43,0.8748280279504256
0,1.2045454545454546,1,21/22,56,44,-0.0951044763023942
0,0.9545454545454546,0,21/22,56,44,-1.0256888059404954
0,1.3863636363636365,1,21/22,56,44,0.5816841270707706
0,1.0,0,21/22,56,44,-0.8564916550972045
0,1.15,1,21/22,57,40,-0.29814105731434404
0,1.0930232558139534,0,21/22,57,43,-0.5102277184876787
0,0.9777777777777777,1,21/22,56,45,-0.9392102621761469
0,1.6136363636363635,0,21/22,56,44,1.4276698812872255
0,1.2093023255813953,1,21/22,57,43,-0.07739779772577113
0,1.88,0,21/22,57,25,2.4191651852289118
0,1.0714285714285714,1,21/22,57,42,-0.590610418057747
0,0.5227272727272727,0,21/22,57,44,-2.6330617389517617
0,1.0222222222222221,1,21/22,56,45,-0.7737730480182624
0,1.1777777777777778,0,21/22,56,45,-0.19474279846566567
0,1.3409090909090908,1,21/22,56,44,0.41248697622747876
0,1.4772727272727273,0,21/22,56,44,0.9200784287573526
0,1.1818181818181819,1,21/22,57,44,-0.1797030517240397
0,1.6,0,21/22,57,45,1.376910736034239
0,1.1219512195121952,1,21/22,57,41,-0.4025480796639839
0,1.0930232558139534,0,21/22,57,43,-0.5102277184876787
0,0.9333333333333333,1,21/22,56,45,-1.1046474763340315
0,0.9565217391304348,0,21/22,56,46,-1.0183324080777436
0,1.6444444444444444,1,21/22,56,45,1.542347950192123
0,1.25,0,21/22,56,28,0.0740926745408968
0,1.8461538461538463,1,21/22,57,26,2.293178383677908
0,1.0,0,21/22,57,41,-0.8564916550972045
0,1.3863636363636365,1,21/22,57,44,0.5816841270707706
0,1.0681818181818181,0,21/22,57,44,-0.602695928832268
0,1.2666666666666666,1,21/22,57,45,0.13613162985010333
0,0.5333333333333333,0,21/22,57,45,-2.5935824037549935
0,0.5217391304347826,1,21/22,57,46,-2.6367399378831373
0,1.0952380952380953,0,21/22,57,42,-0.501983339044594
0,1.0,1,21/22,57,42,-0.8564916550972045
0,1.8888888888888888,0,21/22,57,27,2.4522526280604886
0,1.565217391304348,1,21/22,57,46,1.2474381336498073
0,1.3043478260869565,0,21/22,57,46,0.27639361576657107
0,1.173913043478261,1,21/22,56,46,-0.20912864317504667
0,1.4444444444444444,0,21/22,56,45,0.7978804864816421
0,1.5333333333333334,1,21/22,56,45,1.1287549147974119
0,1.6304347826086956,0,21/22,56,46,1.4901992631206158
0,1.2413793103448276,1,21/22,56,29,0.04200355972578999
0,1.0,0,21/22,56,46,-0.8564916550972045
0,0.9361702127659575,1,21/22,56,47,-1.094087654153741
0,1.3333333333333333,0,21/22,56,45,0.3842874510869303
0,1.0666666666666667,1,21/22,56,45,-0.6083358338603775
0,0.9565217391304348,0,21/22,56,46,-1.0183324080777436
0,0.9767441860465116,1,21/22,57,43,-0.9430576392495862
0,1.1162790697674418,0,21/22,57,43,-0.42366173433529697
0,1.0909090909090908,1,21/22,57,44,-0.5180973534106225
0,1.4,0,21/22,57,45,0.6324432723237572
0,0.5319148936170213,1,21/22,57,47,-2.598862314845139
0,1.1555555555555554,0,21/22,57,45,-0.2774614055446085
0,1.0666666666666667,1,21/22,57,45,-0.6083358338603775
0,1.8214285714285714,0,21/22,57,28,2.2011425708565566
0,1.0666666666666667,1,21/22,57,45,-0.6083358338603775
0,0.9545454545454546,0,21/22,57,44,-1.0256888059404954
0,0.9166666666666666,1,21/22,56,48,-1.1666864316432384
0,1.1702127659574468,0,21/22,56,47,-0.22290232427977374
0,1.434782608695652,1,21/22,57,46,0.7619158747081888
0,0.9555555555555556,0,21/22,57,45,-1.021928869255089
0,1.5957446808510638,1,21/22,56,47,1.3610710027638027
0,1.0869565217391304,0,21/22,56,46,-0.532810149136126
0,1.5434782608695652,1,21/22,56,46,1.1665177571595373
0,1.4565217391304348,0,21/22,56,46,0.8428362511984588
0,1.0434782608695652,1,21/22,57,46,-0.6946509021166652
0,1.3191489361702127,0,21/22,57,47,0.3314883401854776
0,0.9787234042553191,1,21/22,56,47,-0.9356903214493835
0,1.3478260869565217,0,21/22,56,46,0.4382343687471103
0,1.7586206896551724,1,21/22,57,29,1.9673504486322062
0,1.1521739130434783,0,21/22,57,46,-0.2900490196653167
0,1.0434782608695652,1,21/22,57,46,-0.6946509021166652
0,1.553191489361702,0,21/22,57,47,1.2026736700594447
0,0.9361702127659575,1,21/22,56,47,-1.094087654153741
0,1.2333333333333334,0,21/22,56,30,0.012053719231690263
0,1.0909090909090908,1,21/22,57,44,-0.5180973534106225
0,0.5416666666666666,0,21/22,57,48,-2.5625629261003904
0,1.5208333333333333,1,21/22,57,48,1.0822256983155063
0,1.7333333333333334,0,21/22,57,30,1.8732223785078927
0,1.3191489361702127,1,21/22,56,47,0.3314883401854776
0,1.1458333333333333,0,21/22,56,48,-0.31365079614164565
0,1.0217391304347827,1,21/22,57,46,-0.7755712786069344
0,1.0638297872340425,0,21/22,57,47,-0.6188956560406681
0,1.2916666666666667,1,21/22,57,48,0.22919006281391394
0,1.0888888888888888,0,21/22,57,45,-0.5256172267814355
0,1.2580645161290323,1,21/22,56,31,0.10411152388406132
0,0.8979591836734694,0,21/22,56,49,-1.236321993725001
0,1.127659574468085,1,21/22,57,47,-0.3812996569841316
0,1.446808510638298,0,21/22,57,47,0.8066803382985513
0,1.0638297872340425,1,21/22,56,47,-0.6188956560406681
0,0.9791666666666666,0,21/22,56,48,-0.934040349233713
0,0.5510204081632653,1,21/22,57,49,-2.5277451450595088
0,1.0425531914893618,0,21/22,57,47,-0.6980943223928465
0,0.9166666666666666,1,21/22,56,48,-1.1666864316432384
0,1.5319148936170213,0,21/22,56,47,1.1234750037072663
0,1.5833333333333333,1,21/22,56,48,1.3148717807250316
0,1.446808510638298,0,21/22,56,47,0.8066803382985513
0,0.92,1,21/22,56,50,-1.1542786405813967
0,1.0204081632653061,0,21/22,56,49,-0.7805255873716451
0,1.7096774193548387,1,21/22,57,31,1.7851670871012766
0,1.0208333333333333,0,21/22,57,48,-0.7789429609606963
0,1.2916666666666667,1,21/22,56,48,0.22919006281391394
0,1.4375,0,21/22,56,48,0.7720309217694727
0,1.489795918367347,1,21/22,57,49,0.9666939703162187
0,1.108695652173913,0,21/22,57,46,-0.45188977264585595
0,1.5714285714285714,1,21/22,56,49,1.2705582412184555
0,0.8979591836734694,0,21/22,56,49,-1.236321993725001
0,1.163265306122449,1,21/22,56,49,-0.24876311329273032
0,1.5416666666666667,0,21/22,56,48,1.1597743924520152
0,1.0416666666666667,1,21/22,57,48,-0.7013942668241873
0,1.1041666666666667,0,21/22,57,48,-0.468748184414662
0,1.28125,1,21/22,56,32,0.19041571574565946
0,1.0416666666666667,0,21/22,56,48,-0.7013942668241873
0,1.0,1,21/22,57,47,-0.8564916550972045
0,1.2653061224489797,0,21/22,57,49,0.13106722533506654
0,1.4375,1,21/22,57,48,0.7720309217694727
0,0.54,0,21/22,57,50,-2.5687668216313106
0,1.34,1,21/22,57,50,0.40910303321061353
0,1.6875,0,21/22,57,32,1.702615251407574
0,1.5510204081632653,1,21/22,56,49,1.1945921734928961
1,0.9215686274509803,0,21/22,56,51,-1.148439680081707
0,1.1224489795918366,1,21/22,57,49,-0.40069524874384904
0,0.9791666666666666,0,21/22,57,48,-0.934040349233713
0,1.0204081632653061,1,21/22,57,49,-0.7805255873716451
0,1.0204081632653061,0,21/22,57,49,-0.7805255873716451
0,0.88,1,21/22,56,50,-1.3031721333234931
0,1.2653061224489797,0,21/22,56,49,0.13106722533506654
0,1.0204081632653061,1,21/22,56,49,-0.7805255873716451
