match_id,referee,referee_name,referee_id,overall_home,overall_away,flat_non_penalty_non_own_goal_home,flat_non_penalty_non_own_goal_away,flat_penalty_goals_home,flat_penalty_goals_away,flat_penalty_awarded_home,flat_penalty_awarded_away,flat_own_goals_credited_home,flat_own_goals_credited_away,component_usable_mask,component_quarantine_reason,home_pressure,away_pressure,home_history_matches,away_history_matches
12476494,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,1,1,1,0,0,0,0,0,0,1,true,,0.9191919191919192,1.2763157894736843,99,152
12476660,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,3,2,3,2,0,0,0,0,0,0,true,,1.22,1.4253731343283582,100,134
12476661,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,2,2,2,2,0,0,0,0,0,0,true,,1.1866666666666668,1.5304347826086957,150,115
12476663,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,0,0,0,0,0,0,0,0,0,true,,1.25,1.2074074074074075,152,135
12476665,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,1,1,1,0,0,0,0,0,0,true,,1.6071428571428572,1.0974025974025974,28,154
12476666,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,0,1,0,1,0,0,0,0,0,0,true,,1.1785714285714286,1.304635761589404,28,151
12476478,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,1,2,1,2,0,0,0,0,0,0,true,,1.21875,1.0328947368421053,64,152
12476481,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,0,1,0,1,0,0,0,0,0,0,true,,1.0855263157894737,0.9801324503311258,152,151
12476482,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,1,2,1,1,0,0,0,0,0,1,true,,1.2679738562091503,1.0454545454545454,153,154
12476483,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,5,2,4,1,1,1,1,1,0,0,true,,1.3289473684210527,1.1699346405228759,152,153
12476484,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,3,1,3,0,0,1,0,1,0,0,true,,1.0529801324503312,0.92,151,100
12476657,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,1,1,1,0,0,1,0,0,0,true,,1.1379310344827587,1.4296296296296296,29,135
12476658,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,3,1,3,1,0,0,0,0,0,0,true,,1.1920529801324504,1.3026315789473684,151,152
12476659,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,0,0,0,0,0,0,0,0,0,0,true,,1.096774193548387,1.2376237623762376,155,101
12640468,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,1,1,1,1,0,0,0,0,0,0,true,,1.1985294117647058,1.5862068965517242,136,29
12476664,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,0,0,0,0,0,0,0,0,0,0,true,,1.5344827586206897,1.2418300653594772,116,153
12476474,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,4,2,4,1,0,1,0,1,0,0,true,,1.1688311688311688,1.2153846153846153,154,65
12476476,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,2,1,2,0,0,0,0,0,0,true,,1.0784313725490196,1.0657894736842106,153,152
12476477,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,2,1,2,1,0,0,0,0,0,0,true,,1.2662337662337662,1.34640522875817,154,153
12476479,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,0,1,0,1,0,0,0,0,0,0,true,,0.9108910891089109,1.0392156862745099,101,153
12476480,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,0,0,0,0,0,0,0,0,0,0,true,,0.9802631578947368,1.0451612903225806,152,155
12476651,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,2,3,2,3,0,0,0,0,0,0,true,,1.2337662337662338,1.2039473684210527,154,152
12476652,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,4,1,4,1,0,0,0,0,0,0,true,,1.2254901960784315,1.1333333333333333,102,30
12476654,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,1,0,1,0,0,0,0,0,0,0,true,,1.5666666666666667,1.5213675213675213,30,117
12476655,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,2,1,2,1,0,0,0,0,0,0,true,,1.3006535947712419,1.197080291970803,153,137
12476656,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,2,3,2,2,0,1,0,1,0,0,true,,1.4264705882352942,1.0897435897435896,136,156
12476469,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,5,0,5,0,0,0,0,0,0,0,true,,1.0384615384615385,0.9019607843137255,156,102
12476470,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,2,1,2,1,0,0,0,0,0,0,true,,1.2121212121212122,1.077922077922078,66,154
12476471,Jamie McCunnie,Jamie McCunnie,9aepys44a4l8p2iqrn9wdjd3o,0,2,0,2,0,0,0,0,0,0,true,,1.0389610389610389,1.270967741935484,154,155
12476473,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,1,0,1,0,0,0,0,0,0,0,true,,0.9738562091503268,1.1870967741935483,153,155
12476475,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,2,1,2,1,0,0,1,1,0,0,true,,1.344155844155844,1.0718954248366013,154,153
12476646,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,4,1,4,0,0,0,0,0,0,true,,1.238709677419355,1.4306569343065694,155,137
12476648,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,3,0,3,0,0,0,0,0,0,true,,1.5084745762711864,1.1290322580645162,118,31
12476649,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,0,1,0,1,0,0,0,0,0,0,true,,1.2156862745098038,1.5483870967741935,153,31
12476650,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,0,6,0,6,0,0,0,0,0,0,true,,1.1956521739130435,1.0955414012738853,138,157
12476653,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,0,2,0,2,0,0,0,1,0,0,true,,1.3051948051948052,1.2524271844660195,154,103
12476464,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,3,1,3,1,0,0,0,0,0,0,true,,1.2756410256410255,1.0774193548387097,156,155
12476465,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,0,2,0,2,0,0,0,0,0,0,true,,0.8932038834951457,1.1794871794871795,103,156
12476467,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,1,0,1,0,0,0,0,0,0,0,true,,1.0636942675159236,1.2238805970149254,157,67
12476468,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,2,0,2,0,0,0,0,0,0,0,true,,1.3483870967741935,1.032258064516129,155,155
12476472,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,1,1,1,1,0,0,0,0,0,0,true,,1.0714285714285714,0.974025974025974,154,154
12476642,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,0,2,0,2,0,0,0,0,0,0,true,,1.1875,1.1870503597122302,32,139
12476644,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,2,1,2,1,0,0,0,0,0,0,true,,1.2596153846153846,1.2077922077922079,104,154
12476645,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,3,1,3,0,0,0,0,0,0,true,,1.1265822784810127,1.495798319327731,158,119
12476647,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,1,0,1,0,0,0,0,0,0,0,true,,1.4492753623188406,1.2967741935483872,138,155
12476643,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,4,0,4,0,0,0,0,0,0,0,true,,1.53125,1.2371794871794872,32,156
12476460,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,0,2,0,1,0,1,0,1,0,0,true,,0.9741935483870968,0.8846153846153846,155,104
12476461,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,0,2,0,0,0,0,0,0,0,true,,1.0769230769230769,1.3525641025641026,156,156
12476462,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,2,0,2,0,0,0,0,0,0,0,true,,1.2058823529411764,1.070967741935484,68,155
12476463,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,4,0,4,0,0,0,0,0,0,0,true,,1.0256410256410255,1.0632911392405062,156,158
12476466,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,2,0,2,0,0,0,0,0,0,0,true,,1.1847133757961783,1.286624203821656,157,157
12476637,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,1,1,0,1,0,0,0,0,1,0,true,,1.2292993630573248,1.1515151515151516,157,33
12476638,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,2,2,2,1,0,1,1,1,0,0,true,,1.206451612903226,1.1257861635220126,155,159
12476639,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,3,1,3,0,0,0,0,0,0,true,,1.1928571428571428,1.2666666666666666,140,105
12476640,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,1,1,0,1,0,0,0,0,1,0,true,,1.5083333333333333,1.4460431654676258,120,139
12476641,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,5,1,5,1,0,0,1,0,0,0,true,,1.2884615384615385,1.606060606060606,156,33
12473322,Euan Anderson,Euan Anderson,4zln8siolia7z34wqapbmgs7p,2,1,2,1,0,0,0,0,0,0,true,,1.4428571428571428,1.2115384615384615,140,156
12473327,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,3,1,3,1,0,0,0,1,0,0,true,,1.125,1.3121019108280254,160,157
12473328,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,3,0,2,0,1,0,1,0,0,0,true,,1.1470588235294117,1.588235294117647,34,34
12473335,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,2,0,1,0,1,0,1,1,0,0,true,,1.2830188679245282,1.2215189873417722,106,158
12473336,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,2,2,1,2,1,0,1,0,0,0,true,,1.4958677685950412,1.1914893617021276,121,141
12476454,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,3,0,3,0,0,0,0,0,0,0,true,,1.0445859872611465,1.0828025477707006,157,157
12476455,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,1,4,1,4,0,0,0,0,0,0,true,,1.2784810126582278,1.064102564102564,158,156
12476457,Jamie McCunnie,Jamie McCunnie,9aepys44a4l8p2iqrn9wdjd3o,0,0,0,0,0,0,0,0,0,0,true,,1.3439490445859872,0.967948717948718,157,156
12476458,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,2,1,2,1,0,0,0,0,0,0,true,,0.8857142857142857,1.2173913043478262,105,69
12476459,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,1,0,1,0,0,0,0,0,0,0,true,,1.0566037735849056,1.1898734177215189,159,158
12473330,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,2,1,2,1,0,0,0,0,0,0,true,,1.2138364779874213,1.1366459627329193,159,161
12473331,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,2,4,2,3,0,0,0,0,0,1,true,,1.3101265822784811,1.4918032786885247,158,122
12473333,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,0,2,0,2,0,0,0,0,0,0,true,,1.2101910828025477,1.1714285714285715,157,35
12473334,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,1,1,1,1,0,0,0,1,0,0,true,,1.542857142857143,1.280373831775701,35,107
12473337,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,1,2,1,0,0,0,0,0,0,true,,1.1971830985915493,1.446808510638298,142,141
12476452,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,2,0,2,0,0,0,0,0,0,0,true,,1.1823899371069182,1.0569620253164558,159,158
12476453,Ross Clark,Ross Clark,6t9ay0iyzyxicahf6h0yb536y,6,1,6,1,0,0,0,0,0,0,true,,1.0828025477707006,1.05625,157,160
12476567,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,1,0,1,0,0,0,0,0,0,true,,1.0759493670886076,0.8962264150943396,158,106
12476570,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,3,1,3,1,0,0,0,0,0,0,true,,1.2142857142857142,1.3354430379746836,70,158
12476575,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,0,0,0,0,0,0,0,0,0,0,true,,0.9617834394904459,1.2767295597484276,157,159
14035482,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,0,2,0,2,0,0,0,0,0,0,true,,1.5040650406504066,1.2777777777777777,123,108
14035486,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,0,2,0,0,0,0,0,0,0,true,,1.9166666666666667,1.2025316455696202,36,158
14035487,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,4,1,4,1,0,0,0,0,0,0,true,,1.0559006211180124,1.1875,161,160
14035495,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,0,3,0,3,0,0,0,0,0,0,true,,1.2027972027972027,1.1944444444444444,143,36
14035663,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,1,3,1,3,0,0,0,0,0,0,true,,,1.2394366197183098,0,71
14035664,Josh Hay,Josh Hay,cyqb0hicgwutsawc1dpxvtyc4,2,1,2,1,0,0,0,0,0,0,true,,1.1358024691358024,1.1139240506329113,162,158
14035665,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,1,0,1,0,0,0,0,0,0,0,true,,0.9556962025316456,1.069182389937107,158,159
14035666,Jamie McCunnie,Jamie McCunnie,9aepys44a4l8p2iqrn9wdjd3o,1,2,0,2,1,0,1,0,0,0,true,,1.3333333333333333,1.26875,159,160
14343735,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,1,2,1,2,0,0,0,0,0,0,true,,1.21875,1.443661971830986,160,142
14035497,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,0,1,0,1,0,0,0,0,0,0,true,,1.186335403726708,1.4475524475524475,161,143
14035498,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,2,0,2,0,0,0,0,0,0,0,true,,1.2432432432432432,1.0740740740740742,37,162
14035501,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,1,2,1,2,0,0,0,0,0,0,true,,1.1949685534591195,1.1944444444444444,159,144
14035502,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,1,4,1,4,0,0,0,0,0,0,true,,1.2844036697247707,1.9189189189189189,109,37
14035506,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,0,1,0,0,0,0,0,0,0,true,,1.2173913043478262,1.4919354838709677,161,124
14035667,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,0,0,0,0,0,0,0,0,0,0,true,,1.1132075471698113,0.9559748427672956,159,159
14035668,Connor Ashwood,Connor Ashwood,a7x0em5gl5w3ynjmkamtg1xp1,0,1,0,1,0,0,0,0,0,0,true,,1.050314465408805,1.0,159,1
14035669,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,0,0,0,0,0,0,0,0,0,0,true,,1.2732919254658386,1.3144654088050314,161,159
14035670,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,1,2,1,1,0,0,0,0,0,1,true,,1.2638888888888888,1.1411042944785277,72,163
14035671,Jamie Wilkie,Jamie Wilkie,bthh5d6lwyaqvhfk88omn9fkk,1,2,1,2,0,0,0,0,0,0,true,,1.0625,1.325,160,160
14035484,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,1,2,1,2,0,0,0,1,0,0,true,,1.9736842105263157,1.1790123456790123,38,162
14035485,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,3,3,3,3,0,0,0,0,0,0,true,,1.48,1.19375,125,160
14035488,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,1,2,0,1,1,1,1,1,0,0,true,,1.263157894736842,1.2160493827160495,38,162
14035489,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,4,0,4,0,0,0,0,1,0,0,true,,1.2818181818181817,1.0674846625766872,110,163
14035672,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,1,1,1,1,0,0,0,0,0,0,true,,1.1402439024390243,1.04375,164,160
14035673,Cameron Stirling,Cameron Stirling,jhgm0btbydq46vgrd931hfkk,3,1,2,1,1,0,1,0,0,0,true,,1.0,1.062111801242236,2,161
14035674,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,4,2,3,2,1,0,1,0,0,0,true,,0.95,1.2654320987654322,160,162
14035675,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,2,2,1,1,1,1,1,1,0,0,true,,1.329192546583851,1.30625,161,160
14035676,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,1,3,1,3,0,0,0,0,0,0,true,,1.10625,1.2602739726027397,160,73
14035491,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,0,0,0,0,0,0,0,0,0,0,true,,1.2147239263803682,1.3063063063063063,163,111
14035492,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,1,0,1,0,0,0,0,0,0,0,true,,1.4444444444444444,1.9487179487179487,144,39
14035493,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,3,1,3,1,0,0,0,0,0,0,true,,1.0609756097560976,1.492063492063492,164,126
14035494,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,2,1,2,1,0,0,0,0,0,0,true,,1.1840490797546013,1.2,163,145
14035496,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,0,2,0,2,0,0,0,0,0,0,true,,1.204968944099379,1.2307692307692308,161,39
14035677,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,3,4,2,4,1,0,1,0,0,0,true,,1.3043478260869565,1.1393939393939394,161,165
14035678,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,4,2,3,0,1,0,1,0,0,true,,1.0434782608695652,1.3271604938271604,161,162
14035679,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,1,1,1,1,0,0,0,0,0,0,true,,1.0617283950617284,1.1055900621118013,162,161
14035681,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,3,1,3,0,0,0,0,1,0,true,,1.2699386503067485,1.3333333333333333,163,3
14035683,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,0,1,0,0,0,0,0,0,0,true,,1.2837837837837838,0.9627329192546584,74,161
14035500,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,1,0,1,0,0,0,0,0,0,0,true,,1.25,1.4413793103448276,40,145
14035503,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,2,1,2,1,0,0,0,0,0,0,true,,1.2946428571428572,1.1986301369863013,112,146
14035504,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,1,1,1,1,0,0,0,0,0,0,true,,1.2073170731707317,1.1890243902439024,164,164
14035505,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,2,1,2,1,0,0,1,0,0,0,true,,1.1975308641975309,1.0727272727272728,162,165
14035680,Jamie Wilkie,Jamie Wilkie,bthh5d6lwyaqvhfk88omn9fkk,1,2,1,1,0,1,0,1,0,0,true,,1.1566265060240963,1.3374233128834356,166,163
14035682,Cameron Stirling,Cameron Stirling,jhgm0btbydq46vgrd931hfkk,0,0,0,0,0,0,0,0,0,0,true,,1.1049382716049383,1.0493827160493827,162,162
14035684,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,5,0,5,0,0,0,0,0,0,0,true,,1.75,0.9567901234567902,4,162
14035685,Lewis Hogarth,Lewis Hogarth,9nxhkk9yke5p6e3iyg3ou8wt0,1,0,1,0,0,0,0,0,0,0,true,,1.2682926829268293,1.0613496932515338,164,163
14035686,Josh Hay,Josh Hay,cyqb0hicgwutsawc1dpxvtyc4,1,0,1,0,0,0,0,0,0,0,true,,1.28,1.308641975308642,75,162
14035499,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,0,0,0,0,0,0,0,0,0,0,true,,1.9,1.4881889763779528,40,127
14035508,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,0,1,0,1,0,0,0,0,0,0,true,,1.4315068493150684,1.2024539877300613,146,163
14035509,Josh Hay,Josh Hay,cyqb0hicgwutsawc1dpxvtyc4,2,1,2,1,0,0,0,0,0,0,true,,1.187878787878788,1.3008849557522124,165,113
14035510,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,1,0,0,0,1,0,1,0,0,true,,1.1972789115646258,1.206060606060606,147,165
14035511,Euan Anderson,Euan Anderson,4zln8siolia7z34wqapbmgs7p,2,2,2,2,0,0,0,0,0,0,true,,1.072289156626506,1.853658536585366,166,41
14035687,Lewis Hogarth,Lewis Hogarth,9nxhkk9yke5p6e3iyg3ou8wt0,2,2,2,1,0,1,0,1,0,0,true,,1.3353658536585367,2.4,164,5
14035688,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,0,2,0,2,0,0,0,0,0,0,true,,1.0548780487804879,1.2763157894736843,164,76
14035689,Jamie Wilkie,Jamie Wilkie,bthh5d6lwyaqvhfk88omn9fkk,0,6,0,6,0,0,0,0,0,0,true,,1.3006134969325154,1.098159509202454,163,163
14035692,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,3,0,3,0,0,0,0,0,0,0,true,,1.0429447852760736,1.2666666666666666,163,165
14035695,Connor Ashwood,Connor Ashwood,a7x0em5gl5w3ynjmkamtg1xp1,2,3,2,3,0,0,0,0,0,0,true,,0.950920245398773,1.155688622754491,163,167
14035507,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,0,1,0,1,0,0,0,0,0,0,true,,1.4765625,1.2439024390243902,128,41
14035512,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,2,1,2,1,0,0,0,0,0,0,true,,1.4217687074829932,1.4651162790697674,147,129
14035513,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,1,1,1,1,0,0,0,0,0,0,true,,1.1927710843373494,1.201219512195122,166,164
14035514,Chris Graham,Chris Graham,j8g304sx1bb6gdsqflnnx711,0,2,0,2,0,0,0,0,0,0,true,,1.2982456140350878,1.2380952380952381,114,42
14035515,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,0,4,0,3,0,1,0,1,0,0,true,,1.1891891891891893,1.8571428571428572,148,42
14035516,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,3,1,2,1,1,0,1,0,0,0,true,,1.1987951807228916,1.0778443113772456,166,167
14035690,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,1,0,1,0,0,0,0,0,0,0,true,,0.9573170731707317,1.2926829268292683,164,164
14035691,Connor Ashwood,Connor Ashwood,a7x0em5gl5w3ynjmkamtg1xp1,2,1,2,1,0,0,0,0,0,0,true,,1.1280487804878048,1.3393939393939394,164,165
14035693,Euan Anderson,Euan Anderson,4zln8siolia7z34wqapbmgs7p,1,3,1,2,0,1,0,1,0,0,true,,1.2857142857142858,1.2590361445783131,77,166
14035694,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,1,1,0,1,1,0,1,0,0,0,true,,2.1666666666666665,1.1666666666666667,6,168
14035697,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,1,1,0,1,1,0,1,0,0,0,true,,1.0484848484848486,1.0548780487804879,165,164
14035517,Josh Hay,Josh Hay,cyqb0hicgwutsawc1dpxvtyc4,0,2,0,1,0,1,0,1,0,0,true,,1.4615384615384615,1.1812080536912752,130,149
14035518,Connor Ashwood,Connor Ashwood,a7x0em5gl5w3ynjmkamtg1xp1,2,0,2,0,0,0,0,0,0,0,true,,1.8837209302325582,1.2035928143712575,43,167
14035519,Cameron Stirling,Cameron Stirling,jhgm0btbydq46vgrd931hfkk,4,1,4,1,0,0,0,0,0,0,true,,1.255813953488372,1.1916167664670658,43,167
14035520,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,2,1,2,1,0,0,0,0,0,0,true,,1.2,1.2869565217391303,165,115
14035521,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,2,1,2,1,0,0,0,0,0,0,true,,1.0773809523809523,1.4256756756756757,168,148
14035696,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,1,1,1,0,0,1,0,1,0,0,true,,1.3373493975903614,0.9575757575757575,166,165
14035698,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,1,2,1,2,0,0,0,1,0,0,true,,1.165680473372781,1.0421686746987953,169,166
14035699,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,2,4,2,4,0,0,0,0,0,0,true,,1.2634730538922156,1.1333333333333333,167,165
14035700,Jamie Wilkie,Jamie Wilkie,bthh5d6lwyaqvhfk88omn9fkk,2,3,2,3,0,0,0,0,0,0,true,,1.0545454545454545,1.2820512820512822,165,78
14035703,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,3,1,3,1,0,0,0,0,0,0,true,,1.284848484848485,1.8571428571428572,165,7
14035522,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,3,1,3,1,0,0,0,0,0,0,true,,1.8863636363636365,1.3181818181818181,44,44
14035524,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,2,0,2,0,0,0,0,0,0,0,true,,1.1904761904761905,1.450381679389313,168,131
14035525,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,3,1,3,1,0,0,0,0,0,0,true,,1.1964285714285714,1.2048192771084338,168,166
14035526,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,2,1,2,0,0,0,0,0,0,true,,1.18,1.0828402366863905,150,169
14035701,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,2,1,2,1,0,0,0,0,0,0,true,,1.0602409638554218,0.9518072289156626,166,166
