fold,site,mean,sd,q05,q50,q95,p_positive,prior_mean,prior_sd,prior_p_positive,contraction,p_below_0p02,prior_p_below_0p02
15,rest_diff.w,-0.002783853938929679,0.009133369984093375,-0.01762349934625315,-0.002864847433662629,0.012401312335499232,0.38225,0.02,0.02,0.841344746068543,0.5433315007953312,NaN,NaN
15,ha.γ_base,0.14716578580507833,0.0355028878957763,0.08792991261863722,0.1474488315375342,0.20504707450768017,1.0,0.15,0.05,0.9986501019683699,0.28994224208447406,NaN,NaN
15,ha.σ_γ,0.03667270643834321,0.026261789960582954,0.0037294119943988772,0.03223539487459003,0.08651100173967138,1.0,0.03989422804014327,0.030140513749454357,1.0,0.12868804497208086,0.32275,0.31084348322064836
16,turf_asym.w,0.0575577009971668,0.04332510820426552,-0.014272567660963473,0.05895527500404951,0.12767007213412424,0.906,0.05,0.05,0.841344746068543,0.13349783591468956,NaN,NaN
16,turf_gen.w,-0.02909893400366743,0.039892474933573535,-0.09446106132252516,-0.029865209116864744,0.039091397354018356,0.22825,0.0,0.05,0.5,0.2021505013285293,NaN,NaN
16,turf_pace.w,0.006744729270216995,0.03715865430956493,-0.0542006924019493,0.006382627595971637,0.06800899578181659,0.57,0.0,0.05,0.5,0.2568269138087015,NaN,NaN
16,midweek.w,0.0443682473985644,0.04602243265203911,-0.03081235645500889,0.043989144773857666,0.12237049419302595,0.83,0.05,0.05,0.841344746068543,0.07955134695921784,NaN,NaN
16,rest_diff.w,0.00023422791204388886,0.009005825968413289,-0.014556561510433084,8.506096316889958e-5,0.014819234311714564,0.5065,0.02,0.02,0.841344746068543,0.5497087015793356,NaN,NaN
16,ha.γ_base,0.1489269997683606,0.03530642853763195,0.09074309964191571,0.14860912600695075,0.20626876888992376,1.0,0.15,0.05,0.9986501019683699,0.2938714292473611,NaN,NaN
16,ha.σ_γ,0.03338564150542702,0.024718546747639875,0.002720120393389152,0.02871735488151,0.08071657813849084,1.0,0.03989422804014327,0.030140513749454357,1.0,0.17988966767073233,0.356,0.31084348322064836
17,turf_asym.w,0.05728582512800334,0.041121830215376326,-0.011337361232599246,0.056556995510803086,0.1252315324617751,0.919,0.05,0.05,0.841344746068543,0.17756339569247348,NaN,NaN
17,turf_gen.w,-0.03042439336356945,0.038821585635250296,-0.09415408459858045,-0.03067511600736282,0.03377044875862911,0.21225,0.0,0.05,0.5,0.22356828729499412,NaN,NaN
17,turf_pace.w,0.007678868059985771,0.03656968937557883,-0.05247645912753671,0.007450987328766146,0.06908264532486037,0.58325,0.0,0.05,0.5,0.26860621248842353,NaN,NaN
17,midweek.w,0.035485107322016006,0.046243248377148424,-0.04065124809781914,0.03499485168614173,0.11326426699310577,0.79175,0.05,0.05,0.841344746068543,0.07513503245703157,NaN,NaN
17,rest_diff.w,-0.0007345425264288204,0.009079555832939035,-0.01569400042915652,-0.0007242033410662299,0.014005866158913355,0.4665,0.02,0.02,0.841344746068543,0.5460222083530483,NaN,NaN
17,ha.γ_base,0.14432780045315025,0.03466100382192316,0.08827098103139087,0.14457121666798264,0.20146780697164282,1.0,0.15,0.05,0.9986501019683699,0.30677992356153694,NaN,NaN
17,ha.σ_γ,0.031076250670035575,0.024036128412485265,0.0020002808907027014,0.026280365313725795,0.07718952863977528,1.0,0.03989422804014327,0.030140513749454357,1.0,0.2025308987004112,0.40025,0.31084348322064836
18,turf_asym.w,0.05673278719995178,0.04226432519115455,-0.013302204641753008,0.0568676734539896,0.1262552188468143,0.9085,0.05,0.05,0.841344746068543,0.1547134961769091,NaN,NaN
18,turf_gen.w,-0.02764249392635437,0.039109349655722714,-0.09375562568257668,-0.02764154990925898,0.03520142918507163,0.2465,0.0,0.05,0.5,0.21781300688554572,NaN,NaN
18,turf_pace.w,0.01329189287433502,0.0353751703689339,-0.04456993190923697,0.01341654333092004,0.0712977517582382,0.645,0.0,0.05,0.5,0.292496592621322,NaN,NaN
18,midweek.w,0.0299308928720723,0.044928885891854134,-0.0439143590446961,0.030241989592952444,0.10359257052061699,0.74475,0.05,0.05,0.841344746068543,0.10142228216291738,NaN,NaN
18,rest_diff.w,-0.00029115576729304575,0.008882397823861929,-0.014694933567777825,-0.0001513741293117073,0.014417797893916189,0.49375,0.02,0.02,0.841344746068543,0.5558801088069036,NaN,NaN
18,ha.γ_base,0.13978261619871504,0.034554984083420184,0.08206640541559033,0.13988848718062397,0.19672871610810333,1.0,0.15,0.05,0.9986501019683699,0.30890031833159637,NaN,NaN
18,ha.σ_γ,0.032866055027998525,0.024391869317463736,0.0025122431605907733,0.028682454012899837,0.07988839208429277,1.0,0.03989422804014327,0.030140513749454357,1.0,0.1907281501495538,0.3685,0.31084348322064836
19,turf_asym.w,0.049462960557253466,0.04203436437979861,-0.01931686777817643,0.049349321351421005,0.12188675938416144,0.879,0.05,0.05,0.841344746068543,0.1593127124040279,NaN,NaN
19,turf_gen.w,-0.03305088620478999,0.03871135549564087,-0.0977885897257376,-0.0335677448207259,0.03026586531171889,0.20225,0.0,0.05,0.5,0.2257728900871826,NaN,NaN
19,turf_pace.w,0.020413587061398644,0.03647789304159234,-0.04006869600819932,0.020561861730481207,0.07947372171471134,0.7065,0.0,0.05,0.5,0.2704421391681533,NaN,NaN
19,midweek.w,0.0328453615431948,0.04516830601475591,-0.04089312900719432,0.03169150924754825,0.10764702990637198,0.762,0.05,0.05,0.841344746068543,0.0966338797048818,NaN,NaN
19,rest_diff.w,-0.00033624417171665975,0.009373196560824583,-0.015596694072950182,-0.0005784751713789676,0.015165192016039983,0.4815,0.02,0.02,0.841344746068543,0.5313401719587709,NaN,NaN
19,ha.γ_base,0.13357326167228867,0.03453930719427883,0.07776516140364274,0.13333961189378968,0.19032706500454474,1.0,0.15,0.05,0.9986501019683699,0.30921385611442354,NaN,NaN
19,ha.σ_γ,0.03379181404608286,0.02461870844616143,0.0028336124543022548,0.02857101220051939,0.08028815610283926,1.0,0.03989422804014327,0.030140513749454357,1.0,0.1832020963276676,0.35025,0.31084348322064836
20,turf_asym.w,0.05237761565614848,0.041100421291630634,-0.01566455908709903,0.053369266116873565,0.11921059643322728,0.89275,0.05,0.05,0.841344746068543,0.1779915741673873,NaN,NaN
20,turf_gen.w,-0.030952822847873335,0.038430168155831786,-0.09399635702070569,-0.03141962488496344,0.03219512333665119,0.207,0.0,0.05,0.5,0.23139663688336432,NaN,NaN
20,turf_pace.w,0.02406590102571942,0.03646277653890257,-0.03551557898284671,0.02455793425158009,0.08347539129038851,0.7475,0.0,0.05,0.5,0.2707444692219486,NaN,NaN
