team,mean,sd,q05,q50,q95,p_above_base,fold
hamilton-academical,0.09418970446180862,0.07618620320335649,-0.03783665996663346,0.09691231881971185,0.21655601782746522,0.35625,19
cove-rangers,0.09144079613357393,0.06930048898617104,-0.02557054686410308,0.09385534623414547,0.1996968320024057,0.3235,19
stenhousemuir,0.08165447556567954,0.06659345280541745,-0.030613782540728128,0.08405727734580942,0.18702239524263614,0.27,19
albion-rovers,0.0804741224886487,0.09455080779614908,-0.08131814844274746,0.08678778628624481,0.22434128426135425,0.32775,19
clyde-fc,0.07375534902064754,0.06868233277480391,-0.04650908377753899,0.07799419018472684,0.1828179635016275,0.2285,19
alloa-athletic,0.06140919998595933,0.07045250457267928,-0.05972187251558701,0.06606115106760314,0.16911012487161706,0.1945,19
arbroath,0.05514352303215378,0.0854178613731391,-0.09643959631972558,0.061923720134145196,0.18260017070382495,0.198,19
inverness-caledonian-thistle,0.04800312523571348,0.0866986382762423,-0.10268408444788736,0.054998799252238814,0.17634966822197579,0.188,19
the-spartans-fc,0.012437266345405845,0.08009747768391252,-0.12326247983559975,0.015431446888881942,0.1357170998114113,0.07025,19
kelty-hearts-fc,0.004199054939609402,0.08108999034241895,-0.13522285389069713,0.007594022850394899,0.1297815269099626,0.05325,19
airdrieonians,0.26480028836489555,0.11276926174371474,0.10343735036402915,0.2524171669034969,0.4660340632115286,0.91425,20
annan-athletic,0.23841841501781594,0.0759443113166733,0.11993312733444819,0.23475868021106772,0.3685067508181599,0.935,20
elgin-city,0.22155727712467838,0.07165870932782771,0.10944430087456714,0.21956309376230787,0.345823745511701,0.91,20
stirling-albion,0.20027840025476593,0.07062574225060146,0.08840978804080594,0.1977768244965972,0.32219387754768486,0.8465,20
queen-of-the-south,0.18738788323361263,0.07153135653132937,0.07960084749708883,0.18435513668400022,0.30937962147219283,0.79,20
montrose,0.18191070733295447,0.06767259047539399,0.0746498388614095,0.179705095626003,0.2963107913347537,0.7745,20
bonnyrigg-rose,0.17672620804104497,0.0678649005665955,0.07117717278274938,0.17491426416487038,0.29397112645116025,0.749,20
edinburgh-city-fc,0.16941466842702066,0.070380690767644,0.05717448569624027,0.16740704208547158,0.28805237115756827,0.7135,20
stranraer,0.1688843788079101,0.06924885316000555,0.05821331420751912,0.16629584796200536,0.28452063000284133,0.70225,20
peterhead,0.1506163717569085,0.06815673313156119,0.04094969841142657,0.14847342153829796,0.2620995160273258,0.618,20
dunfermline-athletic,0.14110715119625503,0.09335188042246524,-0.01307940087332519,0.13813066270954752,0.29608477361050956,0.54625,20
forfar-athletic,0.1324332640272115,0.06870366843988487,0.018549197755805134,0.1324351253434112,0.24795114973578733,0.51675,20
dumbarton,0.12022655344692244,0.06684595773074906,0.009983810462516542,0.11923511220064356,0.23153573617801104,0.43825,20
east-fife,0.11125480118501137,0.06954874554517396,-0.00435475951771738,0.11279967671389245,0.22344668102353216,0.3985,20
falkirk-fc,0.10818340623174799,0.07471029946982453,-0.019941164306932668,0.11152837405350421,0.2284449452855373,0.38925,20
hamilton-academical,0.09644429355174274,0.08154381657293266,-0.041770511034233605,0.09849311820533793,0.2262051806990682,0.3405,20
cove-rangers,0.09490220095113974,0.07028940962759128,-0.024748275719830015,0.09610635496603517,0.2083048618685101,0.30725,20
albion-rovers,0.08441278407477239,0.09857829721183568,-0.09030728668536894,0.09038525184687123,0.24128851233165716,0.31725,20
stenhousemuir,0.08362236315478833,0.06662713493034698,-0.03208510087858904,0.0857326173378067,0.1875435562448715,0.24775,20
clyde-fc,0.08281258993157468,0.06761839028315628,-0.033048445694822744,0.08448447069557385,0.19102441094660658,0.2395,20
arbroath,0.07849077766873248,0.08520575835263576,-0.06610461580153536,0.08127656855218314,0.21190965042157398,0.26875,20
alloa-athletic,0.06391826651040401,0.07162130634352934,-0.06046833654680094,0.06865368175177575,0.17305064612808704,0.1685,20
inverness-caledonian-thistle,0.05363840583585676,0.08673347996731305,-0.09533510295997327,0.05934234205057769,0.18705525630968203,0.179,20
the-spartans-fc,0.019714541731702655,0.08038916267234214,-0.1198738963042541,0.02230940840215176,0.14582127860398691,0.0755,20
kelty-hearts-fc,-0.012760694284817237,0.0817541920341219,-0.14971977640058226,-0.011049610535022056,0.11836556921495839,0.0325,20
annan-athletic,0.2097019849680864,0.07081241033786416,0.10309313691521706,0.20506104835561834,0.3327184673418727,0.89675,21
elgin-city,0.20820802243496167,0.07468024043326128,0.0967494513952219,0.20257615499498094,0.3393240510623849,0.88625,21
bonnyrigg-rose,0.18355603195764916,0.06722891282311788,0.08197155520393944,0.17891484139315078,0.30036018952299376,0.8135,21
queen-of-the-south,0.17638392259892305,0.06702803354321307,0.07465466828058166,0.17262568086800734,0.2930821926999184,0.79125,21
montrose,0.16914637665825052,0.06636294235277336,0.06767970328368718,0.16553130755507128,0.28511920747477965,0.757,21
stirling-albion,0.163087356723901,0.06664103384607856,0.058874848126672416,0.15868395326898105,0.2796390304686406,0.72275,21
edinburgh-city-fc,0.15681796111954244,0.06385884606126811,0.057258406702081495,0.15537606901308942,0.2666080373731464,0.70225,21
peterhead,0.15601121340433166,0.06421156717338031,0.054735099470923934,0.1520832101487898,0.26805180365654707,0.69525,21
stranraer,0.14467640032451182,0.06353825197983536,0.043436268257341815,0.14263201131829797,0.2540035606556169,0.62925,21
dumbarton,0.14179639469857197,0.06381514838391954,0.03602489536958154,0.14133281660144442,0.24669693508685958,0.62675,21
forfar-athletic,0.11637470585615609,0.06641359855741093,0.0030493762690897556,0.1172347330237983,0.22537943950062636,0.45725,21
east-fife,0.11615910914629182,0.06465181229757425,0.01003482991300909,0.11787528408555879,0.2237064726246433,0.45775,21
falkirk-fc,0.10198800780960056,0.07283460909148987,-0.025921043921232564,0.10714513834549916,0.21417083425053574,0.39675,21
cove-rangers,0.09839694897736712,0.06379105183225384,-0.011624657392495599,0.10104277497278874,0.19961437886721034,0.355,21
hamilton-academical,0.09656118158001195,0.07348802158080972,-0.02894399564734642,0.10131514857069526,0.21150721517955728,0.3585,21
stenhousemuir,0.09503821074747436,0.0637805550865799,-0.013501070897112739,0.09770881954369248,0.194317144811913,0.33275,21
clyde-fc,0.09200201048837121,0.06432264745486001,-0.016087068724186,0.09481356214990129,0.19435050495517603,0.3205,21
arbroath,0.07975037721016968,0.07569142804069871,-0.04966782349422589,0.08578014212725674,0.19484352162235513,0.27775,21
alloa-athletic,0.06369245795231263,0.06827822186482706,-0.054836280124673155,0.06818714424966732,0.1674454330894792,0.175,21
the-spartans-fc,0.054248816120921986,0.07121227439705446,-0.07031921251959232,0.060145158260110354,0.1580977713449189,0.153,21
inverness-caledonian-thistle,0.04919040946881856,0.08319094316363806,-0.09889546478442775,0.05722124144088872,0.16850482038668962,0.1655,21
kelty-hearts-fc,0.01753676287163158,0.07876190238063924,-0.12051198919064587,0.02192180148025525,0.1366160193207495,0.0675,21
annan-athletic,0.22026811338714825,0.0739134198445117,0.10813565653160995,0.21640723007289764,0.34756003349616593,0.928,22
elgin-city,0.2076069220188469,0.07192972862563139,0.09934639508480482,0.2030876840056458,0.3325725500688203,0.8995,22
bonnyrigg-rose,0.18597631143232238,0.06902782321722285,0.08074741022947413,0.18179497369003333,0.3055038622502751,0.8345,22
peterhead,0.1704976581141209,0.0665009945498698,0.06895208426034143,0.16636885114824201,0.28475530462376347,0.77475,22
queen-of-the-south,0.1703126118631061,0.0696597106854893,0.06345566983301415,0.16557507827850906,0.2905073558368391,0.76775,22
montrose,0.1699731466558389,0.06788348339332072,0.06455314958976749,0.16593216891978899,0.28527563200353595,0.77725,22
stirling-albion,0.163823279243707,0.06616448712898908,0.0613638860353135,0.159517309241745,0.27946660568449916,0.7465,22
edinburgh-city-fc,0.15634905113043615,0.06610784179484737,0.05516248790970064,0.1515174413825976,0.2691605401117643,0.70375,22
stranraer,0.14664630695388395,0.06504158206595273,0.04521298821967483,0.1441877507829046,0.25421179670833693,0.6625,22
dumbarton,0.13513408299484025,0.06371911782532268,0.030434794434539957,0.13388218583626516,0.2420311091361559,0.59575,22
forfar-athletic,0.13179341181259382,0.0654739359053537,0.025098016874242346,0.13063025353015512,0.2395750969887486,0.57625,22
east-fife,0.10820862084350616,0.06483333935502479,-0.002292324031999971,0.1090891561948559,0.2127316381474059,0.4305,22
east-kilbride,0.10229990922518488,0.09516837867085058,-0.06200699498460428,0.10626245049781814,0.25372523215627496,0.4255,22
falkirk-fc,0.0988863569085018,0.07614781281086246,-0.031003434209156192,0.1034111276890877,0.2184428620303892,0.38975,22
cove-rangers,0.0939486907002918,0.06443125588163423,-0.014245924730574728,0.09657680583878213,0.19859071188638916,0.3415,22
hamilton-academical,0.08683099758686379,0.07431781202041425,-0.04237907307147955,0.09296363788207732,0.20066142351296964,0.333,22
stenhousemuir,0.08518228551819003,0.06613729060495852,-0.029762121457994836,0.08846894805792666,0.18674857062176464,0.29475,22
clyde-fc,0.08113927957095,0.06686167949752465,-0.0325365452225925,0.08419585279814104,0.18634632768950185,0.28225,22
arbroath,0.07824552645676341,0.07819077035786819,-0.058212095951397286,0.08404406886299835,0.1977891724050823,0.28675,22
alloa-athletic,0.06340912916473283,0.06860789237780114,-0.056712101114178265,0.06729769241119796,0.16919673505584884,0.1975,22
inverness-caledonian-thistle,0.04854814332627435,0.08404942403529354,-0.09952866171138383,0.055959538695232035,0.17425262638144076,0.1835,22
the-spartans-fc,0.037671116494992135,0.07356181284304024,-0.08850693055950476,0.0407690029620546,0.150530532771866,0.12,22
kelty-hearts-fc,0.007248133815187805,0.08146764663760922,-0.13513251848157956,0.013379747489701131,0.1314150032326702,0.06075,22
annan-athletic,0.23090198181600047,0.07416230243020189,0.11499548064829485,0.2274796803246128,0.36061255224387745,0.939,23
elgin-city,0.20622493357476016,0.07334761094505284,0.09291505561485366,0.20245200740226407,0.3305943664276385,0.878,23
queen-of-the-south,0.1906879881762581,0.06987229951387774,0.08314483240293238,0.1871013299892103,0.311441788606279,0.82975,23
bonnyrigg-rose,0.19043857517268487,0.06952734171121629,0.08543982252086754,0.18538787416688007,0.3139868045939608,0.8275,23
peterhead,0.18029947943047603,0.06776406058545559,0.07620725946906705,0.17674505302540525,0.300220890774515,0.788,23
stirling-albion,0.16581931046828186,0.0684587969788544,0.0567395589716378,0.163530074140903,0.28259356056469126,0.71825,23
montrose,0.16520543574684443,0.06490269610878567,0.06336771660034694,0.1620028419496265,0.27603525100099413,0.72625,23
edinburgh-city-fc,0.15415176161096697,0.06476867232189769,0.04879004754825498,0.15155445504175113,0.2628331811044752,0.66675,23
forfar-athletic,0.15390066960399718,0.06788890415023328,0.045157447849677845,0.1509163327521591,0.2683833343784162,0.65925,23
east-kilbride,0.15339756716409428,0.09294264565261774,0.0068515437490874465,0.14772362048258125,0.3153898287025657,0.61275,23
stranraer,0.1422545064305299,0.06449916266533454,0.03840809822946106,0.13980750291620658,0.2524934861812166,0.59175,23
dumbarton,0.1306836785139731,0.06399463966574592,0.025992995841155452,0.1302606165082726,0.23715944688123486,0.53025,23
cove-rangers,0.11082580689434395,0.06503921525287241,0.002364515384846053,0.11182367504936187,0.21718368091406687,0.4045,23
east-fife,0.10919663935981685,0.06632136942198234,-0.0027926239113825655,0.11205283084948668,0.21429753908682989,0.403,23
falkirk-fc,0.10104738464488759,0.07609115798405497,-0.030899841762526865,0.10476742897068088,0.2183754809876991,0.37525,23
hamilton-academical,0.09155050132417036,0.07494517421388874,-0.03936667917080351,0.09559299514096908,0.20706072229044753,0.324,23
arbroath,0.07898531248601018,0.07948523089559978,-0.059233537206926395,0.08390187915442529,0.20110566382923745,0.269,23
stenhousemuir,0.07772256245456177,0.06730798993353396,-0.037832909177695793,0.08204795765724174,0.18077723196872186,0.22575,23
clyde-fc,0.07407386648437739,0.06872958443585654,-0.04308653925078535,0.07805157119437223,0.1791628349190385,0.2205,23
alloa-athletic,0.06251719348793308,0.07045983353653186,-0.05904045208846759,0.06805828571117895,0.17116360463327232,0.18025,23
inverness-caledonian-thistle,0.055599280081766164,0.08144931275449713,-0.0877186784270844,0.06198654457920397,0.1778676080800357,0.18325,23
the-spartans-fc,0.04411422500085487,0.07479622857878687,-0.08646833989906641,0.04886259946049616,0.1564596960520475,0.1255,23
kelty-hearts-fc,0.007186759487905711,0.08025311204332024,-0.1304438636881867,0.011700607082947422,0.13152778017954211,0.05775,23
annan-athletic,0.2470928551824116,0.07654831370502213,0.12639828583926122,0.24333791386768727,0.38050667546992534,0.9475,24
elgin-city,0.21569621572025494,0.07697527417656509,0.09829630949689791,0.20984468979218335,0.3496056466198467,0.8795,24
queen-of-the-south,0.19949198088573536,0.07155402306772876,0.09113014889822214,0.1966962797672796,0.3247147330012287,0.84775,24
east-kilbride,0.1963791124699149,0.10303786473301348,0.041894107405362924,0.18811144337144686,0.37737262781136005,0.7545,24
bonnyrigg-rose,0.19411501955097277,0.06997525938033107,0.08560590383840941,0.18919490316644616,0.3180146028356116,0.83825,24
peterhead,0.18609028595847232,0.07090398476293294,0.07737170756168738,0.18301377465317453,0.30755846288522093,0.802,24
montrose,0.17652331386212086,0.0689645022768387,0.07014203086195349,0.1745111944618149,0.2943315515169256,0.77325,24
stirling-albion,0.17054451870878665,0.07057353192153255,0.058304199698351517,0.1676915031423601,0.28673936830794416,0.72575,24
forfar-athletic,0.16403715330467292,0.07077415953692305,0.05152492891112998,0.1610662726515297,0.28314852337750174,0.6935,24
edinburgh-city-fc,0.15773719607253628,0.06791297837475291,0.05227729982175655,0.15546963986747364,0.27292870054010354,0.6745,24
stranraer,0.14894364773160604,0.0690599343415651,0.037083198768840774,0.14570510504887202,0.2646694816998619,0.6275,24
dumbarton,0.11862963079761406,0.06768203453500568,0.007206105844167293,0.1201239600801062,0.22694692155344678,0.45575,24
cove-rangers,0.11544172652283237,0.06742761736306369,0.004716882157458471,0.1166460200226014,0.22346320325544172,0.4415,24
east-fife,0.11284414150796257,0.06759400166044094,0.0015212812420582723,0.11315684787536731,0.22318189364888347,0.42375,24
falkirk-fc,0.09564063099210296,0.07891193293441445,-0.03674920036264974,0.09924348477353863,0.21930850585415373,0.34925,24
arbroath,0.07392202398436379,0.08142598659303198,-0.06396794209116126,0.07878229097847411,0.20011378577461572,0.2505,24
hamilton-academical,0.07283286787773385,0.07890985788027893,-0.0637795380863262,0.07705175462773729,0.1953196577378591,0.2415,24
stenhousemuir,0.06896226801146345,0.07036963051690726,-0.051195778126484265,0.07313004620842029,0.17634115079306642,0.19975,24
clyde-fc,0.06342685295117038,0.07195034102927583,-0.05858516610047187,0.06574408093341061,0.1738665122092177,0.1805,24
alloa-athletic,0.05732525156555423,0.07300069835538205,-0.06843481005709126,0.06040346160114392,0.1703521425120665,0.16875,24
inverness-caledonian-thistle,0.041799777729288126,0.08496774679044783,-0.10596565451173791,0.04584693942496257,0.16934769203685565,0.146,24
the-spartans-fc,0.026052073536314325,0.07605525423211865,-0.10280031315718459,0.02881281134113925,0.14440435521372164,0.0895,24
kelty-hearts-fc,-0.003779062646365621,0.08440992160687774,-0.1488861875975811,-0.0020001576681993177,0.1277936890413743,0.05,24
annan-athletic,0.2484704559637463,0.0757377148829362,0.13173842076991113,0.2445341621663847,0.37705034697566797,0.96675,25
elgin-city,0.21230330399792666,0.07387697111757466,0.09652456965388277,0.20896517197674452,0.3370628535333297,0.9005,25
bonnyrigg-rose,0.1964112772131517,0.07202136372521362,0.08462909230769684,0.1930622940004287,0.3194007268456714,0.85575,25
queen-of-the-south,0.1918040129992261,0.07042395295300996,0.07933064844453416,0.18902803618924818,0.30896298211096496,0.85325,25
peterhead,0.190742103102648,0.07165111658053717,0.07727691715640486,0.18930886380169137,0.3142375369891303,0.83575,25
east-kilbride,0.17782889130012738,0.10524686668478363,0.014895789711906925,0.17106570080625405,0.3635834448027636,0.716,25
montrose,0.17529303192772563,0.07170475745014239,0.06186670088077216,0.17284302973097046,0.2999605388717665,0.7795,25
stirling-albion,0.16718646152605998,0.06809798317406729,0.0588329401397514,0.1644769396925456,0.2825443458216374,0.7505,25
edinburgh-city-fc,0.1551552268617027,0.06935078505588035,0.043985859510919545,0.1538704333030066,0.26970225585461927,0.688,25
forfar-athletic,0.15448480888622634,0.07107361888599653,0.04146628909273119,0.15006550875999874,0.2747318908004493,0.67225,25
stranraer,0.14243234968552235,0.0696655551489729,0.03234165839708182,0.14093065601952237,0.2580973036136451,0.61575,25
dumbarton,0.11763568970236492,0.06896804434075818,0.006163629503896103,0.11670163868303407,0.2309388935029568,0.48225,25
east-fife,0.10857837073300845,0.06868488184086893,-0.005830256892785962,0.10878631513553724,0.22138162797143007,0.42875,25
cove-rangers,0.10779097339096351,0.06904987585054874,-0.003721101216882022,0.10818017280809955,0.22035433646391234,0.431,25
falkirk-fc,0.09308449482469343,0.0830745907316754,-0.04719492397050375,0.0954041756656756,0.22698049809204746,0.3695,25
stenhousemuir,0.06602679504998107,0.06886194991384396,-0.04955058860000636,0.06937131519751005,0.17544171472239145,0.21775,25
arbroath,0.06486340792864154,0.08163992875249444,-0.073538524120398,0.06759425813847733,0.19240666803762266,0.23975,25
hamilton-academical,0.0617712325398451,0.0825428790017382,-0.07948012848990878,0.06728602120661864,0.18866795154037033,0.236,25
alloa-athletic,0.04990907901777658,0.07426465149553693,-0.07866621762794422,0.05192158936335049,0.16853250221891625,0.17925,25
clyde-fc,0.044526421549659655,0.07052110667065253,-0.0743183723667353,0.04775869749783137,0.15528188121037584,0.1345,25
inverness-caledonian-thistle,0.02789381331289093,0.08423553049458074,-0.11792355897138687,0.032889503559422294,0.15683890739565978,0.12775,25
the-spartans-fc,0.011472632266489141,0.07736854488183072,-0.12071269639290705,0.014081870838621655,0.13340884261134578,0.06975,25
kelty-hearts-fc,-0.026430767855854576,0.0819149929558152,-0.16398041578937134,-0.02440027631194041,0.10505797916834253,0.028,25
annan-athletic,0.2555837588396838,0.07366528947636589,0.13805611044006086,0.25380467371416404,0.3795758550717789,0.9705,26
elgin-city,0.22239915687322717,0.07535688544459108,0.10389482881284529,0.21889946255295656,0.34960375599798915,0.909,26
bonnyrigg-rose,0.2021000002398281,0.07145501824100421,0.0904229617002899,0.19907583076660637,0.32036965241065096,0.868,26
queen-of-the-south,0.19908950838549305,0.07141906823537708,0.0839350669344539,0.19784860299220125,0.31842955246383503,0.8565,26
peterhead,0.19732778140832055,0.07254122783271079,0.08299653323341954,0.19486090801036798,0.3212018460306522,0.851,26
east-kilbride,0.1854860106550424,0.10124344443571069,0.030142966469802492,0.17914780858194268,0.36352818287607214,0.73875,26
stirling-albion,0.183584465521246,0.07043073195236758,0.06980096676229765,0.18193654847992552,0.301508413252578,0.802,26
edinburgh-city-fc,0.17992609039970772,0.0685263461149515,0.07306123883900466,0.17755586144185376,0.2984165090159547,0.79575,26
montrose,0.17443754475585826,0.06840051299209857,0.06775703755785908,0.17359646802555656,0.2890716276828092,0.7645,26
forfar-athletic,0.1650959270516744,0.07357942351578851,0.04899223237385773,0.16246135277402848,0.28816604347138,0.71475,26
stranraer,0.13263766957206655,0.06764632080155479,0.02011960651923172,0.1321675141339141,0.24560525793843363,0.5425,26
east-fife,0.11898039963042782,0.06898250881218228,0.005213481153225434,0.119086326541338,0.23341918505160048,0.4695,26
dumbarton,0.11703387860207293,0.06872340791672049,0.0044285843008706905,0.11677617459473044,0.2301263129489521,0.471,26
cove-rangers,0.1098752488806332,0.0682388521110425,-0.0038583022199493544,0.11126268850874653,0.2204174391613958,0.426,26
falkirk-fc,0.09358752144109041,0.08379074520217154,-0.04775008852153456,0.09600795081493599,0.22694293148517206,0.3685,26
stenhousemuir,0.06896189660062133,0.07004658353055583,-0.044407588073065524,0.07087511263984572,0.18052024164176264,0.22075,26
arbroath,0.0665832691968334,0.08556619143793695,-0.07643275125685899,0.06858589698229842,0.20356384896459231,0.24375,26
hamilton-academical,0.05680401477682156,0.08362803848000185,-0.08766893423941297,0.06057916296324119,0.1846024786280402,0.219,26
alloa-athletic,0.051620079268249054,0.07084191445801176,-0.06642602432065511,0.0529709624269195,0.16380124412765876,0.15525,26
inverness-caledonian-thistle,0.04508203182842243,0.08279479939527726,-0.09548034402918285,0.0470883792546227,0.17554117890775295,0.16125,26
clyde-fc,0.03208013259148111,0.07263527968085047,-0.09343837202403804,0.036333707369985084,0.14519444976522183,0.09575,26
the-spartans-fc,0.002813927284839669,0.07911252567886634,-0.13245054815366275,0.006120313991794149,0.13051668853180004,0.0535,26
kelty-hearts-fc,-0.039478497807946225,0.07974408248099517,-0.17522219580573595,-0.0375797091374778,0.0855777243511579,0.01425,26
annan-athletic,0.2520947793101665,0.07672159528291718,0.12884386249819066,0.2512895082463608,0.3804302385805196,0.9615,27
elgin-city,0.2296889068917989,0.07565809437070742,0.11174810360337119,0.22681152848186342,0.3594922738432731,0.93175,27
peterhead,0.2054610471308682,0.07315603022752849,0.0875350771451011,0.20302804870984287,0.32771463732439,0.86925,27
queen-of-the-south,0.20520074537834956,0.07383941832819003,0.08952058092097584,0.20199564818460233,0.3294902638092064,0.87075,27
bonnyrigg-rose,0.20205061868294916,0.07473949720569543,0.08349164590149717,0.2005466710668266,0.3273470312893857,0.86075,27
east-kilbride,0.19192709688824044,0.10834300634200404,0.023923697113108496,0.18464611427882144,0.37872886020161234,0.7505,27
stirling-albion,0.19061405335415726,0.07529418367759003,0.07231178085863228,0.18850335017694675,0.31688328959060025,0.824,27
edinburgh-city-fc,0.17692251893848854,0.07235570340319644,0.060228221246941015,0.17459965709021963,0.2984679876440472,0.77775,27
montrose,0.1680024406903869,0.07059723139190063,0.055969950191888426,0.16624960391927218,0.2870395417928635,0.74,27
forfar-athletic,0.16476084162652072,0.07342959312030686,0.04823217099563521,0.16334862522428464,0.29101927508104347,0.71175,27
stranraer,0.12650582523300563,0.06952866319041638,0.011519305581319632,0.12599193217285706,0.24356362567743997,0.5215,27
dumbarton,0.11330334804288023,0.07064101950133278,-0.004689696102882187,0.11423813741137548,0.22679348012738765,0.4575,27
east-fife,0.11232263978101178,0.07080998296249108,-0.0071673681839736865,0.11334581370974202,0.22888632728900138,0.45575,27
cove-rangers,0.10028567527034005,0.06909246112031692,-0.011517603409848887,0.10087770475487437,0.21209031501547673,0.38225,27
falkirk-fc,0.09364658149852252,0.08278800397049017,-0.04494546304275513,0.09609734132516176,0.2244651353389289,0.371,27
stenhousemuir,0.07133662034737229,0.07072892684732342,-0.04707316921224011,0.07308702134511563,0.18224948276871966,0.23575,27
arbroath,0.0610187304060797,0.08765704097298699,-0.08629757455048667,0.06478065165588404,0.20020186832040412,0.239,27
hamilton-academical,0.05177530060152064,0.08238783773948542,-0.08799431181662928,0.05449427917921167,0.18234482080962652,0.20275,27
inverness-caledonian-thistle,0.0490327034805748,0.08125580154096503,-0.08982560627435704,0.05241975865505796,0.17552016028745474,0.17625,27
alloa-athletic,0.04237969507871277,0.07274696600196522,-0.08009058740659458,0.04463790846298531,0.1586524176025324,0.13325,27
clyde-fc,0.030318366915636358,0.07390735031338765,-0.09583190287798482,0.033601724393460077,0.14899459304802704,0.10125,27
the-spartans-fc,-0.004758777618220112,0.07716721090057324,-0.13748150067426645,-0.0017888896857192159,0.11653568665183817,0.0465,27
kelty-hearts-fc,-0.057645293406106204,0.08411952204262962,-0.19843532941704392,-0.05512833040275955,0.07796088505043546,0.0105,27
annan-athletic,0.2526837101179913,0.07323609944808966,0.13300512508094073,0.2505513543340243,0.37610678684459475,0.965,28
elgin-city,0.2194512879904275,0.07445165820956426,0.10434925530724648,0.21506679043502464,0.3502745348528268,0.91525,28
peterhead,0.1996861398472381,0.06830717336414249,0.08865030021933348,0.19900282187113472,0.3146595512841409,0.8765,28
bonnyrigg-rose,0.19957035906931853,0.07033645542628723,0.08703122141543759,0.1967898063757931,0.3182752617546606,0.86925,28
queen-of-the-south,0.19412986856446315,0.07137852153163826,0.08134274186055475,0.19230806061554834,0.31381036916163146,0.846,28
east-kilbride,0.1898183576366481,0.10307795901513299,0.031489504537548424,0.18120740844312866,0.37138552538845726,0.755,28
stirling-albion,0.1755667098159776,0.0691386450646307,0.06475584497520845,0.17435475062963912,0.29030514363563237,0.776,28
montrose,0.16975569520639425,0.06852860935384483,0.06123070645225665,0.1674519975304694,0.2879941371593662,0.7475,28
edinburgh-city-fc,0.16880633362853426,0.06805273020763923,0.05609289471025233,0.1674859727658426,0.2838389165008192,0.75875,28
forfar-athletic,0.1522860480140071,0.07135630487743647,0.03825796381291122,0.1503640478642886,0.2742417200980133,0.65025,28
stranraer,0.14388156970590993,0.06704912588116574,0.0363809252435116,0.142847090656624,0.25607578529809816,0.6265,28
dumbarton,0.11996457252838036,0.06659861938446902,0.008071191318547275,0.1198261931299742,0.23025068267239096,0.4925,28
east-fife,0.1049784384637399,0.0692104331223687,-0.008585290001786712,0.10499578061748777,0.21685481757273964,0.40175,28
cove-rangers,0.10022313048725984,0.07073976916966768,-0.018340789087626916,0.10210397816349222,0.21480129416962965,0.38,28
falkirk-fc,0.09662106360592838,0.0820748798712,-0.038449357719178935,0.09749514430082165,0.22922247559793202,0.3805,28
stenhousemuir,0.07557559361435795,0.06698557080822648,-0.036479607358923735,0.0775943471038702,0.1837224811743259,0.244,28
arbroath,0.06334132559457609,0.0837962021490923,-0.07905461467934075,0.0679699231173668,0.19198305988492145,0.24125,28
hamilton-academical,0.054681565120044864,0.08050284702637632,-0.08069694026776386,0.05725397019306408,0.17806518125585663,0.203,28
inverness-caledonian-thistle,0.0543160690860922,0.07977470443599236,-0.07798755052305716,0.05775549441564105,0.17923658328822306,0.19125,28
alloa-athletic,0.0446860207195152,0.07180190132868884,-0.07705416813027202,0.04740865583510294,0.15715811015790668,0.14025,28
clyde-fc,0.03736530802164077,0.07109362140691437,-0.08443384319840305,0.03835598978008146,0.15112087039463426,0.113,28
the-spartans-fc,0.00874440024729924,0.07371396677622977,-0.11525536437845606,0.010260422412527798,0.12769943824110935,0.05325,28
kelty-hearts-fc,-0.03886603444189197,0.07993970495844442,-0.1737676186037961,-0.036745643453666224,0.0877429396867338,0.013,28
annan-athletic,0.25291917181954215,0.07377501620984339,0.12993935229523768,0.251017987308431,0.3777352035797882,0.971,29
elgin-city,0.20948792090722998,0.07265768809822364,0.09790766888561958,0.20565133333635927,0.334516817397032,0.89825,29
peterhead,0.20165713480273004,0.07072025377255411,0.09176100016235028,0.1993389258226072,0.3228672321632251,0.877,29
queen-of-the-south,0.19938632232235107,0.07148411741359485,0.0859303031656385,0.19739462453564877,0.31880923817447737,0.86325,29
bonnyrigg-rose,0.19698320206177192,0.0721720253268915,0.08561229890820561,0.19354908724349956,0.31957103876576726,0.86,29
east-kilbride,0.18253530989671132,0.09988415178069276,0.02594805948509821,0.1775562650645271,0.3564095536542786,0.73775,29
stirling-albion,0.16823052583380477,0.06776145056803146,0.06084753425900916,0.16666710202487123,0.28298737403259167,0.75725,29
edinburgh-city-fc,0.16771245782676433,0.06860772098234315,0.056894150402645394,0.1652269480290568,0.2854741588030943,0.75075,29
montrose,0.16656326161135654,0.0683579584873869,0.05653037168331629,0.1655375805775044,0.2805704229169338,0.74975,29
stranraer,0.14941513230344367,0.06835226383532449,0.03952267685892305,0.14844606947699057,0.2657755639425604,0.66,29
forfar-athletic,0.13242177465446894,0.06983430880589718,0.01945216634831802,0.13198697907689128,0.24804990235973262,0.56375,29
dumbarton,0.12345923063321848,0.06632950685503418,0.01571296505446875,0.12467347035759788,0.2286683352519849,0.5205,29
cove-rangers,0.11070934856309593,0.06765429550258857,-0.002478312323435903,0.11181753991918209,0.22192562440124355,0.44925,29
east-fife,0.1051969013772603,0.06653905542329841,-0.004494471899333318,0.10580515260689108,0.21207942090482976,0.40875,29
falkirk-fc,0.09192772714102651,0.08318819845617745,-0.04725427626636976,0.09420062209978708,0.22462562599358987,0.3665,29
